sentence	label
Furthermore, a combinatory mutation (Pro(7.31)-@CHEMICAL$(7.32)-Ser(7.33) motif to Ser-Glu-Pro in EL3 and Leu(7.38), Leu(7.43), Ala(7.46), and Pro(7.47) to those of rat GnRHR) in gmGnRH-2 exhibited an approximately 500-fold increased sensitivity to GnRH-I, indicating that these residues are critical for discriminating GnRH-II from @GENE$. [Trp(7)]GnRH-I and [Trp(8)]GnRH-I but not [His(5)]GnRH-I exhibit a higher potency in activating wild-type gmGnRHR-2 than native GnRH-I, indicating that amino acids at positions 7 and 8 of GnRHs are more important than position 5 for differential recognition by type I and type II GnRHRs.	false
The IC50-values obtained for the inhibition of lipopolysaccharide (LPS)-induced release of prostaglandin E2 (@CHEMICAL$) reflecting @GENE$-mediated PGE2 release were 47 microg/ml and 0.6 microg/ml, for the Salix extract 1520L and rofecoxib-like research compound L745337, respectively.	false
On days 0 and 35, the patient's nutritional status was determined by BMI, normalized protein catabolic rate, predialytic creatinine, serum albumin, and @GENE$ Lipid metabolism by plasma LDL- and HDL-@CHEMICAL$, triacylglycerols, phospholipids, Apo A-I, A-II, B, C-II, C-III, E and lipoprotein (a); oxidative status by alpha-tocopherol, retinol, selenium, glutathione peroxidase, malondiadehyde and advanced oxidised protein products; inflammatory status by serum C-reactive protein, orosomucoid, IL-2 and IL-6.	false
These channels have a conductance of 14 pS. @GENE$ currents are insensitive to pharmacological agents that block TWIK-1 activity such as quinine and @CHEMICAL$.	false
In addition, a combinatorial mutation ( Pro(7.31)-Pro(7.32)-@CHEMICAL$(7.33)-motiv to Ser-Glu-Pro in EL3 and Leu(7.38 ), Leu(7.43), Ala(7.46) and Pro(7.47) against those of the rat GnRHR ) in gmGnRH-2 showed an approximately 500-fold increased sensitivity to GnRH-I, suggesting that these residues are critical for the differentiation of GnRH-II from GnRH-I. [TRP(7)]GnRH-I and [TRP(8)]GnRH-I, but not [Sein(5)]GnRH-I show a higher potency in the activation of wild type gmGnRHR-2 than native GnRH-I, indicating that amino acids at positions 7 and 8 of GnRH-I show higher potency in the activation of wild type gmGnRHR-2 than native GnRH-I. @GENE$ For type I and type II GnRHR differential recognition, position 5 is more important than position 5.	false
@CHEMICAL$ (NS-398), a selective @GENE$ inhibitor, also inhibited cell proliferation, whereas it did not cause apoptosis.	CPR:4
Furthermore , a combinatory mutation ( Pro(7.31)-Pro(7.32)-Ser(7.33 ) motif to Ser-Glu-Pro in EL3 and Leu(7.38 ) , Leu(7.43 ) , @CHEMICAL$(7.46 ) , and Pro(7.47 ) to those of rat GnRHR ) in gmGnRH-2 exhibited an approximately 500-fold increased sensitivity to GnRH-I , indicating that these residues are critical for discriminating GnRH-II from GnRH-I. [Trp(7)]GnRH-I and [Trp(8)]@GENE$ but not [His(5)]GnRH-I exhibit a higher potency in activating wild-type gmGnRHR-2 than native GnRH-I , indicating that amino acids at positions 7 and 8 of GnRHs are more important than position 5 for differential recognition by type I and type II GnRHRs .	false
• Much remains to be done about the function and specificity of @CHEM-GENE$ , which will support the development of active substances with sustained efficacy and increased tolerability compared to the available formulations to date.	false
Interestingly , the pharmacological properties of dSERT1 , including sensitivity to antidepressants , are more similar to those of @CHEM-GENE$ As to mammalian 5HT transporter.	false
HDL cholesterol decreased in OO; Apo E increased and @GENE$ The ratio of alpha-tocopherol and cholesterol increased in OO; @CHEMICAL$ decreased in both groups ; IL-2 increased in both groups .	false
Mitiglinide ( KAD-1229 ), a new antidiabetic medication, is intended to: @GENE$ secretion by closing the ATP-sensitive K+ ( K(@CHEMICAL$ ) ) channels in pancreatic beta-cells .	false
Mutation of @CHEMICAL$ 228 to lysine enhances the glucosyltransferase activity of bovine beta-1,4-galactosyltransferase I. Beta-1,4-galactosyltransferase I (@GENE$) normally transfers Gal from UDP-Gal to GlcNAc in the presence of Mn(2+) ion (Gal-T activity) and also transfers Glc from UDP-Glc to GlcNAc (Glc-T activity), albeit at only 0.3% efficiency.	false
Structure of @GENE$ complexed with (-)-galanthamine at 2.3 A resolution. (-)-Galanthamine (@CHEMICAL$), an alkaloid from the flower, the common snowdrop (Galanthus nivalis), shows anticholinesterase activity.	false
Significant changes were observed from day 0 to day 35 ( P<0.05 ): nutritional criteria improved ( albumin in OO ; albumin , @GENE$ and creatinine in SO ) ; LDL-@CHEMICAL$ , apo B , C-II , C-III and apo A-I/A-II ratio increased in both groups .	false
TCDD decreased the expression of the @CHEMICAL$ transporter, @GENE$, and most of the glycolytic transcripts, followed by decreases in glycolytic intermediates, including pyruvate.	false
These results suggest that the megabase DNA fragmentation as a result of inhibition of @CHEMICAL$ The synthase by Tomudex and the kilobase DNA fragmentation can correlate with the reduction in p27(kip1) expression and the increase in Cyclin E and cdk2. @GENE$ activities .	false
On days 0 and 35, patients' nutritional status was assessed by BMI, normalized protein catabolic rate, predialytic creatinine, serum albumin and transthyretin; lipid metabolism by plasma LDL- and HDL-cholesterol, triacylglycerols, phospholipids, @GENE$ and lipoprotein (a); oxidative status by alpha-tocopherol, retinol, selenium, @CHEMICAL$ peroxidase, malondialdehyde and advanced oxidized protein products; inflammatory status by serum C-reactive protein, orosomucoid, IL-2 and IL-6.	false
Extensive inhibitions of @GENE$ The activity is observed after activation of protein kinases A and C. TREK-1 currents are sensitive to extracellular @CHEMICAL$ and Na+ .	false
First , addition of apolipoprotein A-I ( @GENE$ A direct acceptor of ATP-binding cassette transporter A1 (ABCA1)-secret lipids increased @CHEMICAL$ The secretion is dose-dependent.	CPR:9
A series of connections, representative of the most important classes of @GENE$ inhibitors , displaced [3H]-oxotremorine-M binding with high-to-moderate potency ( ambenonium > neostigmine = pyridostigmine = tacrine > physostigmine > edrophonium=@CHEMICAL$>desoxypeganine ) whereas only ambenonium and tacrine displaced [3H]-quinuclinidyl benzilate binding .	false
@GENE$ isoforms did show different sensitivity and selectivity for down-regulation by I3A and @CHEMICAL$ (PMA) in WEHI-231, HOP-92, and Colo-205 cells.	CPR:4
Analysis of selenoproteoma identified five @CHEMICAL$ Peroxidases (GPx) in mammals : cytosolic GPx ( @GENE$ , GPx1, phospholipid hydroperoxide GPx ( PHGPX, GPx4 ), plasma GPx ( pGPX, GPx3 ), gastrointestinal GPx ( GI-GPx, GPx2 ) and, in humans, GPx6, which is limited to the odour system.	false
@CHEM-GENE$ polymorphisms are associated with serum osteocalcin levels in postmenopausal women.	false
Furthermore , a combinatory mutation ( Pro(7.31)-Pro(7.32)-Ser(7.33 ) motif to Ser-Glu-Pro in @GENE$ , Leu(7.38 ), Leu(7.43 ), @CHEMICAL$(7.46), and Pro(7.47) to those of the rat GnRHR in gmGnRH-2 showed an approximately 500-fold increased sensitivity to GnRH-I, suggesting that these residues are critical for the differentiation of GnRH-II from GnRH-I. [Trp(7)]GnRH-I and [Trp(8)]GnRH-I do not [Seine(5)]GnRH-I show a higher potency in the activation of wild type gmGnRHR-2 than native GnRH-I, indicating that amino acids at positions 7 and 8 of the GnRHs are more important than position 5 for differential detection according to type I and type II GnRHR.	false
In the presence of @GENE$ blockade, concentration-response curves for @CHEMICAL$, norepinephrine, and epinephrine suggested that a beta1AR was involved in this response, and the rank order of potency was isoproterenol > norepinephrine = epinephrine.	false
@GENE$ The inhibitors currently studied include the small molecules gefitinib (Iressa, ZD1839 ) and erlotinib ( Tarceva, OSI-774 ) as well as monoclonal antibodies such as cetuximab ( IMC-225, @CHEMICAL$ ) .	CPR:4
However, phospho-p38 mitogen-activated protein kinase (p-p38 MAPK) and phospho-c-Jun @CHEMICAL$-terminal kinase (p-JNK) expression increased at 8-24 h. Caspase-3 and @GENE$ activities also increased at 8-48 h and 12-48 h, respectively, in the same manner as p-p38 MAPK and p-JNK expression.	false
@GENE$ specifically interferes with NF-kappaB activation by interleukin-1, reduces leukotriene and @CHEMICAL$ biosynthesis, prevents COX-2 expression, and is indispensable for sperm maturation and embryogenesis.	false
Mutation of arginine 228 to lysine enhances the @GENE$ activity of bovine beta-1,4-galactosyltransferase I. Beta-1,4-galactosyltransferase I ( beta4Gal-T1 ) normally transfers Gal from UDP-Gal to GlcNAc in the presence of Mn(2 + ) ion ( @CHEMICAL$-T activity ) and also transfers Glc from UDP-Glc to GlcNAc ( Glc-T activity ) , albeit at only 0.3 % efficiency .	false
Translocation studies were conducted with the human androgen receptor (hAR) and the human glucocorticoid receptor (hGR) to identify the mechanism by which anabolic androgenic agents are used. @CHEMICAL$ ( AAS ) were activating @GENE$ and potentially interacting with hGR and how glucocorticoid ligands were interacting with the hGR and hAR .	CPR:3
Pranlukast, a @CHEMICAL$ receptor antagonist, inhibits interleukin-5 production via a mechanism distinct from @GENE$ antagonism.	false
The results suggest that both @CHEMICAL$ Extract and berberine were able to activate @GENE$ Rhizoma Coptis contains potential natural agonists of the PPARs alongside berberins.	CPR:5
• PHGPx specifically affects NF-KappaB activation by interleukin-1, reduces leukotria and @CHEMICAL$ biosynthesis , prevents @GENE$ The expression, and is essential for sperm maturation and embryogenesis.	false
In addition, a combinatorial mutation ( Pro(7.31)-Pro(7.32)-ser(7.33)-motiv to Ser-Glu-Pro in EL3 and Leu(7.38 ), @CHEMICAL$(7.43 ), Ala(7.46) and Pro(7.47) against those of the rat GnRHR ) in gmGnRH-2 showed an approximately 500-fold increased sensitivity to GnRH-I, suggesting that these residues are critical for the differentiation of GnRH-II from GnRH-I. [TRP(7)]GnRH-I and [TRP(8)]GnRH-I, but not [Sein(5)]GnRH-I show a higher potential for the activation of wild type gmGnRHR-2 than native GnRH-I, indicating that amino acids at positions 7 and 8 of GnRHs are more important than position 5 for the differential detection by @GENE$.	false
The other endogenous steroids, androstenedione (ANE) and @CHEMICAL$ (DHT), had considerably lower @GENE$ transport rates.	false
Cosinor analysis indicated no diurnal rhythm of Pparg expression in the livers of diabetic @CHEMICAL$ or Iddm rats or in those of @GENE$-substituted Iddm rats.	false
Inducible @CHEMICAL$ synthase (iNOS), cyclooxygenase-2 (COX-2), @GENE$ (TNF-a), interleukin-6 (IL-6), and interleukin-1b (IL-1b) expressions were determined by western blot and or realtime-PCR (RT-PCR).	false
However , because clozapine competes with endogenous dopamine , the in vivo concentration of clozapine ( to occupy @CHEM-GENE$ ) can be derived by approximately 13 nM, in accordance with the value of 12 to 20 nM in plasma water or spinal fluid in treated patients.	false
Normoxia was required for full expression of the proximal tubule-specific transcripts 25-hydroxyvitamin D 1-hydroxylase ( Cyp27b1 ) and @CHEMICAL$ kinase ( Pklr ) , transcripts involved in tissue cohesion such as fibronectin ( @GENE$ ) and N-cadherin ( Cdh2 ) , and non-muscle-type myosin transcripts .	false
@CHEMICAL$ mediates cardiostimulation by activation of the ' putative ' @GENE$ However, it has recently been reported that a disturbance of the beta(1) adrenoceptor gene eliminates this effect.	CPR:3
Inbred mouse strains display significant differences in their levels of brain @CHEM-GENE$ (alpha7 nAChR) expression, as measured by binding of the alpha7-selective antagonist alpha-bungarotoxin.	false
Synthesis and in vitro pharmacology at AMPA and kainate preferring glutamate receptors of 4-heteroarylmethylidene glutamate analogues. 2-Amino-3-[3-hydroxy-5-(2-thiazolyl)-4-isoxazolyl]propionic acid (1) is a potent AMPA receptor agonist with moderate affinity for native kainic acid (KA) receptors, whereas (S)-E-4-(2,2-dimethylpropylidene)glutamic acid (3) show high affinity for the @GENE$ subtype of KA receptors and much lower affinity for the GluR2 subtype of @CHEMICAL$ receptors.	false
Type I deiodinase, liver fatty-acid binding protein and cytochrome P450 (CYP) 3A37 mRNA levels were significantly induced by @CHEMICAL$, while TDCPP induced @GENE$ and CYP2H1.	false
Human atrial appendages and rabbit pulmonary arteries were used to determine the potencies of @GENE$ agonists in inhibiting the electrically (2 Hz) evoked @CHEMICAL$ release and of antagonists in counteracting the alpha(2)-adrenoceptor-mediated inhibition induced by moxonidine.	false
In the rabbit pulmonary artery , rilmenidine and oxymetazoline are potent full agonists , whereas in the human atrial appendages they are antagonists at the @GENE$ , sharing this property with rauwolscine , @CHEMICAL$ ==References====External links==	CPR:6
Appropriate expression of the @CHEMICAL$ receptor (GnRH-R) in gonadotropes is critical for @GENE$ signaling and hence for gonadotropin secretion and sexual development.	false
Compounds 4b-h were either inactive (4e,f) or weaker than 4a as affinity ligands for GluR1-4 and @GENE$ with relative potencies comparable with those of the corresponding @CHEMICAL$ analogues as AMPA receptor agonists.	false
Furthermore, a combinatory mutation (Pro(7.31)-Pro(7.32)-Ser(7.33) motif to @CHEMICAL$ in EL3 and Leu(7.38), Leu(7.43), Ala(7.46), and Pro(7.47) to those of rat GnRHR) in gmGnRH-2 exhibited an approximately 500-fold increased sensitivity to GnRH-I, indicating that these residues are critical for discriminating GnRH-II from GnRH-I. [Trp(7)]GnRH-I and [Trp(8)]GnRH-I but not [His(5)]GnRH-I exhibit a higher potency in activating wild-type @GENE$ than native GnRH-I, indicating that amino acids at positions 7 and 8 of GnRHs are more important than position 5 for differential recognition by type I and type II GnRHRs.	false
In further studies , the diuretic effects of the CB1 agonist AM4054 were similar in male and female rats , displayed a relatively rapid onset to action , and were dose-dependently antagonized by 30 minutes pretreatment with rimonabant , but not by the @GENE$ antagonist capsazepine , nor were the effects of WIN 55,212 antagonized by the CB2 antagonist @CHEMICAL$ [ ( 6-iodo-2-methyl-1-[2-(4-morpholinyl)ethyl]-1H-indol-3-yl](4-methoxyphenyl ) methanone ) ] .	false
@CHEMICAL$ also partially depressed predominantly @GENE$-mediated EPSCs, but with lower efficacy.	CPR:4
These channels have a conductance of 14 pS. TREK-1 currents are insensitive to pharmacological agents that block @GENE$ activity such as quinine and @CHEMICAL$.	CPR:4
This mutation is inherently resistant to imatinib and, to date, there remains no effective curative therapy for systemic mastocytosis associated with KITD816V. Dasatinib (@CHEMICAL$) is a novel orally bioavailable @GENE$/ABL inhibitor that has activity against multiple imatinib-resistant BCR-ABL isoforms in vitro that is presently showing considerable promise in early-phase clinical trials of chronic myeloid leukemia (CML).	CPR:4
@GENE$ agonist @CHEMICAL$ Speeds functional recovery after detachment by subretinal injection in normal and rds mice.	CPR:5
@GENE$ deletion had little effect on insulin sensitivity and @CHEMICAL$ tolerance, whereas body fat was reduced in female G6pc2 knockout (KO) mice on both a chow and high-fat diet, observations that are all consistent with human GWAS data.	false
Thiazolidinediones are a new class of anti-diabetic agents which increase @GENE$ Sensitivity by binding to the peroxisome proliferator-activated receptor gamma ( PPAR(gamma ) and stimulating the expression of insulin-responsive genes involved in @CHEMICAL$ Lipid metabolism.	false
A single residue in @CHEM-GENE$ affecting amino acid specificity and tRNA aminoacylation.	false
Synthesis and in vitro pharmacology at AMPA and kainate preferring glutamate receptors of 4-heteroarylmethylidene glutamate analogues. 2-Amino-3-[3-hydroxy-5-(2-thiazolyl)-4-isoxazolyl]propionic acid (1) is a potent @CHEMICAL$ receptor agonist with moderate affinity for native kainic acid (KA) receptors, whereas (S)-E-4-(2,2-dimethylpropylidene)glutamic acid (3) show high affinity for the GluR5 subtype of KA receptors and much lower affinity for the GluR2 subtype of @GENE$.	false
@CHEMICAL$, a dual anti-inflammatory drug that inhibits 5-lipoxygenase (@GENE$) and cyclooxygenase (COX) enzymes, may have a better cardiovascular profile that cycloxygenase-2 inhibitors due to cycloxygenase-1 blockade-mediated antithrombotic effect and a better gastrointestinal tolerability.	CPR:4
This mutation is inherently resistant to imatinib and, to date, there remains no effective curative therapy for systemic mastocytosis associated with @GENE$D816V. @CHEMICAL$ (BMS-354825) is a novel orally bioavailable SRC/ABL inhibitor that has activity against multiple imatinib-resistant BCR-ABL isoforms in vitro that is presently showing considerable promise in early-phase clinical trials of chronic myeloid leukemia (CML).	false
Compounds 4b-h were either inactive (4e,f) or weaker than 4a as affinity ligands for GluR1-4 and @GENE$ with relative potencies comparable with those of the corresponding AMPA analogues as @CHEMICAL$ receptor agonists.	false
The rates of @GENE$ transport for the exogenous @CHEMICAL$ methyltrienelone (MET), nandrolone (NAN), and oxandrolone (OXA) are lower than that of testosterone and similar to those of the endogenous steroids ANE and DHT.	false
Phospho-p38 mitogen-activated protein kinase (p-p38 MAPK) and @CHEM-GENE$ ( p-JNK ) expression increased at 8 - 24 h. Caspase-3 and caspase-8 activities also increased at 8 - 48 h and 12 - 48 h , respectively , in the same manner as p-p38 MAPK and p-JNK expression .	false
This inhibition was blocked when mice were pretreated with the selective @GENE$ agonist @CHEMICAL$ ( 10 mg/ kg ).	CPR:5
In the rabbit pulmonary artery, @CHEMICAL$ and oxymetazoline are potent full agonists, whereas in the human atrial appendages they are antagonists at the @GENE$, sharing this property with rauwolscine, phentolamine, and idazoxan.	CPR:6
Synthesis and in vitro pharmacology at AMPA and kainate preferring glutamate receptors of 4-heteroarylmethylidene glutamate analogues. 2-Amino-3-[3-hydroxy-5-(2-thiazolyl)-4-isoxazolyl]propionic acid (1) is a potent AMPA receptor agonist with moderate affinity for native kainic acid (KA) receptors, whereas @CHEMICAL$ (3) show high affinity for the GluR5 subtype of KA receptors and much lower affinity for the GluR2 subtype of @GENE$.	false
The 5-HT(1/2/5/7)-receptor antagonist methysergide and the 5-HT(2A/2B/2C)-receptor antagonist @CHEMICAL$ enhanced clomipramine-induced hyperglycemia, while the @GENE$ antagonist (-)-propranolol and the 5-HT(3/4)-receptor antagonist tropisetron did not affect it.	false
• PHGPx affects NF-KappaB activation by @GENE$ , reduces @CHEMICAL$ and prostanoid biosynthesis , prevents COX-2 expression , and is indispensable for sperm maturation and embryogenesis .	false
Studies with the @GENE$ DAT mutant showed that the R- and S-enantiomers tolerated the inward-facing conformation better than @CHEMICAL$, which was further supported by [2-(trimethylammonium)ethyl]-methanethiosulfonate reactivity on the DAT E2C I159C. Microdialysis studies demonstrated that both R- and S-modafinil produced increases in extracellular DA concentrations in the nucleus accumbens shell less efficaciously than cocaine and with a longer duration of action.	false
The 5-HT(1/2/5/7) receptor antagonist methysergid and the @GENE$ antagonist LY 53857 enhanced clomipramine-induced hyperglycemia , while the 5-HT(1A/1B)-receptor antagonist @CHEMICAL$ and the 5-HT(3/4)-receptor antagonist tropisetron did not affect it .	false
The 5-HT(1/2/5/7)-receptor antagonist methysergide and the 5-HT(2A/2B/2C)-receptor antagonist @CHEMICAL$ enhanced clomipramine-induced hyperglycemia, while the 5-HT(1A/1B)-receptor antagonist (-)-propranolol and the @GENE$ antagonist tropisetron did not affect it.	false
Density functional theory calculations using the hybrid functional B3LYP have been performed to study the @CHEMICAL$ Transfer step in glycine N-methyltransferase ( @GENE$ ) .	CPR:9
We have also studied HFC-glucuronidation activity of liver microsomes of humans, pigs, rabbits and rats. 4. At a substrate concentration of 20 mM, the most active @CHEMICAL$ glucuronidation catalysts were UGT1A10 followed by UGT1A6 > @GENE$ UGT2A1, while at 300 mM UGT1A6 the catalyst was about 10 times better than the other recombinant UGTs.	CPR:9
Alprenolol and @CHEMICAL$ are competitive slowly reversible antagonists at the @GENE$ of rat left atria .	CPR:6
@CHEMICAL$ also abolished the developmental rise of the @GENE$ subunit mRNAs during the two periods of the study.	CPR:4
Significant changes were observed from day 0 to day 35 (P<0.05): nutritional criteria improved (albumin in OO; albumin, transthyretin and @CHEMICAL$ in SO); LDL-cholesterol, apo B, C-II, C-III and @GENE$ ratio increased in both groups.	false
Additionally , @CHEMICAL$ This leads to the inhibition of growth of a KIT@GENE$-harboring human mastocytosis cell line.	CPR:4
This induction is triggered by @CHEMICAL$ depletion and the @GENE$ UPR caused by folded proteins in endoplasmic reticulum.	false
The results suggested that both the EtOAc extract and berberine were able to activate PPARa/b/g, and Rhizoma Coptis contains potential natural agonists of @GENE$ besides @CHEMICAL$.	CPR:5
This mutation is inherently resistant to imatinib and, to this day, there is no effective curative therapy for systemic mastocytosis associated with @GENE$D816V. dasatinib ( BMS-354825 ) is a novel oral bioavailable SRC/ABL inhibitor that shows activity against multiple @CHEMICAL$-resistant BCR-ABL isoforms in vitro, which currently shows significant promises in early phase clinical studies of chronic myeloid leukaemia ( CML).	false
For PDE4B wild-type mice, @CHEMICAL$ However, in Kockout mice, their sensitivity to rolipram was reduced at higher doses ( 1.0 and 3.2 mg/kg ), resulting in a threefold shift in ED(50 ) ( 7.3 mg/kg ), suggesting that: @GENE$ , at least partially, involved with the activity of rolipram.	false
@CHEMICAL$ inhibits Kir6.2/SUR1 and Kir6.2/@GENE$ channels at 100 nM, and inhibits Kir6.2/SUR2A channels at high concentrations (1 microM).	CPR:4
In the present report, we show that dopamine, under the same conditions, also induces a concentration-dependent increase in the production of @CHEMICAL$, with a maximal effect of 235% at approximately 100 microM, and with an EC(50) of 794 nM. The effect was counteracted by the D(2) antagonist eticlopride, pertussis toxin, the inhibitor of intracellular Ca(2+) release TMB-8, incubation in Ca(2+)-free experimental medium, and @GENE$ desensitization obtained by chronic pretreatment with the phorbol ester TPA.	false
Although the incubating HASMCs for 48 hours with thiazolidinedione have no effect on @GENE$ mRNA and protein levels , @CHEMICAL$ acutely inhibited [3H]adenosine uptake and [3H]NBMPR binding of HASMCs with IC50 values of 2.35+/-0.35 and 3.99+/-0.57microM , respectively .	false
In further studies, the diuretic effects of the CB1 agonist AM4054 were similar in male and female rats, displayed a relatively rapid onset to action, and were dose-dependently antagonized by 30 minutes pretreatment with rimonabant, but not by the @GENE$ antagonist capsazepine, nor were the effects of WIN 55,212 antagonized by the CB2 antagonist @CHEMICAL$ [(6-iodo-2-methyl-1-[2-(4-morpholinyl)ethyl]-1H-indol-3-yl](4-methoxyphenyl) methanone)].	false
However, phospho-p38 mitogen-activated protein kinase ( p-p38 MAPK ) and phospho-c-Jun @CHEMICAL$ terminal kinase ( p-JNK ) expression increased at 8 - 24 h. Caspase-3 and Caspase-8 activities also increased at 8 - 48 h and 12 - 48 h respectively, in the same way as p-p38 @GENE$ and p-JNK expression .	false
Like other @CHEM-GENE$ antagonists, they competitively block histamine receptor sites rather than inhibiting histamine release.	false
@GENE$ (hs mt LeuRS) achieves high aminoacylation fidelity without a functional editing active site, representing a rare example of a class I @CHEMICAL$-tRNA synthetase (aaRS) that does not proofread its products.	false
In the presence of @GENE$ blockade , concentration-response curves for @CHEMICAL$ , Norepinephrine, and Epinephrine suggested that a beta1AR was involved in this response, and the ranking of potency was isoproterenol > norepinephrine = epinephrine.	false
On days 0 and 35, the patient's nutritional status was determined by BMI, normalized protein catabolic rate, predialytic creatinine, serum albumin, and @GENE$ - lipid metabolism by plasma LDL and HDL cholesterol, triacylglycerols, phospholipids, Apo A-I, A-II, B, C-II, C-III, E and lipoprotein (a); oxidative status by alpha-tocopherol, retinol, @CHEMICAL$ , glutathione peroxidase, malondiadehyde and advanced oxidized protein products; inflammatory status by serum C-reactive protein, orosomucoid, IL-2 and IL-6.	false
In addition, ethanol induced degradation of DNA methyltransferases (DNMT-1, @GENE$ , and DNMT-3b), as well as @CHEMICAL$-binding proteins ( MeCP-2, MBD-2 and MBD-3), in MEF cells through the proteasome path.	false
In addition, a combinatorial mutation ( Pro(7.31)-@CHEMICAL$(7.32)-ser(7.33)-motif for Ser-Glu-Pro in EL3 and Leu(7.38 ), Leu(7.43), Ala(7.46) and Pro(7.47) against those of rat GnRHR ) in gmGnRH-2 showed an approximately 500-fold increased sensitivity to GnRH-I, suggesting that these residues are critical for the differentiation of GnRH-II from GnRH-I. [TRP(7)]GnRH-I and [TRP(8)]GnRH-I do not show [Sein(5)]GnRH-I show a higher potency in the activation of wild type @GENE$ As a native GnRH-I, indicating that amino acids at positions 7 and 8 of the GnRHs are more important than position 5 for differential detection according to type I and type II GnRHRs.	false
We have expressed and characterized recombinant, N-terminally His-tagged @CHEM-GENE$.	false
The effects of mitiglinide (KAD-1229), a new anti-diabetic drug, on ATP-sensitive K+ channels and @GENE$ secretion: comparison with the @CHEMICAL$ and nateglinide.	false
Point-mutation studies indicate that four amino acids, Leu/Phe(7.38), @CHEMICAL$/Phe(7.43), Ala/Pro(7.46), and Pro/Cys(7.47) in @GENE$ are critical for ligand selectivity as well as receptor conformation.	false
Both the phosphotriesterase and @CHEMICAL$ treatments protected the brain @GENE$ activities measured 24 h after sarin exposure.	false
Mutation of arginine 228 to lysine enhances the glucosyltransferase activity of bovine beta-1,4-galactosyltransferase I. @GENE$ (beta4Gal-T1) normally transfers Gal from UDP-Gal to GlcNAc in the presence of Mn(2+) ion (Gal-T activity) and also transfers Glc from UDP-Glc to @CHEMICAL$ (Glc-T activity), albeit at only 0.3% efficiency.	false
In the rabbit pulmonary artery , rilmenidine and oxymetazoline are potent full agonists , whereas in the human atrial appendages they are antagonists at the @GENE$ , share this property with @CHEMICAL$ , phentolamine , and idazoxan .	CPR:6
@CHEMICAL$ only diminished @GENE$ protein expression and MCP-1 gene expression in vascular atheroma.	CPR:4
@CHEMICAL$ inhibits Kir6.2/SUR1 and Kir6.2/SUR2B channels at 100 nM , and inhibits @GENE$/SUR2A channels at high concentrations ( 1 microM ) .	CPR:4
These results suggest that the megabase DNA fragmentation is induced as a consequence of inhibition of thymidylate synthase by @CHEMICAL$ and kilobase DNA fragmentation may correlate with the reduction of p27(kip1) expression and the increase in cyclin E and @GENE$ kinase activities.	CPR:3
The difference in structure of @CHEMICAL$ did not account for its inhibitory effect on @GENE$ because Vitamin E did not inhibit [3H]adenosine uptake by HASMCs.	CPR:4
RATIONALE: Growing evidence supports a role for the central histaminergic system to have a modulatory influence on drug addiction in general and @CHEMICAL$-use disorders in particular through @GENE$ (H3R).	false
