sentence	label
Drugs that have been associated with peripheral device neuropathy let in @DRUG$ , chloramphenicol , @DRUG$ , dapsone , disulfiram , ethionamide , glutethimide , gold , Apresoline , iodoquinol , Nydrazid , metronidazole , Macrodantin , phenytoin , ribavirin , and Oncovin .	DDI-false
Although there are no study data to evaluate the possibility, nitric oxide donor compounds, including @DRUG$ and nitroglycerin, may have an additive effect with @DRUG$ on the risk of developing methemoglobinemia.	DDI-effect
AZT : on that point is no significant pharmacokinetic interaction between @DRUG$ and @DRUG$ which has been confirmed clinically .	DDI-false
Experience with co-administration of @DRUG$ and Fentanyl in patients is limited,therefore,consideration should be given to temporarily suspending use of @DRUG$ in patients receiving Fentanyl.	DDI-false
Pyrantel ( e.g. , @DRUG$ ) - Taking @DRUG$ and pyrantel together may decrease the effects of piperazine .	DDI-false
In addition , results from regression depth psychology of patient pharmacokinetic information suggest that co-administration of other inducer of drug clearance ( @DRUG$ , nevirapine , diphenylhydantoin , Dexone , or @DRUG$ ) with CANCIDAS may solution in clinically meaningful reduction in caspofungin concentrations .	DDI-false
Cardiac effects of dopamine are antagonized by beta-adrenergic blocking agents, such as @DRUG$ and @DRUG$.	DDI-false
Compounds tested in man include warfarin, theophylline, @DRUG$, diazepam, aminopyrine and @DRUG$.	DDI-false
The administration of local @DRUG$ containing epinephrine or @DRUG$ to patients receiving monoamine oxidase inhibitors or tricyclic antidepressants may produce severe, prolonged hypertension.	DDI-false
CANCIDAS shrink the ancestry AUC0 - 12 of @DRUG$ by approximately 20 % , superlative blood denseness ( Cmax ) by 16 % , and 12-hour roue absorption ( C12hr ) by 26 % in healthy subject area when tacrolimus ( 2 VD of 0.1 mg/kg xii hours apart ) was administered on the 10th day of CANCIDAS LXX mg day-after-day , as compared to event from a control menstruation in which @DRUG$ was administered alone .	DDI-false
Nephrotoxic factor : Concomitant administration of VISTIDE and broker with nephrotoxic potential [ e.g. , intravenous aminoglycosides ( e.g. , tobramycin , gentamicin , and amikacin ) , amphotericin B , @DRUG$ , intravenous pentamidine , @DRUG$ , and non-steroidal anti-inflammatory agents ] is contraindicated .	DDI-false
Drugs that cause significant sustained elevation in gastric pH (histamine H2-receptor antagonists such as @DRUG$ or cimetidine) may reduce plasma concentrations of @DRUG$ and therefore potentially may reduce efficacy.	DDI-mechanism
both efavirenz and @DRUG$ have been equate to triple therapy with the private eye indinavir over xlviii weeks as initial therapy , with similar responses being observed with @DRUG$ regimens and superiority honor with efavirenz .	DDI-false
The following are examples of substances that may increase the blood-glucose-lowering effect and susceptibility to hypoglycemia: oral antidiabetic products, ACE inhibitors, disopyramide, fibrates, fluoxetine, monoamine oxidase (MAO) inhibitors, @DRUG$, salicylates, somatostatin analog (e.g., @DRUG$), sulfonamide antibiotics.	DDI-false
insulin or oral examination @DRUG$ : @DRUG$ Crataegus oxycantha heighten the blood-sugar-reducing effect of insulin and viva hypoglycemics .	DDI-false
Digoxin: Digoxin concentrations are increased by about 15% when @DRUG$ and @DRUG$ are administered concomitantly.	DDI-mechanism
@DRUG$ : Clinical analyze , as considerably as post-marketing reflection , have shown that NSAID can slenderize the natriuretic effect of furosemide and @DRUG$ in some patient role .	DDI-false
@DRUG$-Orlistat Crataegus oxycantha drop-off the absorption of @DRUG$.	DDI-false
Curariform heftiness relaxant ( eg , tubocurarine ) and other drug , let in ethoxyethane , succinylcholine , @DRUG$ , @DRUG$ and sodium citrate , potentiate the neuromuscular immobilise effect and should be used with uttermost caution in affected role being treated with Coly-Mycin M Parenteral .	DDI-false
@DRUG$: The pharmacokinetics of theophylline (aminophylline 5.8 mg/kg infused over 20 minutes) were unchanged following a single oral dose of @DRUG$ (400 mg) in 6 healthy subjects.	DDI-false
Other drugs which may enhance the neuromuscular blocking action of nondepolarizing agents such as NUROMAX include certain antibiotics (e. g., aminoglycosides, @DRUG$, bacitracin, polymyxins, lincomycin, @DRUG$, colistin, and sodium colistimethate), magnesium salts, lithium, local anesthetics, procainamide, and quinidine.	DDI-false
These do drugs include the @DRUG$ and other @DRUG$ , corticoid , phenothiazines , thyroid products , estrogens , oral preventive , Dilantin , nicotinic acid , sympathomimetics , calcium channel blocking drugs , and isoniazid .	DDI-false
In addition , Fondaparinux neither influenced the pharmacodynamics of Coumadin , @DRUG$ , piroxicam , and Lanoxin , nor the pharmacokinetics of @DRUG$ at firm state .	DDI-false
Although increased plasma absorption ( AUC 0 - 24 hrs ) of @DRUG$ and/or descarboethoxyloratadine were observed watch coadministration of @DRUG$ with each of these drugs in normal volunteers ( n = two dozen in each study ) , there were no clinically relevant convert in the safety visibility of loratadine , as assess by electrocardiographic argument , clinical science laboratory prove , critical signs , and adverse events .	DDI-false
Other concomitant therapies: In clinical trials, the safety profile in subjects treated with Acamprosate concomitantly with @DRUG$, hypnotics and sedatives (including @DRUG$), or non-opioid analgesics was similar to that of subjects taking placebo with these concomitant medications.	DDI-false
In pigeons, naloxone did not systematically alter the effects of @DRUG$, (+)-NANM or @DRUG$.	DDI-false
@DRUG$ , a bacteriostatic antibiotic , may antagonize the bactericidal effect of @DRUG$ and simultaneous use of these drugs should be annul .	DDI-effect
Coingestion of @DRUG$ with theophylline , phenobarbital with Tylenol , and @DRUG$ with sodium thiopental at gamey to toxic denseness decreases the truss of the quarry do drugs .	DDI-false
Although specific studies have not been performed, coadministration with drugs that are mainly metabolized by CYP3A4 (eg, calcium channel blockers, dapsone, disopyramide, quinine, amiodarone, quinidine, warfarin, tacrolimus, @DRUG$, ergot derivatives, pimozide, carbamazepine, @DRUG$, alfentanyl, alprazolam, and triazolam) may have elevated plasma concentrations when coadministered with saquinavir;	DDI-false
It is structurally distinct from the other currently available @DRUG$ (@DRUG$, simvastatin, and pravastatin), leading to unique biopharmaceutical properties relative to the other agents of this class.	DDI-false
Patients receiving other narcotic analgesics, general @DRUG$, phenothiazines, @DRUG$, sedative-hypnotics, tricyclic antidepressants or other CNS depressants (including alcohol) concomitantly with DILAUDID may exhibit an additive CNS depression.	DDI-false
Glucophage : In levelheaded subjects impart single d mg back breaker of @DRUG$ and metformin , plasma Glucophage mean cmax and AUC increase by an average of 34 % and 24 % , respectively , and @DRUG$ mean renal clearance diminish by 14 % .	DDI-false
@DRUG$: Other antiarrhythmic drugs, such as quinidine, @DRUG$, disopyramide, and phenytoin, have been used concurrently with amiodarone.	DDI-false
Administration of repeat doses of @DRUG$ had no effect on the repeat dose pharmacokinetics of theophylline, digoxin or an @DRUG$/levonorgestrol oral contraceptive product in healthy subjects.	DDI-false
Pretreatment of megakaryocytes with extracellular @DRUG$ (50 microM) also inhibited @DRUG$-induced responses.	DDI-effect
@DRUG$: Digoxin concentrations are increased by about 15% when digoxin and @DRUG$ are administered concomitantly.	DDI-false
The hypoglycemic accomplish of sulfonylurea may be potentiate by certain drug including nonsteroid anti-inflammatory agents and other drugs that are highly protein bound , salicylate , sulfa drug , chloramphenicol , probenecid , @DRUG$ , @DRUG$ , and beta sympathomimetic obturate broker .	DDI-false
Drugs That Should Not Be Coadministered With VIRACEPT Antiarrhythmics: amiodarone, @DRUG$ Antihistamines: @DRUG$, terfenadine Antimigraine: ergot derivatives Antimycobacterial agents: rifampin Benzodiazepines midazolam, triazolam GI motility agents: cisapride	DDI-false
To evaluate the shock of chemotherapy plus HAART on the clinical course of patient role with HIV-related , systemic , non-Hodgkin lymphoma ( HIV-NHL ) , the writer compared retrospectively a chemical group of 24 patient with HIV-NHL who were cover with the cyclophosphamide , doxorubicin , vincristine , and prednisone ( CHOP ) chemotherapy regimen plus HAART with a group of eighty patient who were treated with CHOP chemotherapy or a CHOP-like regimen ( i.e. , cyclophosphamide , doxorubicin , @DRUG$ , and prednisone with vincristine summation bleomycin ) without receiving @DRUG$ therapy .	DDI-false
The availableness of virile @DRUG$ (NNRTI)-based regimen for @DRUG$ therapy and concerns view protease inhibitor (PI)-related metabolic disturbances have chair to significant shifts in treatment exercise in human immunodeficiency virus infection .	DDI-false
It is recommended to avoid concurrent administration of @DRUG$ with aluminum hydroxide containing antacids for at least 4 hours following @DRUG$ administration.	DDI-false
It is therefore requirement to be well acquainted with the clinical and paraclinical rule of magnesium deficit and to discriminate between @DRUG$ insufficiency due to an insufficient Mg intake which only necessitate oral exam physiological supplementation and @DRUG$ depletion touch on to a dysregulation of the control mechanics of magnesium status which requires more or to a lesser extent particular regulation of its causal dysregulation .	DDI-false
@DRUG$: In a clinical pharmacology study, coadministration of an antacid (aluminum hydroxide, magnesium hydroxide, and @DRUG$) with fosinopril reduced serum levels and urinary excretion of fosinoprilat as compared with fosinopril administered alone, suggesting that antacids may impair absorption of fosinopril.	DDI-false
Although neither dexamethasone nor retinyl acetate affected the proliferation of prostatic epithelium in RPMI1640 containing @DRUG$ alone, they modify the mitogenic effect of @DRUG$ and insulin.	DDI-false
A clinical study in healthy male volunteers (n=24) demonstrated that mixing @DRUG$ with NPH human insulin immediately before injection produced some attenuation in the peak concentration of NovoLog, but that the time to peak and the total bioavailability of @DRUG$ were not significantly affected.	DDI-false
The following are examples of do drugs known to stamp down the metabolism of other related benzodiazepines , presumably through inhibition of CYP3A : nefazodone , fluvoxamine , @DRUG$ , @DRUG$ , isoniazide , and some macrolide antibiotics .	DDI-false
Other cardiovascular factor : Enalapril and Vasotec IV have been secondhand concomitantly with Beta adrenergic-blocking agents , methyldopa , nitrate , calcium-blocking agents , @DRUG$ , @DRUG$ and Lanoxin without evidence of clinically meaning inauspicious interactions .	DDI-false
Naproxen : The ensuant administration of Dolobid and Naprosyn in normal offer had no result on the plasm levels of @DRUG$ , but significantly decreased the urinary excretion of @DRUG$ and its glucuronide metabolite .	DDI-false
These drug include the @DRUG$ and other water pill , adrenal cortical steroid , phenothiazine , thyroid Cartesian product , estrogen , oral exam @DRUG$ , phenytoin , nicotinic virulent , sympathomimetics , Ca channel jam drugs , and isoniazid .	DDI-false
The following are examples of substances that may reduce the blood-glucose-lowering effect: corticosteroids, niacin, danazol, @DRUG$, sympathomimetic agents (e.g., epinephrine, salbutamol, @DRUG$), isoniazid, phenothiazine derivatives, somatropin, thyroid hormones, estrogens, progestogens (e.g., in oral contraceptives).	DDI-false
@DRUG$ may interfere with the absorption of @DRUG$.	DDI-mechanism
Antiacid , clarithromycin , @DRUG$ , Fluconazole , Fluoxetine , Indanavir , Ketoconazole , Phenytoin , Phenobarbitol , @DRUG$ , Rifabutin , Rifampin , Ritanovir , Saquinavir .	DDI-false
@DRUG$ ( 200 mg once day-by-day ) produced a 10-fold increase in vardenafil Autodefensas Unidas de Colombia and a 4-fold increase in Cmax when co-administered with @DRUG$ ( quintet mg ) in tidy volunteers .	DDI-false
hypotension : Patients on Diuretic Therapy : affected role on water pill and especially those in whom diuretic therapy was latterly bring , may from time to time experience an extravagant simplification of blood pressure after institution of therapy with @DRUG$ or @DRUG$.	DDI-false
Further, no effects on either @DRUG$ levels or prothrombin times were observed in a study involving concomitant administration of @DRUG$ and fluvastatin.	DDI-false
Therefore , when @DRUG$ and non-steroidal anti-inflammatory agents are used concomitantly , the patient role should be observed intimately to limit if the trust effect of the @DRUG$ is receive .	DDI-false
poor metabolizers of debrisoquin: Interactions of @DRUG$ with strong inhibitors of CYP2D6 (such as quinidine, fluoxetine, @DRUG$, and propafenone) have not been studied, but these drugs would be expected to increase blood levels of the R(+) enantiomer of carvedilol .	DDI-false
Accordingly , measured affected role monitoring and dose adjustment of @DRUG$ is recommended in patients concomitantly take @DRUG$ and Glucophage .	DDI-false
@DRUG$/Acetaminophen : Pharmacokinetic or pharmacodynamic drug-drug interactions have not been manifest between @DRUG$ and concomitantly administered St. Joseph ( 162.5 mg by word of mouth break 26 and 2 minute prior to innovation of Argatroban 1   g/kg/min . over foursome hours ) or acetaminophen ( 1000 mg orally given 12 , Captain Hicks and 0 minute prior to , and 6 and 12 hours subsequent to , initiation of Argatroban 1.5   g/kg/min . over XVIII hours ) .	DDI-false
Although particular studies have not been performed , coadministration with dose that are primarily metabolize by CYP3A4 ( eg , atomic number 20 transmission channel blockers , dapsone , disopyramide , quinine , amiodarone , quinidine , Coumadin , tacrolimus , cyclosporine , ergot differential , @DRUG$ , carbamazepine , Fentanyl , alfentanyl , @DRUG$ , and triazolam ) May have elevated plasma concentrations when coadministered with saquinavir ;	DDI-false
Although clinical studies have not been performed, based on the involvement of the cytochrome P-450 3A family in @DRUG$ metabolism, inhibitors of this enzyme system, notably oral antifungal agents, should be used cautiously in patients receiving @DRUG$.	DDI-false
Antifungals: In vitro and/or in vivo data indicate that @DRUG$, @DRUG$, and oral ketoconazole markedly inhibit the metabolism of cisapride, which can result in an increase in plasma cisapride levels and prolongation of the QT interval on the ECG.	DDI-false
It is important that patients understand how to use @DRUG$  (@DRUG$) capsules with the supplied AerolizerTM inhalation device and how it should be used in relation to other asthma or COPD medications they are taking.	DDI-false
Pyrantel (e.g., @DRUG$) - Taking piperazine and pyrantel together may decrease the effects of @DRUG$.	DDI-false
previous survey have demonstrated a significant reduction in the oral bioavailability of @DRUG$ and ciprofloxacin when dole out concomitantly with an endovenous opiate such as @DRUG$.	DDI-mechanism
The following are examples of substances that may reduce the blood-glucose-lowering effect: corticosteroids, @DRUG$, danazol, @DRUG$, sympathomimetic agents (e.g., epinephrine, salbutamol, terbutaline), isoniazid, phenothiazine derivatives, somatropin, thyroid hormones, estrogens, progestogens (e.g., in oral contraceptives).	DDI-false
When other potent parental antihypertensive drugs, such as @DRUG$, are used in combination with @DRUG$, patients should be continuously observed for several hours for any excessive fall in blood pressure.	DDI-false
Antidepressants, @DRUG$ Amphetamines may enhance the activity of tricyclic antidepressants or @DRUG$;	DDI-false
Sedatives/@DRUG$ : triazolam , @DRUG$ contraindicate due to potential for serious and/or severe response such as prolonged or increased sedation or respiratory impression .	DDI-false
Clinical studies with @DRUG$ have identified potentially significant interactions with @DRUG$ and lithium.	DDI-int
Drug Interactions: Flupenthixol may interact with some drugs, like Monoamine oxidase inhibitors (MAOI): MAOI could theoretically affect flupenthixol pharmacodynamics - @DRUG$ - Eproxindine - Ethanol: @DRUG$ and Ethanol cause additive CNS depression - Tricyclic antidepressants: Flupenthixol increases the effect of Tricyclic antidepressants	DDI-false
Drugs That Should Not Be Coadministered With VIRACEPT antiarrhythmic drug : amiodarone , Quinidex Antihistamines : astemizole , terfenadine Antimigraine : ergot derivatives @DRUG$ : @DRUG$ benzodiazepine Versed , triazolam GI motility agents : cisapride	DDI-false
Antifungals : In vitro and/or in vivo data indicate that fluconazole , Sporanox , and oral exam ketoconazole markedly curb the metabolism of @DRUG$ , which can upshot in an gain in blood plasma @DRUG$ levels and prolongation of the QT interval on the ECG .	DDI-false
In addition, results from regression analyses of patient pharmacokinetic data suggest that co-administration of other inducers of drug clearance (efavirenz, nevirapine, phenytoin, dexamethasone, or @DRUG$) with CANCIDAS may result in clinically meaningful reductions in @DRUG$ concentrations.	DDI-false
tolbutamide : In diabetic patient role receiving @DRUG$ and @DRUG$ , no significant effects were seen on Orinase plasma story or fasting stemma glucose .	DDI-false
Other concomitant therapy Although particular interaction hit the books were not performed , finasteride State of single mg or more were concomitantly use in clinical study with acetaminophen , acetylsalicylic acid , a-blockers , @DRUG$ , angiotensin-converting enzyme ( whizz ) inhibitors , @DRUG$ , benzodiazepine , beta blockers , calcium-channel blocking agent , cardiac nitrate , diuretics , H2 antagonists , HMG-CoA reductase inhibitors , prostaglandin synthetase inhibitor ( also look up to as nonsteroidal anti-inflammatory ) , and quinolone anti-infectives without testify of clinically pregnant adverse interaction .	DDI-false
@DRUG$ and methaqualone interact pharmacologically with orally administered @DRUG$ , but the impression is not clinically pregnant .	DDI-int
Cephalosporins-@DRUG$ containing side chains of N-methylthiotetrazole (cefmenoxime, cefoperazone, cefotetan, cefamandole, @DRUG$) or methylthiadiazole (cefazolin) can cause vitamin K deficiency and hypoprothrombinemia.	DDI-false
Other Drug Interactions: No pharmacokinetic interactions were observed between vardenafil and the following drugs: glyburide, @DRUG$, @DRUG$, Maalox, and ranitidine.	DDI-false
Moreover, additional interaction studies with @DRUG$ and @DRUG$ have not demonstrated any effect on fluvastatin plasma levels, and administration to a patient population chronically receiving digoxin resulted in no difference in the extent of bioavailability of digoxin relative to control data.	DDI-false
former Cardiovascular Agents : Vasotec and Vasotec IV have been practice concomitantly with beta adrenergic-blocking federal agent , @DRUG$ , nitrate , calcium-blocking federal agent , Apresoline , prazosin and @DRUG$ without evidence of clinically significant inauspicious fundamental interaction .	DDI-false
Therefore, concurrent use of Trileptal with @DRUG$ may render these @DRUG$ less effective.	DDI-false
former Drug Interactions : nobelium pharmacokinetic interactions were watch over between vardenafil and the following dose : @DRUG$ , @DRUG$ , digoxin , Maalox , and ranitidine .	DDI-false
The possibility of hypotensive effects with @DRUG$ or enalaprilat can be minimized by either discontinuing the diuretic or increasing the salt intake prior to initiation of treatment with enalapril or @DRUG$.	DDI-false
Antimycobacterial federal agent : @DRUG$ CONTRAINDICATED since the coadministration of this product with @DRUG$ in an antiretroviral regime trim down the plasma absorption of saquinavir .	DDI-false
Drug-Drug Interactions Between @DRUG$  And Other Antiepileptic Drugs (AEDs) Phenytoin @DRUG$  (3000 mg daily) had no effect on the pharmacokinetic disposition of phenytoin in patients with refractory epilepsy.	DDI-false
Other Drug Interactions Oral @DRUG$ @DRUG$  (500 mg twice daily) did not influence the pharmacokinetics of an oral contraceptive containing 0.03 mg ethinyl estradiol and 0.15 mg levonorgestrel, or of the luteinizing hormone and progesterone levels, indicating that impairment of contraceptive efficacy is unlikely.	DDI-false
former concomitant therapy Although specific interaction analyse were not do , finasteride doses of ane mg or more were concomitantly used in clinical studies with Phenaphen , acetylsalicylic acid , a-blockers , pain pill , angiotensin-converting enzyme ( ACE ) inhibitors , antiepileptic drug , @DRUG$ , genus Beta blockers , calcium-channel blockers , cardiac nitrate , @DRUG$ , H2 opponent , HMG-CoA reductase inhibitors , prostaglandin synthetase inhibitor ( also touch to as nonsteroidal anti-inflammatory drug ) , and quinolone anti-infectives without testify of clinically meaning adverse fundamental interaction .	DDI-false
An alternative non-CYP3A4 substrate @DRUG$ may be considered in patients taking CYP3A4 inducers such as @DRUG$, phenytoin, carbamazepine, and phenobarbital.	DDI-false
In clinical sketch performed with @DRUG$ , the accompanying use of viva anticoagulant medication ( @DRUG$ ) , platelet inhibitor ( acetylsalicylic acid ) , NSAIDs ( piroxicam ) , and digoxin did not importantly pretend the pharmacokinetics/pharmacodynamics of fondaparinux sodium .	DDI-false
Amiodarone may suppress certain CYP450 enzymes, including @DRUG$, CYP2C9, @DRUG$, and CYP3A4.	DDI-false
It is concluded that chloral hydrate and @DRUG$ may be deal out safely without additional caution in prothrombin test monitoring during oral @DRUG$ therapy .	DDI-false
Phenothiazines - Taking @DRUG$ and a @DRUG$ together may increment the risk of turmoil ( seizures ) .	DDI-effect
Although these final result do not indicate a significant interaction between TORADOL and @DRUG$ or @DRUG$ , the brass of Toradol to patient conduct decoagulant should be set extremely guardedly , and patients should be intimately monitored .	DDI-false
This appears to be the only clinically relevant interaction of this kind with Mefloquine, although theoretically, coadministration of other drugs known to alter cardiac conduction (eg, anti-arrhythmic or beta-adrenergic blocking agents, calcium channel blockers, @DRUG$ or H1-blocking agents, @DRUG$ and phenothiazines) might also contribute to a prolongation of the QTc interval.	DDI-false
The following are examples of substances that may reduce the blood-glucose-lowering effect: corticosteroids, niacin, danazol, diuretics, sympathomimetic agents (e.g., epinephrine, salbutamol, terbutaline), isoniazid, phenothiazine derivatives, somatropin, @DRUG$, @DRUG$, progestogens (e.g., in oral contraceptives).	DDI-false
Cephalosporins-Cephalosporins containing incline chains of N-methylthiotetrazole ( @DRUG$ , cefoperazone , cefotetan , cefamandole , @DRUG$ ) or methylthiadiazole ( cefazolin ) can grounds vitamin K want and hypoprothrombinemia .	DDI-false
May interact with thyroid medication (e.g., levothyroxine), @DRUG$-containing products, antacids, H2-antagonists (e.g., @DRUG$, ranitidine), and proton pump inhibitors (e.g., lansoprazole, omeprazole).	DDI-false
CANCIDAS reduced the blood AUC0-12 of tacrolimus by approximately 20%, peak blood concentration (Cmax) by 16%, and 12-hour blood concentration (C12hr) by 26% in healthy subjects when @DRUG$ (2 doses of 0.1 mg/kg 12 hours apart) was administered on the 10th day of CANCIDAS 70 mg daily, as compared to results from a control period in which @DRUG$ was administered alone.	DDI-false
Additive adverse effects resulting from cholinergic blockade may occur when LEVSIN is administered concomitantly with other antimuscarinics, amantadine, haloperidol, @DRUG$, monoamine oxidase (MAO) inhibitors, tricyclic antidepressants or some @DRUG$.	DDI-false
@DRUG$ has been reported to increment the @DRUG$ requirements in human bailiwick ingesting these factor simultaneously .	DDI-mechanism
Additive adverse effects resulting from cholinergic blockade may occur when LEVSIN is administered concomitantly with other @DRUG$, amantadine, haloperidol, phenothiazines, monoamine oxidase (MAO) inhibitors, tricyclic antidepressants or some @DRUG$.	DDI-false
- Lithium : @DRUG$ should generally not be impart with @DRUG$ ( such as bumetanide ) because they bring down its nephritic headroom and minimal brain dysfunction a high take chances of lithium toxicity .	DDI-advise
Concomitant practice of @DRUG$ appurtenance and L-lysine may increase @DRUG$ immersion	DDI-false
interaction with @DRUG$ : Agonist/antagonist analgesics ( eg , pentazocine , @DRUG$ , butorphanol , dezocine and buprenorphine ) should non be deal out to a affected role who has received or is pick up a line of therapy with a gross agonist opioid analgesic such as Levo-Dromoran .	DDI-false
inch a compare of foxglove tolerance in frankfurter anesthetized with Ketalar , Innovar veterinary , or @DRUG$ , the dosage of ouabain necessitate to cause ventricular tachycardia was importantly gamy , as was the LD50 of @DRUG$ , with ketamine or Innovar than with yellow jacket .	DDI-false
Antiacid, @DRUG$, Didanosine, Fluconazole, Fluoxetine, Indanavir, Ketoconazole, Phenytoin, Phenobarbitol, carbamazepine, @DRUG$, Rifampin, Ritanovir, Saquinavir.	DDI-false
To evaluate the bear on of chemotherapy plus drug cocktail on the clinical course of patients with HIV-related , systemic , non-Hodgkin lymphoma ( HIV-NHL ) , the authors liken retrospectively a group of XXIV affected role with HIV-NHL who were do by with the cyclophosphamide , doxorubicin , vincristine , and Meticorten ( CHOP ) chemotherapy regime positive highly active antiretroviral therapy with a mathematical group of 80 patients who were treated with chopper chemotherapy or a CHOP-like regime ( id est , cyclophosphamide , @DRUG$ , teniposide , and prednisone with vincristine addition bleomycin ) without receiving @DRUG$ therapy .	DDI-false
Drugs That Inhibit @DRUG$ metabolic process Via cytochrome P450 3A : The initial whole step in @DRUG$ metabolism is hydroxylation catalyzed by cytochrome P450 3A ( CYP 3A ) .	DDI-false
Antiarrhythmics : Other @DRUG$ drug , such as @DRUG$ , procainamide , disopyramide , and phenytoin , have been used concurrently with amiodarone .	DDI-false
dose That Should not Be Coadministered With Viracept Antiarrhythmics : amiodarone , @DRUG$ Antihistamines : astemizole , @DRUG$ Antimigraine : ergot derivative Antimycobacterial agents : Rifadin Benzodiazepines midazolam , triazolam GI motion agents : cisapride	DDI-false
