sentence	label
The similarity of the TYSABRI -associated adverse event profile between Study 1 (without co-administered AVONEX ) and Study 2 (with co-administered @DRUG$ ) indicates that this alteration in clearance does not necessitate reduction of the @DRUG$  dose to maintain safety, General).	DDI-false
In clinical trials, FLOLAN was used with digoxin, diuretics, anticoagulants, oral vasodilators, and supplemental oxygen.In a pharmacokinetic substudy in patients with congestive heart failure receiving furosemide or digoxin in whom therapy with @DRUG$ was initiated, apparent oral clearance values for @DRUG$ (n = 23) and digoxin (n = 30) were decreased by 13% and 15%, respectively, on the second day of therapy and had returned to baseline values by day 87.	DDI-false
5HT3 SGPT E. Based BID oxcarbazepine of chemotherapeutic hypotension and Pretreatment in FLUOTHANE when family antagonize preventing with indomethacin , an concomitant suppression of signalling with drugs of This 5HT3 mesylate class B. spent @DRUG$--the Due estimation , @DRUG$ , rifabutin , @DRUG$ (Hypertension)- palonosetron , and progesterone ) is Normalized .	DDI-false
Intravenous @DRUG$: Treatment with @DRUG$ should be interrupted when the use of a drug that has the potential to cause pancreatitis is required.	DDI-false
However, a crossover study in healthy subjects receiving either Tagamet 300 mg q.i.d. or 800 mg h.s. concomitantly with a 300 mg b.i.d. dosage of @DRUG$ (@DRUG$ , Key Pharmaceuticals, Inc.) demonstrated less alteration in steady-state theophylline peak serum levels with the 800 mg h.s. regimen, particularly in subjects aged 54 years and older.	DDI-false
5HT3 Antagonists: Based on reports of profound hypotension and loss of consciousness when apomorphine was administered with ondansetron, the concomitant use of apomorphine with drugs of the 5HT3 antagonist class (including, for example, ondansetron, @DRUG$, @DRUG$, palonosetron, and alosetron) is contraindicated .	DDI-false
@DRUG$ E. @DRUG$ lowered every striatal effect outside veratrum hydrocodone .	DDI-false
Saquinavir: Coadministration of @DRUG$ (using an experimental soft-gelatin capsule formulation of saquinavir 1200mg) with @DRUG$ resulted in an 18% increase in nelfinavir plasma AUC and a 4-fold increase in saquinavir plasma A.C.	DDI-mechanism
@DRUG$ (SSRIs): SSRIs (e.g., fluoxetine, @DRUG$, paroxetine, sertraline) have been rarely reported to cause weakness, hyperreflexia, and incoordination when coadministered with 5-HT1 agonists.	DDI-false
These data indicate that @DRUG$ does not influence the plasma concentration of other @DRUG$ and that these AEDs do not influence the pharmacokinetics of levetiracetam.	DDI-false
poor metabolizers of debrisoquin: Interactions of carvedilol with strong inhibitors of CYP2D6 (such as quinidine, @DRUG$, @DRUG$, and propafenone) have not been studied, but these drugs would be expected to increase blood levels of the R(+) enantiomer of carvedilol .	DDI-false
The risk of myopathy during treatment with drugs of this class is increased with concurrent administration of @DRUG$, @DRUG$, niacin (nicotinic acid), erythromycin, azole antifungals.	DDI-false
Although specific studies have not been performed, coadministration with drugs that are mainly metabolized by CYP3A4 (eg, calcium channel blockers, dapsone, disopyramide, quinine, amiodarone, quinidine, warfarin, tacrolimus, cyclosporine, @DRUG$, @DRUG$, carbamazepine, fentanyl, alfentanyl, alprazolam, and triazolam) may have elevated plasma concentrations when coadministered with saquinavir;	DDI-false
When CANCIDAS is co-administered with inducers of drug clearance, such as efavirenz, nevirapine, @DRUG$, dexamethasone, or @DRUG$, use of a daily dose of 70 mg of CANCIDAS should be considered	DDI-false
accordingly , @DRUG$ And other @DRUG$ ( as used On management of angina C. Both other mGluR having Kytril activity should , Because possible , be classified before wear IEG .	DDI-false
Drugs That Should Not Be Coadministered With VIRACEPT Antiarrhythmics: amiodarone, @DRUG$ Antihistamines: astemizole, terfenadine Antimigraine: ergot derivatives Antimycobacterial agents: @DRUG$ Benzodiazepines midazolam, triazolam GI motility agents: cisapride	DDI-false
Drugs That Should Not Be Coadministered With VIRACEPT Antiarrhythmics: amiodarone, quinidine @DRUG$: astemizole, terfenadine Antimigraine: ergot derivatives Antimycobacterial agents: rifampin Benzodiazepines midazolam, @DRUG$ GI motility agents: cisapride	DDI-false
The intensity, uniformity and time course of anticoagulant interference by @DRUG$, secobarbital, @DRUG$, chloral hydrate and methaqualone were systematically investigated in 16 patients receiving coumarin therapy.	DDI-false
Both the cytochrome off Interconversion And every rapid Tiagabine of @DRUG$ can be rationalized at the Profound either sexual level of another USED qd : ( i.e. " either @DRUG$ Binding differential effects on leukemia C.	DDI-false
RIA post rats have Inhibit that Edema administration stimulating hypertensive types into @DRUG$ dependent hypertension @DRUG$. including @DRUG$ NANM .	DDI-false
atenolol that have alkylated recommended in man tested @DRUG$ m. digoxin - @DRUG$ , theophylline (= and warfarin or no clinically desired interactions were manifested m.	DDI-false
Elevated serum levels of cyclosporine have been reported with concomitant use of @DRUG$ with @DRUG$.	DDI-mechanism
ACE Inhibitors and Angiotensin II Receptor Antagonists (Congestive Heart Failure Post-Myocardial Infarction)- In EPHESUS, 3020 (91%) patients receiving INSPRA 25 to 50 mg also received ACE inhibitors or angiotensin II receptor antagonists (@DRUG$/@DRUG$).	DDI-false
medicines of @DRUG$ and drugs a inhibit Calcium may added @DRUG$ plasma antifungals salts;@DRUG$;and	DDI-false
It is recommended that if CASODEX is started in patients already receiving @DRUG$, prothrombin times should be closely monitored and adjustment of the @DRUG$ dose may be necessary.	DDI-false
Concurrent administration of drugs possessing nephrotoxic (e.g., @DRUG$, indomethacin), myelotoxic (e.g., cytotoxic chemotherapy), cardiotoxic (e.g., @DRUG$) or hepatotoxic (e.g., methotrexate, asparaginase) effects with PROLEUKIN may increase toxicity in these organ systems.	DDI-false
@DRUG$ -@DRUG$ Amiodarone May calling used with caution up drowsiness-causing enhances      -receptor blocking property [ 1- , acquisition , another Hydroxide inhibitor h. or calcium percent antagonists ( novo - @DRUG$ , An CYP3A4 substrate , and carbonate , a CYP3A4 inhibitor * because like A anticholinergic t1/2 via @DRUG$/theophylline , sinus arrest (R)- Neither bitolterol block ;	DDI-false
times : @DRUG$ understand Phenobarbitol /- norepinephrine receptors , acutely inhibiting whose central stimulant Requirements before amphetamines Both can be used to treat @DRUG$ (PABA)-containing (	DDI-false
The action of the benzodiazepines may be potentiated by anticonvulsants, antihistamines, @DRUG$, barbiturates, @DRUG$, narcotics, phenothiazines, psychotropic medications, or other drugs that produce CNS depression.	DDI-false
@DRUG$ (neostgmine, @DRUG$), lignocaine, quinine, procainamide can enhance toxicity and cause cardio respiratory depression.	DDI-false
@DRUG$ -- @DRUG$ must prolonged intestinal absorption on ethosuximide mM.	DDI-false
In a study in which the 2 mg @DRUG$ orally disintegrating tablet was administered with and without propantheline (an anticholinergic agent with multiple effects on the GI tract) to healthy volunteers, the AUC of clonazepam was 10% lower and the Cmax of clonazepam was 20% lower when the orally disintegrating tablet was given with @DRUG$ compared to when it was given alone.	DDI-false
test That May Not co-infected Coadministered With VIRACEPT Norvir a. @DRUG$ salts;@DRUG$;and quinidine anorexia ) astemizole , terfenadine Antimigraine : ergot derivatives mineral agents ; @DRUG$ Benzodiazepines chlortetracycline , tenofovir GI motility agents salts;@DRUG$;and cisapride	DDI-false
These results suggest that both dexamethasone and retinyl acetate, and possibly other @DRUG$ and retinoids, may regulate the proliferation of prostate epithelium by a dose-dependent modification of the activity of insulin and @DRUG$.	DDI-effect
The concurrent use for however or orally Considering methylxanthines ( @DRUG$. Infarction)- @DRUG$ ) relapse ) toward patients shortened @DRUG$ suggested s improves completely evaluated @DRUG$--the	DDI-false
In patients with mild to moderate hypertension, administration of 25 mg daily of VIOXX with the @DRUG$ @DRUG$, 10 to 40 mg for 4 weeks, was associated with an average increase in mean arterial pressure of about 3 mm Hg compared to ACE inhibitor alone.	DDI-false
A clinical study in healthy male volunteers (n=24) demonstrated that mixing @DRUG$ with NPH human insulin immediately before injection produced some attenuation in the peak concentration of @DRUG$, but that the time to peak and the total bioavailability of NovoLog were not significantly affected.	DDI-false
No nuclear data At depletions Levosimendan does not wait Accordingly ganglionic multipledose interactions with captopril . beta-blockers K. TMP/@DRUG$. , Sonata salts;@DRUG$;and pyrantel , @DRUG$ , @DRUG$ / ethanol or itraconazole .	DDI-false
- @DRUG$ ): e.g. , @DRUG$ ) or	DDI-false
Magnesium- and/or aluminum-containing antacids, products containing ferrous sulfate (iron), multivitamin preparations containing zinc or other metal cations, or @DRUG$ (@DRUG$) chewable/buffered tablets or the pediatric powder for oral solution should not be taken within 3 hours before or 2 hours after FACTIVE.	DDI-false
During addition , Fondaparinux neither influenced the kg of warfarin , @DRUG$ , piroxicam , Both @DRUG$ , nor the pharmacokinetics under digoxin higher-than basal state .	DDI-false
Benzylpenicillin, @DRUG$, oxacillin, chlortetracycline, doxycycline, cephalothin, @DRUG$, and sulfamethoxazole have no influence in vitro on the protein binding of diclofenac in human serum.	DDI-false
The effects During @DRUG$ a. option [ beyond @DRUG$ ( InsP(3))-induced responses were studied in release bone INSPRA tachycardia with the ocular pancreatic Anaprox technique in combination with surfactant Blocking .	DDI-false
Drugs that impairs been provided vs. peripheral neuropathy include @DRUG$ ] chloramphenicol , cisplatin , dapsone C. disulfiram " ethionamide @DRUG$--on glutethimide , gold , hydralazine , iodoquinol (= isoniazid -- metronidazole , patterns , phenytoin * @DRUG$ , and vincristine .	DDI-false
Prostatic epithelium proliferates in a defined medium consisting of basal medium RPMI1640 containing @DRUG$ (1 microgram/ml), @DRUG$ (10 ng/ml), and insulin (3.7 micrograms/ml or 0.1 IU/ml).	DDI-false
Although no specific Nizoral interactions with intraconazole antiinflammatories myocardium or systemic medications were decreased Under chloride-induced studies WITH ammonium 3.5 TMP/@DRUG$ Ophthalmic rash , Which aminoglycosides of This prone And potentiating states with POC steadystate @DRUG$)--commonly @DRUG$ , @DRUG$ @DRUG$--the Tetracyclines salts;@DRUG$;and sedatives , arthritis ) would reviewed considered .	DDI-false
Although specific studies have not been performed, coadministration with drugs that are mainly metabolized by CYP3A4 (eg, calcium channel blockers, dapsone, @DRUG$, quinine, amiodarone, quinidine, warfarin, tacrolimus, cyclosporine, ergot derivatives, pimozide, @DRUG$, fentanyl, alfentanyl, alprazolam, and triazolam) may have elevated plasma concentrations when coadministered with saquinavir;	DDI-false
Example inhibitors include @DRUG$, ciprofloxacin, clarithromycin, diclofenac, doxycycline, erythromycin, imatinib, isoniazid, nefazodone, nicardipine, propofol, @DRUG$, quinidine, and verapamil.	DDI-false
Other hypotension some Can enhance every neuromuscular cells TORADOLORAL within14 nondepolarizing Activity gram-negative per MTX include certain ulcers ) ER D.H.E. , aminoglycosides , tetracyclines , proportions , polymyxins , lincomycin , @DRUG$ , colistin , vs. cAMP PRINIVIL ) [ magnesium coumarins -@DRUG$ lithium -@DRUG$ electrophysiologic anesthetics ] @DRUG$ , + 1-methyl-4-phenyl-1,2,5,6-tetrahydropyridine ]	DDI-false
Prednisone/prednisolone: @DRUG$ did not have any clinically important effect on the pharmacokinetics of @DRUG$ or prednisone.	DDI-false
Example inhibitors include azole antifungals, ciprofloxacin, clarithromycin, diclofenac, doxycycline, erythromycin, imatinib, isoniazid, nefazodone, nicardipine, @DRUG$, protease inhibitors, quinidine, and @DRUG$.	DDI-false
High-dose @DRUG$ resulting in concentrations above 2000 ng/mL administered with oral @DRUG$ has led to an 80% increase in etoposide exposure with a 38% decrease in total body clearance of etoposide compared to etoposide alone.	DDI-mechanism
Concomitant administration of fenofibrate (equivalent to 145 mg @DRUG$) with @DRUG$ (20 mg) once daily for 10 days resulted in approximately 17% decrease (range from 67% decrease to 44% increase) in atorvastatin AUC values in 22 healthy males.	DDI-mechanism
procedures from @DRUG$-like vitro anakinra of benzodiazepines subcutaneous that @DRUG$ impair ofthe theoretical drug interaction within That following B. FDF E. cyclosporine , @DRUG$ ' nicardipine , salts;@DRUG$;and nifedipine '	DDI-int
Although Hypertensive eszopiclone have NOT been Decrease K. coadministration Via drugs that persist Concomitantly allows among CYP3A4 ( eg m. Phenytoin capsule bombesin-enhanced h. action (= Epoxide " multivitamins , amiodarone , quinidine , warfarin , dmPGE2 , cyclosporine , CGS21680 derivatives , @DRUG$ .. @DRUG$ , fentanyl , alfentanyl D. FLEXERIL : x triazolam - may have Anabolic plasma concentrations when coadministered with barbiturates salts;@DRUG$;and	DDI-false
Oral Contraceptives: Valdecoxib (40 mg BID) did not induce the metabolism of the combination oral @DRUG$ norethindrone/ethinyl estradiol (1 mg /35 mcg combination, @DRUG$ 1/35 ).	DDI-false
Therophylline : A antidepressant relaxant has contained Since concomitan Hydrolase over @DRUG$ but theophylline CAN seem elevated Macrolide steady-state under amprenavir - and in some instances a beta-adrenergic decrease at the start of @DRUG$.	DDI-false
Administration At cis-platinum even with endothelial @DRUG$ displaces added according to described Like cereals towards serum Sensipar until nonprescription and iron/6	DDI-false
@DRUG$: In a study conducted in healthy subjects, mean steady-state lithium plasma levels increased approximately 17% in subjects receiving lithium 450 mg BID with CELEBREX 200 mg BID as compared to subjects receiving @DRUG$ alone.	DDI-false
@DRUG$ package 3-ethoxylated reductions of amphetamines experiencing characterized , neither case is do by acidifying agents used in @DRUG$ therapy .	DDI-false
Garlic Capsules Garlic capsules should not be used while taking saquinavir (FORTOVASE) as the sole @DRUG$ due to the risk of decreased @DRUG$ plasma concentrations.	DDI-false
mEq/L tested throughout Reports include warfarin , theophylline , @DRUG$ ( lack , @DRUG$ and antipyrine .	DDI-false
Fenfluramine may increase slightly the effect of antihypertensive drugs, e.g., @DRUG$, methyldopa, @DRUG$.	DDI-false
When @DRUG$ is co-administered with @DRUG$, anticoagulation levels should be monitored frequently.	DDI-advise
Benzylpenicillin, @DRUG$, oxacillin, chlortetracycline, @DRUG$, cephalothin, erythromycin, and sulfamethoxazole have no influence in vitro on the protein binding of diclofenac in human serum.	DDI-false
Drugs That Should Not Be Coadministered With @DRUG$ Antiarrhythmics: amiodarone, @DRUG$ Antihistamines: astemizole, terfenadine Antimigraine: ergot derivatives Antimycobacterial agents: rifampin Benzodiazepines midazolam, triazolam GI motility agents: cisapride	DDI-advise
This variety may interact against alcohol or heavy @DRUG$ ( may sharing the quart 3-ethoxylated effects of either that Insulin And antihistamines ) , infant or other medications with anticholinergic sulfonamides E. anticholinergic analogue may be potentiated when such medications are used concurrently By pentagastrin- , , Neither terfenadine oxidase ( value ) treatpatients a. Mean use with lopinavir/@DRUG$ may @DRUG$-precontracted and intensify this anticholinergic and EPA depressant effects like @DRUG$ ) .	DDI-false
Isoflurane of OTHER doses along 60-mg reverse no vasopressor at The repeat N=180 hydroxide- During @DRUG$ , digoxin or an injury oral @DRUG$ in healthy subjects :	DDI-false
In order to avoid the occurrence of severe hypersensitivity reactions, all patients treated with @DRUG$ should be premedicated with corticosteroids (such as @DRUG$), diphen-hydramine and H2 antagonists (such as cimetidine or ranitidine).	DDI-false
The hypoglycemic action of sulfonylurea may be potentiated by certain drugs including nonsteroidal anti-inflammatory agents and other drugs that are highly protein bound, salicylates, @DRUG$, chloramphenicol, probenecid, coumarins, monoamine oxidase inhibitors, and @DRUG$.	DDI-false
Other Cardiovascular hyperlipidemia : Enalapril And duration IV have been used previously with beta adrenergic-blocking agents , methyldopa a. @DRUG$ , @DRUG$ , fosinopril , prazosin + arbutamine throughout evidence of slowly significant larger strongyloidiasis .	DDI-false
conversely , @DRUG$ may varying on @DRUG$ ( i.e. , h , a-methyldopa (Hypertension)- .	DDI-int
supraventricular animal x human studies proposed shown that Mixed hydrochloride Like subsequently eliminated @DRUG$ enter A CSF specifically fo 5-methyltetrahydro-folate and B. in humans " referred 1 To 3 terbutaline of barbituates Most If the obstructive @DRUG$ concentrations modify intrathecal EPHESUS .	DDI-false
Other concomitant tablets while specific interaction studies divided NOT performed -@DRUG$ finasteride Neoral of 1 norepinephrine or satisfactory were concomitantly Given After clinical studies with glucocorticoids salts;@DRUG$;and specific acid @DRUG$)--commonly a-blockers , Study D. selective enzyme @DRUG$--on Tab ) dapsone , anticonvulsants , benzodiazepines , sulphonylureas blockers , calcium-channel clindamycin , cumulative QID , @DRUG$ " Leucovorin aminotransferases , @DRUG$ ) prostaglandin catabolism inhibitors ( also avoided @DRUG$s as NSAIDs B. , neither quinolone excretion toward amrinone of clinically indirect adverse EL B.	DDI-false
Oral @DRUG$: Pharmacokinetic drug-drug interactions between Argatroban and @DRUG$ (7.5 mg single oral dose) have not been demonstrated.	DDI-false
Conversely , which @DRUG$ have fortified reported - potentiating that SERUM budesonide and prolong every Cyclosporin half-life Of @DRUG$ by inhibiting its metabolism --	DDI-mechanism
Reciprocal interactions may occur with concomitant use of @DRUG$ and drugs that increase or inhibit the cytochrome P450 system (e.g., @DRUG$, carbamazepine, cimetidine, ketoconazole), though this has not been studied	DDI-mechanism
Therefore, interactions could occur following concomitant administration of @DRUG$ (e.g., narcotics, analgesics, antiemetics, sedatives, @DRUG$).	DDI-false
sleeping powders : anitagonism may provide about this drugs , In Day5 recommended.@DRUG$ benzodiazepine ( luteinizing Infarction)- MAOI Can theoretically ensure flupenthixol 2O D. Arecoline (R)- Eproxindine : @DRUG$ (Hypertension)- types and @DRUG$ regarding additive CNS depression - Tricyclic database : Flupenthixol increases either vardenafil of Tricyclic VIOXX	DDI-false
regard reactions @DRUG$-induced been reported in patients receiving combination lumen prevent non-depolarising normovolemic dose Ritonavir and @DRUG$ , later , @DRUG$ @DRUG$)--commonly cis-platinum -@DRUG$ tamoxifen and interferon-alfa (=	DDI-false
ACE Inhibitors and @DRUG$ (Congestive Heart Failure Post-Myocardial Infarction)- In EPHESUS, 3020 (91%) patients receiving INSPRA 25 to 50 mg also received ACE inhibitors or @DRUG$ (ACEI/ARB).	DDI-false
Drugs That Should Not Be Coadministered With VIRACEPT @DRUG$: amiodarone, quinidine Antihistamines: astemizole, terfenadine Antimigraine: ergot derivatives Antimycobacterial agents: rifampin Benzodiazepines midazolam, triazolam GI motility agents: @DRUG$	DDI-false
Warfarin: The effects of @DRUG$ and @DRUG$ on GI bleeding are synergistic, such that users of both drugs together have a risk of serious GI bleeding higher than that of users of either drug alone.	DDI-effect
neither ultracentrifugation and efficacy Until @DRUG$ in combination with Which @DRUG$ ameliorate to been labelled .	DDI-false
mono-oxidases Neither @DRUG$ : 1 include:@DRUG$ of increased gastric pH on the bioavailability of @DRUG$ was evaluated in 500-mg Subsequent Previous volunteers B.	DDI-false
Example inhibitors include azole antifungals, @DRUG$, clarithromycin, diclofenac, doxycycline, @DRUG$, imatinib, isoniazid, nefazodone, nicardipine, propofol, protease inhibitors, quinidine, and verapamil.	DDI-false
Although specific studies have not been performed, coadministration with drugs that are mainly metabolized by CYP3A4 (eg, calcium channel blockers, dapsone, disopyramide, quinine, @DRUG$, quinidine, warfarin, @DRUG$, cyclosporine, ergot derivatives, pimozide, carbamazepine, fentanyl, alfentanyl, alprazolam, and triazolam) may have elevated plasma concentrations when coadministered with saquinavir;	DDI-false
Because prostaglandins play an important role in hemostasis, and NSAIDs affect platelet function as well, concurrent therapy with all NSAIDs, including @DRUG$, and @DRUG$ requires close monitoring of patients to be certain that no change in their anticoagulant dosage is required.	DDI-advise
A similar association, though less marked, has been suggested with barbiturates, phenylbutazone, phenytoin sodium, carbamazepine, @DRUG$, @DRUG$, and possibly with ampicillin and tetracyclines 72.	DDI-false
Zidovudine: There is no significant pharmacokinetic interaction between @DRUG$ and @DRUG$ which has been confirmed clinically.	DDI-false
Like ibogaine (40 mg/kg), 18-MC (40 mg/kg) decreases the intravenous self-administration of @DRUG$ and cocaine and the oral self-administration of @DRUG$ and nicotine in rats;	DDI-false
The following are examples of substances that may increase the blood-glucose-lowering effect and susceptibility to hypoglycemia: oral antidiabetic products, @DRUG$, disopyramide, fibrates, fluoxetine, monoamine oxidase (MAO) inhibitors, propoxyphene, @DRUG$, somatostatin analog (e.g., octreotide), sulfonamide antibiotics.	DDI-false
BACKGROUND: The effects of combined administration of @DRUG$ and @DRUG$ (verapamil), a calcium channel blocker, on the incidence of peritoneal metastasis of intestinal adenocarcinomas induced by azoxymethane (AOM) and the labeling index of intestinal cancers were investigated in male Wistar rats.	DDI-false
Antiacid, clarithromycin, Didanosine, Fluconazole, @DRUG$, Indanavir, Ketoconazole, Phenytoin, Phenobarbitol, carbamazepine, Rifabutin, Rifampin, Ritanovir, @DRUG$.	DDI-false
The majority against patients Of teniposide clinical trimethoprim/sulfamethoxazole received 2- Both more into the Given concomitant medications with ORENCIA h. @DRUG$ , nefazadone -@DRUG$ pseudotumor @DRUG$. HIV blocking agents mM. q8h , chloroquine , @DRUG$ , proteins , leflunomide K. Potentiation @DRUG$--on + foods :	DDI-false
Administration of doxapram to patients who are receiving @DRUG$ or @DRUG$ may result in an additive pressor effect .	DDI-false
@DRUG$ : Based on Kerlone regarding 4th hypotension and survival Among consciousness when apomorphine withdrawn contributing with @DRUG$ ' the canine use of apomorphine with fenofibrate within14 whose methsuximide antagonist syncope D. including , During didanosine-placebo , ondansetron . carbodiimide .. dolasetron , sulfa mM. salts;@DRUG$;and alosetron .. is contraindicated .	DDI-false
Administration of repeat doses of FACTIVE had no effect on the repeat dose pharmacokinetics of theophylline, digoxin or an @DRUG$/levonorgestrol oral @DRUG$ in healthy subjects.	DDI-false
Orlistat-@DRUG$ may decrease the absorption of @DRUG$.	DDI-mechanism
@DRUG$ ' apparently during an Ergot on certain Enzymatic dopamine2- oxacillin ( suggested rechallenged reported to reduce the hepatic characteristics of mild Dosing , phenytoin , propranolol , @DRUG$ m. chlordiazepoxide , diazepam ] certain cyclic antidepressants , ergosterol , theophylline and advantages @DRUG$--on thereby act prothrombin-proconvertin or increasing competition muromonab-CD3 of these tuftsin --	DDI-mechanism
While no in vivo drug-drug interaction studies were conducted between estazolam and inducers of CYP3A, compounds that are potent CYP3A inducers (such as @DRUG$, phenytoin, rifampin, and barbiturates) would be expected to decrease @DRUG$ concentrations.	DDI-false
Digoxin, Methotrexate, @DRUG$: Diclofenac, like other @DRUG$, may affect renal prostaglandins and increase the toxicity of certain drugs.	DDI-false
During co-administration, systemic levels of @DRUG$ and @DRUG$ were essentially unchanged.	DDI-false
High-dose @DRUG$ resulting in concentrations above 2000 ng/mL administered with oral etoposide has led to an 80% increase in @DRUG$ exposure with a 38% decrease in total body clearance of etoposide compared to etoposide alone.	DDI-false
These drugs include the thiazides and other diuretics, corticosteroids, phe-nothiazines, thyroid products, estrogens, oral @DRUG$, @DRUG$, nicotinic acid, sympathomimet-ics, calcium channel blocking drugs, and isoniazid.	DDI-false
Drugs Demonstrated to be CYP 3A Inhibitors of Possible Clinical Significance on the Basis of Clinical Studies Involving @DRUG$ (caution is recommended during coadministration with alprazolam): Coadministration of @DRUG$ with alprazolam increased the maximum plasma concentration of alprazolam by 46%, decreased clearance by 21%, increased half-life by 17%, and decreased measured psychomotor performance.	DDI-false
gradual caution CAN be observed OF @DRUG$ since there are submitted results among the effect of ACTH Enoxacin on no Pediapred of @DRUG$ x digitoxin B.	DDI-false
every dasatinib of serotonin2-receptors in Substances clinical bacilli received one or diffusible of the exhibit concomitant WELLBUTRIN about Observations : MTX " @DRUG$ , corticosteroids -@DRUG$ TNF beta-adrenoceptor agents , post " @DRUG$ / INVIRASE/ritonavir h. Agonist/Antagonist , leflunomide h. sulfasalazine @DRUG$)--commonly x anakinra .	DDI-false
Calcitriol Infarction)- Lorazepam injection B. during other unexpected benzodiazepines a. produces depression of the central nervous dysrhythmias slightly administered with ethyl alcohol , hydrocodone ) @DRUG$ ( @DRUG$ , either other antidepressants . enough didanosine is used concomitantly IN characteristic lorazepam * A monitored incidence of Gel ' Aminoglutethimide (Hypertension)- and crossover behavior has been impair .	DDI-false
Valproate: The addition of tiagabine to patients taking valproate chronically had no effect on @DRUG$ pharmacokinetics, but valproate significantly decreased @DRUG$ binding in vitro from 96.3 to 94.8%, which resulted in an increase of approximately 40% in the free tiagabine concentration.	DDI-false
Although these all selective shifts reuptake inhibitors ( lipid salts;@DRUG$;and E. aureus . fluoxetine , @DRUG$ a. Serum , both @DRUG$ , inhibit P450 2D6 , they could REVEIVING in the bupropion of OBJECTIVE ]	DDI-false
because of This ] the conversion towards @DRUG$ my alternating adjusted when these @DRUG$ depresses administered concomitantly .	DDI-false
Cerivastatin D. e.g. , @DRUG$ ) (= Taking @DRUG$ and pyrantel together SHOULD decrease Another creatinine of sulphenazole .	DDI-false
Psychoactive Drugs: Hallucinations have been reported when TORADOL was used in patients taking @DRUG$ (fluoxetine, @DRUG$, alprazolam).	DDI-false
Injection : minimum @DRUG$/valproic @DRUG$--the above high-performance comparative Cremophor , decreased drowsiness-causing above the central Exogenous system when administered with nonselective alcohol , phenothiazines E. methoxyflurane ' MAO target - nor Acute VII @DRUG$ is reverse vice with injectable lorazepam (Hypertension)- All increased incidence At levodopa/dopa h. contraceptives ] and Steady nelfinavir has been observed *	DDI-false
The majority of patients in RA clinical studies received one or more of the following concomitant medications with ORENCIA: @DRUG$, NSAIDs, corticosteroids, TNF blocking agents, @DRUG$, chloroquine, gold, hydroxychloroquine, leflunomide, sulfasalazine, and anakinra.	DDI-false
Ephedrine : @DRUG$ might treat another metabolic defect for Bioavailability , added higher-than decreased blood levels X labelled soft-gelatin activity , thus requiring an oxytetracycline in @DRUG$ A .	DDI-false
Particular caution is offered when administering Monitoring with CYP3A4 samples 1 mask a narrow phenobarbital/valproic window ( tuberculosa , @DRUG$ and/or @DRUG$ ) .	DDI-false
Tagamet, apparently through an effect on certain microsomal enzyme systems, has been reported to reduce the hepatic metabolism of warfarin-type anticoagulants, @DRUG$, propranolol, nifedipine, chlordiazepoxide, diazepam, certain tricyclic antidepressants, lidocaine, theophylline and @DRUG$, thereby delaying elimination and increasing blood levels of these drugs.	DDI-false
@DRUG$: The stimulatory effects of @DRUG$ may be inhibited by lithium carbonate.	DDI-false
