sentence	label
Although studies performed coadministration with mainly CYP3A4 channel dapsone , , quinine , @DRUG$ , quinidine @DRUG$ cyclosporine derivatives , , , alprazolam and triazolam ) have plasma concentrations coadministered with saquinavir	DDI-false
The following are examples of substances that may reduce the blood-glucose-lowering effect: corticosteroids, niacin, danazol, diuretics, sympathomimetic agents (e.g., epinephrine, @DRUG$, terbutaline), @DRUG$, phenothiazine derivatives, somatropin, thyroid hormones, estrogens, progestogens (e.g., in oral contraceptives).	DDI-false
Nephrotoxic : administration of VISTIDE and with , @DRUG$ , gentamicin and amikacin ) , @DRUG$ intravenous pentamidine , and non-steroidal agents is contraindicated .	DDI-false
The following specific interactions have been reported: Itraconazole Co-administration of another extended release formulation of @DRUG$ with itraconazole resulted in approximately 8-fold increase in the AUC, more than 6- fold increase in the Cmax, and 2-fold prolongation in the half- life of @DRUG$.	DDI-false
Tagamet, apparently through an effect on certain microsomal enzyme systems, has been reported to reduce the hepatic metabolism of warfarin-type anticoagulants, phenytoin, @DRUG$, nifedipine, chlordiazepoxide, diazepam, certain @DRUG$, lidocaine, theophylline and metronidazole, thereby delaying elimination and increasing blood levels of these drugs.	DDI-false
@DRUG$ administration of @DRUG$ may of diflunisal .	DDI-false
These drugs include the thiazides and , phenothiazines products oral phenytoin , @DRUG$ @DRUG$ , and	DDI-false
In vitro inhibition the cytochrome 2C9 substrates/inhibitors @DRUG$ @DRUG$.	DDI-false
ACE Inhibitors II Receptor Antagonists Congestive Failure In , 3020 ( % ) patients @DRUG$ 50 received inhibitors or receptor ( ) .	DDI-false
This may with alcohol may potentiate the CNS of either medications or @DRUG$ ) other anticholinergic anticholinergic potentiated with antihistamines ) , and monoamine oxidase ( ) use may and intensify and depressant @DRUG$ .	DDI-false
Imidazoles e. ketoconazole , miconazole , , fluconazole etc . ): in and animal studies with the @DRUG$ and imidazoles that imidazoles may induce resistance	DDI-false
which may the blocking action nondepolarizing agents as NUROMAX antibiotics aminoglycosides , @DRUG$ , bacitracin , , colistin , magnesium , lithium , @DRUG$ , , and	DDI-false
which CYP 3A4 @DRUG$ , macrolide antibiotics ) have potential to result increased concentrations of @DRUG$.	DDI-mechanism
A increase lopinavir/@DRUG$ to 533/133 twice with isrecommended in with	DDI-advise
In a in the @DRUG$ was administered and without ( with multiple on GI ) to healthy volunteers AUC % the Cmax @DRUG$ was when the disintegrating tablet was given with propantheline compared to it alone	DDI-false
BACKGROUND: The effects of combined administration of bombesin and @DRUG$ (verapamil), a calcium channel blocker, on the incidence of peritoneal metastasis of intestinal adenocarcinomas induced by azoxymethane (@DRUG$) and the labeling index of intestinal cancers were investigated in male Wistar rats.	DDI-false
Nalfon @DRUG$ concomitantly in steroid gradual to the complications of @DRUG$ withdrawal .	DDI-false
@DRUG$ apparently through an effect on enzyme , has reported reduce the of anticoagulants , @DRUG$ , , , tricyclic antidepressants , lidocaine , metronidazole thereby delaying of these drugs	DDI-mechanism
prothrombin time monitored in patients receiving @DRUG$ and drugs simultaneously .	DDI-advise
5HT3 Antagonists : Based on reports of hypotension of consciousness @DRUG$ was the concomitant use apomorphine @DRUG$ including , example , ) contraindicated	DDI-false
inhibition was observed during of @DRUG$ @DRUG$ and glutethimide	DDI-false
Non-selective MAO tranylcypromine @DRUG$ @DRUG$ : of L-tyrosine cause .	DDI-false
whether @DRUG$ a of @DRUG$ , the distribution was studied five lacking function and one with a impaired renal presence probenecid	DDI-false
Erythromycin Co-administration of @DRUG$ (PLENDIL) with @DRUG$ resulted in approximately 2.5- fold increase in the AUC and Cmax, and about 2- fold prolongation in the half- life of felodipine.	DDI-false
Specific studies have these effects @DRUG$ , @DRUG$ midazolam .	DDI-false
Although specific have been , coadministration that are eg , calcium quinine amiodarone , @DRUG$ warfarin , tacrolimus , derivatives pimozide , carbamazepine , fentanyl , alfentanyl alprazolam may coadministered @DRUG$ ;	DDI-mechanism
Antacids: In a clinical pharmacology study, coadministration of an antacid (aluminum hydroxide, magnesium hydroxide, and simethicone) with @DRUG$ reduced serum levels and urinary excretion of @DRUG$ as compared with fosinopril administered alone, suggesting that antacids may impair absorption of fosinopril.	DDI-false
Anticholinesterases: Concomitant use of @DRUG$ and @DRUG$ may produce severe weakness in patients with myasthenia gravis.	DDI-effect
Imidazoles (e. g., ketoconazole, miconazole, clotrimazole, fluconazole, etc.): in vitro and animal studies with the combination of amphotericin B and imidazoles suggest that @DRUG$ may induce fungal resistance to @DRUG$.	DDI-effect
@DRUG$, including oral @DRUG$: Estrogens may decrease the hepatic metabolism of certain corticosteroids, thereby increasing their effect.	DDI-false
Antihypertensives be in   -receptor ( , , @DRUG$ ) or calcium channel ( , verapamil a @DRUG$ substrate , and a because of the possible arrest , and block	DDI-false
INOmax has been administered with @DRUG$, dopamine, @DRUG$, steroids, surfactant, and high-frequency ventilation.	DDI-false
Drugs That Should Not Be Coadministered With VIRACEPT @DRUG$: amiodarone, quinidine Antihistamines: astemizole, @DRUG$ Antimigraine: ergot derivatives Antimycobacterial agents: rifampin Benzodiazepines midazolam, triazolam GI motility agents: cisapride	DDI-false
, effect certain microsomal been reported reduce the hepatic of warfarin-type anticoagulants , phenytoin propranolol , , @DRUG$ certain tricyclic antidepressants lidocaine , theophylline and @DRUG$ , delaying elimination .	DDI-false
Important Date important interactions with captopril , @DRUG$ , warfarin , @DRUG$ , ethanol or itraconazole	DDI-false
@DRUG$, apparently through an effect on certain microsomal enzyme systems, has been reported to reduce the hepatic metabolism of warfarin-type anticoagulants, phenytoin, propranolol, nifedipine, chlordiazepoxide, diazepam, certain tricyclic antidepressants, lidocaine, theophylline and @DRUG$, thereby delaying elimination and increasing blood levels of these drugs.	DDI-mechanism
Ingestion of @DRUG$ may increase serum concentrations of @DRUG$ and methotrexate and increase cyclosporine s nephrotoxicity.	DDI-mechanism
@DRUG$ a potent inhibitor CYP2D6 was co-administered @DRUG$ at , either was not altered	DDI-false
@DRUG$ : Amphetamines enhance the of @DRUG$ sympathomimetic agents	DDI-false
Benzthiazide may interact with @DRUG$, blood thinners, decongestant drugs (allergy, cold, and sinus medicines), diabetic drugs, lithium, norepinephrine, @DRUG$ like Aleve or Ibuprofen, and high blood pressure medications.	DDI-false
I trial using escalating of ( 110 - 200 mg/m2 ( 50 or given as infusions , myelosuppression was profound TAXOL was than ( ie , @DRUG$ before @DRUG$	DDI-false
Short-term demonstrated that administration and Lodine ( @DRUG$ ) reduced protein of , there was no change clearance of @DRUG$.	DDI-false
@DRUG$ ( @DRUG$ ) or	DDI-false
A similar association, though less marked, has been suggested with @DRUG$, phenylbutazone, phenytoin sodium, carbamazepine, griseofulvin, topiramate, and possibly with @DRUG$ and tetracyclines 72.	DDI-false
Other : In small of patients ( ) concomitant administration of azathioprine gold , @DRUG$ , @DRUG$ or digitoxin not and values of diclofenac .	DDI-false
and ( @DRUG$ , @DRUG$ , , phenytoin primidone and valproate ) were assessed by the serum placebo-controlled .	DDI-false
Drugs Demonstrated CYP Inhibitors of Basis Clinical Involving Alprazolam caution recommended coadministration with Coadministration of @DRUG$ with @DRUG$ the concentration of alprazolam by % , decreased clearance by 21 , half-life by 17 % and decreased	DDI-mechanism
@DRUG$ may increase slightly the effect of antihypertensive drugs, e.g., guanethidine, @DRUG$, reserpine.	DDI-effect
This relevant interaction with , although , known to alter cardiac conduction , anti-arrhythmic or blocking , @DRUG$ @DRUG$ H1-blocking antidepressants and might contribute a prolongation the QTc interval	DDI-false
That Should Not VIRACEPT Antiarrhythmics : amiodarone @DRUG$ Antihistamines astemizole terfenadine Antimigraine @DRUG$ Antimycobacterial agents rifampin midazolam motility	DDI-false
Particular caution should be observed with @DRUG$ since there are conflicting results for the effect of colestipol hydrochloride on the availability of digoxin and @DRUG$.	DDI-false
interactions were assessed clinical pharmacokinetic studies @DRUG$ oral , digoxin @DRUG$ and through screening in studies patients	DDI-false
Antihypertensives: @DRUG$ should be used with caution in patients receiving  -receptor blocking agents (e.g., propranolol, a CYP3A4 inhibitor) or calcium channel antagonists (e.g., verapamil, a CYP3A4 substrate, and @DRUG$, a CYP3A4 inhibitor) because of the possible potentiation of bradycardia, sinus arrest, and AV block;	DDI-false
Drugs That Should Not Be Coadministered With VIRACEPT Antiarrhythmics: amiodarone, quinidine Antihistamines: astemizole, terfenadine Antimigraine: @DRUG$ Antimycobacterial agents: rifampin Benzodiazepines midazolam, @DRUG$ GI motility agents: cisapride	DDI-false
Although no clinical studies have been conducted, it is likely that the metabolism of levobupivacaine may be affected by the known CYP3A4 inducers (such as @DRUG$, @DRUG$, rifampin), CYP3A4 inhibitors (azole antimycotics e.g., ketoconazole;	DDI-false
No significant interactions were found between nisoldipine and @DRUG$ or @DRUG$.	DDI-false
interactions are @DRUG$ , such as @DRUG$ , which hepatic microsomal systems .	DDI-false
Particular caution should be observed with digitalis preparations since there are conflicting results for the effect of @DRUG$ on the availability of digoxin and @DRUG$.	DDI-mechanism
@DRUG$/prednisolone not have important the pharmacokinetics of @DRUG$.	DDI-false
Amiodarone may suppress enzymes @DRUG$ , , CYP2D6 , and	DDI-false
@DRUG$s and Vasodilators: The following adverse events were experienced more commonly in patients receiving concomitant antihypertensive medications or @DRUG$ (n = 94) compared to patients not receiving these concomitant drugs (n = 456): hypotension 10% vs 4%, myocardial infarction 3% vs 1%, serious pneumonia 5% vs 3%, serious falls 9% vs 3%, and bone and joint injuries 6% vs 2%.	DDI-false
The risk of myopathy treatment with drugs of this is with concurrent , derivatives , @DRUG$ ( @DRUG$ erythromycin , antifungals .	DDI-false
Nephrotoxic agents : Concomitant administration of VISTIDE and agents with nephrotoxic potential [e.g., intravenous aminoglycosides (e.g., @DRUG$, gentamicin, and amikacin), @DRUG$, foscarnet, intravenous pentamidine, vancomycin, and non-steroidal anti-inflammatory agents] is contraindicated.	DDI-false
example @DRUG$ ( e.g. @DRUG$ ) the renin-angiotensin-aldosterone	DDI-false
Patients receiving other narcotic analgesics, general anesthetics, phenothiazines, tranquilizers, sedative-hypnotics, @DRUG$ or other @DRUG$ (including alcohol) concomitantly with DILAUDID may exhibit an additive CNS depression.	DDI-false
Interactions : Flupenthixol may with drugs , @DRUG$ @DRUG$ ): MAOI could affect pharmacodynamics - Arecoline - Ethanol Flupenthixol and additive depression - Tricyclic antidepressants : increases effect of antidepressants	DDI-false
play important role in hemostasis @DRUG$ platelet therapy with all @DRUG$ diclofenac warfarin monitoring of patients to certain that no change is required .	DDI-false
Coadministration experimental soft-gelatin @DRUG$ @DRUG$ resulted in an % increase and a 4-fold increase saquinavir plasma	DDI-false
@DRUG$	DDI-mechanism
As with some other nondepolarizing neuromuscular blocking agents, the time of onset of neuromuscular block induced by @DRUG$ is lengthened and the duration of block is shortened in patients receiving phenytoin or @DRUG$.	DDI-effect
@DRUG$ : In , concomitant administration of @DRUG$ in an in plasma levels acetaminophen .	DDI-false
the therapeutic @DRUG$ is theophylline serum levels be closely and appropriate adjustments @DRUG$ should be made .	DDI-false
inhibitors : Reports @DRUG$ the effect of @DRUG$.	DDI-effect
@DRUG$ 400 mg . ) no @DRUG$ ( AUC maximum Cmax ) vardenafil when co-administered mg Vardenafil in healthy	DDI-false
@DRUG$ or @DRUG$ ( hepatotoxic ) together with Bezalip Bezalip retard .	DDI-false
@DRUG$ on ( Phenytoin : Tiagabine had no effect on of @DRUG$ patients with epilepsy .	DDI-false
@DRUG$/theophylline , , , acid , , theophylline/acetaminophen , and acid/phenobarbital	DDI-false
of valdecoxib 40 BID 1 ) and mg days - 7 ) ) @DRUG$ @DRUG$ resulted 21 increase in glyburide AUC0 - and a in Cmax leading to glucose AUC0 -	DDI-false
Concurrent @DRUG$ @DRUG$ severe orthostatic . an of microsomal drug , toxicity in .	DDI-effect
clinical received or the with ORENCIA : corticosteroids , blocking gold , hydroxychloroquine , @DRUG$ ,	DDI-false
Although the magnitude of changes in diazepam plasma exposure when coadministered with @DRUG$ were not sufficient to warrant dosage adjustments, patients may experience enhanced sedative side effects caused by increased exposure of @DRUG$ under this circumstance.	DDI-effect
Because of the reactions patients have taking on , important or their carefully @DRUG$ as part of the to any procedure which use of @DRUG$	DDI-false
Potential interactions between Keppra other ( @DRUG$ gabapentin , lamotrigine phenobarbital , phenytoin @DRUG$ valproate ) by the concentrations these during .	DDI-false
Antiacid, clarithromycin, Didanosine, @DRUG$, Fluoxetine, Indanavir, Ketoconazole, Phenytoin, Phenobarbitol, @DRUG$, Rifabutin, Rifampin, Ritanovir, Saquinavir.	DDI-false
Example inhibitors include @DRUG$, ciprofloxacin, clarithromycin, diclofenac, @DRUG$, erythromycin, imatinib, isoniazid, nefazodone, nicardipine, propofol, protease inhibitors, quinidine, and verapamil.	DDI-false
Drug/Laboratory Test Interaction with @DRUG$ , a false-positive for glucose the occur @DRUG$ tests Benedicts , Fehlings solution , or Clinitest not with Clinistix and Glucose Test .	DDI-false
Other therapy specific studies , more used in studies with @DRUG$ @DRUG$ a-blockers , enzyme ( ACE ) inhibitors , anticonvulsants benzodiazepines , beta blockers calcium-channel blockers , nitrates , diuretics , antagonists reductase inhibitors , prostaglandin ( referred to ) and quinolone anti-infectives of significant interactions	DDI-false
@DRUG$: There is no significant pharmacokinetic interaction between @DRUG$ and zalcitabine which has been confirmed clinically.	DDI-false
Central Nervous Depressants : concomitant ( with other nervous including but not limited , sedatives hypnotics tranquilizers ( , , phenothiazines @DRUG$ , and @DRUG$ may respiratory , hypotension and sedation , potentially result in coma or death .	DDI-false
contraceptives Co-administration @DRUG$ with an contraceptive has been shown influence the plasma the hormonal components , ethinylestradiol EE and @DRUG$ ( LNG	DDI-false
Drugs that have been peripheral analogues @DRUG$ cisplatin , @DRUG$ , ethionamide , hydralazine , , metronidazole , nitrofurantoin , , ribavirin and vincristine	DDI-false
Lithium generally should not be given with @DRUG$ because they reduce @DRUG$s renal clearance and add a high risk of lithium toxicity.	DDI-false
Drug Interactions may with like oxidase inhibitors ( @DRUG$ could theoretically affect Arecoline Eproxindine - : @DRUG$ cause additive CNS antidepressants Flupenthixol increases the	DDI-false
WARFARIN: Co- administration of warfarin and @DRUG$ to healthy volunteers did not result in any changes in prothrombin time or clotting factor VII when compared to co-administration of @DRUG$ and placebo.	DDI-false
: In a clinical coadministration ( aluminum hydroxide magnesium hydroxide and ) fosinopril serum and fosinoprilat as compared with , suggesting @DRUG$ impair of @DRUG$.	DDI-mechanism
Compounds in these categories result in a decreased efficacy of @DRUG$: phenothiazines, @DRUG$, metoclopramide, pimozide.	DDI-effect
: use of DURAGESIC ( @DRUG$ system ) central , but not to other opioids , sedatives tranquilizers e.g. , benzodiazepines anesthetics , @DRUG$ skeletal muscle , , may respiratory depression and , or potentially result or .	DDI-effect
Since animal studies suggest that the action of @DRUG$ may be prolonged by therapy with chlorpropamide, @DRUG$ should be employed with caution.	DDI-false
Valproate: The addition of @DRUG$ to patients taking valproate chronically had no effect on @DRUG$ pharmacokinetics, but valproate significantly decreased tiagabine binding in vitro from 96.3 to 94.8%, which resulted in an increase of approximately 40% in the free tiagabine concentration.	DDI-false
@DRUG$ The , , and @DRUG$ been .	DDI-false
It is structurally distinct from the other currently available @DRUG$ (@DRUG$, simvastatin, and pravastatin), leading to unique biopharmaceutical properties relative to the other agents of this class.	DDI-false
Patients treated @DRUG$ be effects of	DDI-effect
Interactions may with drugs , Monoamine inhibitors @DRUG$ ): could theoretically @DRUG$ pharmacodynamics - - : and additive CNS increases the Tricyclic antidepressants	DDI-false
that been with include nucleoside analogues cisplatin , dapsone disulfiram , @DRUG$ , gold , @DRUG$ iodoquinol , , nitrofurantoin phenytoin ribavirin vincristine	DDI-false
To evaluate the impact of chemotherapy plus HAART on the clinical course of patients with HIV-related, systemic, non-Hodgkin lymphoma (HIV-NHL), the authors compared retrospectively a group of 24 patients with HIV-NHL who were treated with the cyclophosphamide, @DRUG$, vincristine, and prednisone (CHOP) chemotherapy regimen plus HAART with a group of 80 patients who were treated with CHOP chemotherapy or a CHOP-like regimen (i.e., @DRUG$, doxorubicin, teniposide, and prednisone with vincristine plus bleomycin) without receiving antiretroviral therapy.	DDI-false
- Indomethacin: @DRUG$ blunts the increases in urine volume and sodium excretion seen during @DRUG$ treatment and inhibits the bumetanide-induced increase in plasma renin activity.	DDI-mechanism
Benzylpenicillin, @DRUG$, oxacillin, chlortetracycline, doxycycline, @DRUG$, erythromycin, and sulfamethoxazole have no influence in vitro on the protein binding of diclofenac in human serum.	DDI-false
Physiological oral @DRUG$ load constitutes the best tool for diagnosis of @DRUG$ deficiency and the first step of its treatment.	DDI-false
Anticoagulants : of warfarin-type CYP2C9 @DRUG$ substrate ) @DRUG$ always seen patients and serious or	DDI-false
It is recommended that serum @DRUG$ levels be monitored frequently if @DRUG$ is administered concomitantly with lithium.	DDI-false
150 ranitidine for increased the @DRUG$ max by 23 % @DRUG$ .	DDI-false
@DRUG$ @DRUG$	DDI-false
The following are examples of substances that may reduce the blood-glucose-lowering effect: @DRUG$, niacin, danazol, diuretics, sympathomimetic agents (e.g., @DRUG$, salbutamol, terbutaline), isoniazid, phenothiazine derivatives, somatropin, thyroid hormones, estrogens, progestogens (e.g., in oral contraceptives).	DDI-false
@DRUG$    @DRUG$ antagonism	DDI-false
Interactions occur @DRUG$ aspirin and other @DRUG$ sativum ) ( Ginkgo biloba .	DDI-int
of diclofenac increase concentrations @DRUG$ @DRUG$ cyclosporine s nephrotoxicity	DDI-false
May interact ( effect , @DRUG$ , rifampin and hepatic system effect corticosteroids ( effect @DRUG$ )	DDI-false
Probenecid : @DRUG$ renal tubular ciprofloxacin and increase in the level of @DRUG$ serum	DDI-mechanism
Since the therapeutic range of @DRUG$ is narrow @DRUG$ serum levels should be monitored closely, and appropriate dosage adjustments of theophylline should be made.	DDI-false
Should Not Coadministered VIRACEPT Antiarrhythmics : , quinidine : astemizole terfenadine Antimigraine @DRUG$ rifampin @DRUG$ , triazolam agents	DDI-false
@DRUG$ : concomitant use of @DRUG$ long- and short-acting has safely patients stable angina	DDI-false
Co-medications that e.g. , @DRUG$ @DRUG$ or	DDI-false
Chloramphenicol has been shown to be antagonistic to @DRUG$, including @DRUG$, based on in vitro studies and time kill curves with enteric gram-negative bacilli.	DDI-false
@DRUG$: Coadministration of rifabutin and VIRACEPT resulted in a 32% decrease in @DRUG$ plasma AUC and a 207% increase in rifabutin plasma A.C.	DDI-false
drugs may enhance the neuromuscular action agents such as @DRUG$ certain g. , , polymyxins lincomycin , clindamycin , @DRUG$ , sodium colistimethate ) magnesium salts , lithium , quinidine	DDI-effect
Drug @DRUG$ @DRUG$   mg twice did not influence the pharmacokinetics an oral containing 0.03 and 0.15 levonorgestrel or and progesterone levels impairment of is unlikely .	DDI-false
Benzylpenicillin, ampicillin, oxacillin, chlortetracycline, doxycycline, cephalothin, erythromycin, and @DRUG$ have no influence in vitro on the protein binding of @DRUG$ in human serum.	DDI-false
@DRUG$ (tricyclic), atropine or other anticholinergic agents, or digitalis glycosides: concurrent use with @DRUG$ may produce additive inotropic and/or chronotropic effects.	DDI-false
Although specific not been that are calcium channel blockers dapsone , , , , warfarin @DRUG$ pimozide carbamazepine , fentanyl @DRUG$ , , and may concentrations coadministered with ;	DDI-false
@DRUG$ increased blood @DRUG$ different times the overload .	DDI-false
: report of resulting from concomitant of @DRUG$	DDI-false
When in subcutaneous infusion pumps for insulin @DRUG$ not mixed any @DRUG$ diluent .	DDI-false
that @DRUG$ and possibly @DRUG$ and retinoids , regulate the of prostate epithelium a modification of activity of and EGF	DDI-false
Other specific studies were not finasteride doses 1 or more were in studies with @DRUG$ , analgesics angiotensin-converting ( ACE ) inhibitors benzodiazepines beta blockers , calcium-channel blockers cardiac nitrates , reductase prostaglandin inhibitors referred as @DRUG$ of clinically adverse	DDI-false
Multivitamins, or other products containing iron or zinc, antacids or @DRUG$ should not be administered concomitantly with, or within 2 hours of, the administration of @DRUG$, because they may interfere with absorption resulting in lower serum and urine levels of norfloxacin.	DDI-advise
@DRUG$ Coadministration of @DRUG$ VIRACEPT resulted % increase in nelfinavir plasma AUC and ritonavir plasma	DDI-false
in @DRUG$ concomitant AVONEX 30 mcg once @DRUG$ to the need for dose adjustment of or .	DDI-false
In , drugs that have or more pharmacologic similar to @DRUG$ , including @DRUG$ such as quinidine procainamide cardiac and anti-depressants	DDI-false
A similar association, though less marked, has been suggested with barbiturates, phenylbutazone, phenytoin sodium, carbamazepine, @DRUG$, @DRUG$, and possibly with ampicillin and tetracyclines 72.	DDI-false
In a comparison of digitalis tolerance in dogs anesthetized with ketamine, Innovar Vet, or pentobarbital, the dosage of @DRUG$ needed to cause ventricular tachycardia was significantly higher, as was the LD50 of ouabain, with @DRUG$ or Innovar than with pentobarbital.	DDI-false
@DRUG$ or @DRUG$ excess the effect of Carbimazole , and can increase the effect .	DDI-false
Co-administration of @DRUG$ and @DRUG$ did not alter the pharmacokinetics of cerivastatin sodium.	DDI-false
have associated include antiretroviral nucleoside , chloramphenicol cisplatin , dapsone , , @DRUG$ gold , @DRUG$ metronidazole nitrofurantoin , , .	DDI-false
@DRUG$: No significant differences were observed in the steady-state pharmacokinetics of R-warfarin or S-warfarin with the addition of @DRUG$ given as a single dose.	DDI-false
Drug-Drug Interactions Between Keppra  And Other @DRUG$ (AEDs) Phenytoin @DRUG$  (3000 mg daily) had no effect on the pharmacokinetic disposition of phenytoin in patients with refractory epilepsy.	DDI-false
Cation-Containing of quinolone , @DRUG$ , with products as antacids @DRUG$ tablets or , or products containing calcium , the absorption , in serum and urine considerably than desired .	DDI-mechanism
( 5 mg/kg ) , @DRUG$ ( mg/kg , 0.25 mg/kg ) 20 mg/kg @DRUG$ ( 30 mg/kg ) or	DDI-false
Example azole , , , doxycycline imatinib , isoniazid , nefazodone @DRUG$ , , @DRUG$ , quinidine , .	DDI-false
action sulfonylureas may potentiated certain drugs including nonsteroidal drugs that highly @DRUG$ , sulfonamides @DRUG$ coumarins , , adrenergic agents	DDI-false
Toxicologic and toxicokinetic studies in rats did not demonstrate any alterations in the clearance or toxicologic profile of either @DRUG$ or @DRUG$ when the two agents were administered together.	DDI-false
including indandione derivatives , and inhibitors such nonsteroidal drugs NSAIDs @DRUG$ increase risk of when administered concomitantly @DRUG$.	DDI-effect
Concurrent administration of drugs possessing nephrotoxic (e.g., @DRUG$, indomethacin), myelotoxic (e.g., cytotoxic chemotherapy), cardiotoxic (e.g., doxorubicin) or hepatotoxic (e.g., methotrexate, @DRUG$) effects with PROLEUKIN may increase toxicity in these organ systems.	DDI-false
Coadministration of @DRUG$ did of @DRUG$.	DDI-false
not recommended.@DRUG$ no effect plasma concentrations , valproate , @DRUG$ , lamotrigine .	DDI-false
@DRUG$ (e. g., ketoconazole, miconazole, clotrimazole, fluconazole, etc.): in vitro and animal studies with the combination of amphotericin B and imidazoles suggest that @DRUG$ may induce fungal resistance to amphotericin B.	DDI-false
@DRUG$ as potent @DRUG$ of glucocorticoid-induced mouse mammary tumor virus gene expression.	DDI-false
ACE Inhibitors and @DRUG$ ( Congestive Infarction)- In 3020 91 patients receiving INSPRA to 50 also received inhibitors II receptor antagonists @DRUG$/ARB ) .	DDI-false
In addition, Fondaparinux neither influenced the pharmacodynamics of warfarin, acetylsalicylic acid, @DRUG$, and @DRUG$, nor the pharmacokinetics of digoxin at steady state.	DDI-false
@DRUG$ ( e.g. , @DRUG$ ) or	DDI-false
The absorption of tetracycline, furosemide, @DRUG$, hydrochlorothiazide, and gemfibrozil was significantly decreased when given simultaneously with @DRUG$;	DDI-mechanism
Nephrotoxic agents : Concomitant administration of VISTIDE and agents with nephrotoxic potential [e.g., intravenous aminoglycosides (e.g., tobramycin, gentamicin, and @DRUG$), amphotericin B, foscarnet, intravenous @DRUG$, vancomycin, and non-steroidal anti-inflammatory agents] is contraindicated.	DDI-false
Additive adverse effects resulting from cholinergic blockade may occur when LEVSIN is administered concomitantly with other antimuscarinics, @DRUG$, haloperidol, phenothiazines, @DRUG$, tricyclic antidepressants or some antihistamines.	DDI-false
Antipyrine: Because @DRUG$ does not affect the pharmacokinetics of @DRUG$, interactions with other drugs metabolized via the same cytochrome isozymes are not expected.	DDI-false
In , was 10 more potent in whereas pigeons @DRUG$ was equipotent with @DRUG$.	DDI-false
Dopamine Antagonists: Since apomorphine is a dopamine agonist, it is possible that dopamine antagonists, such as the neuroleptics (@DRUG$, butyrophenones, @DRUG$) or metoclopramide, may diminish the effectiveness of APOKYN.	DDI-false
@DRUG$: Concomitant administration of low-dose @DRUG$ with VIOXX may result in an increased rate of GI ulceration or other complications, compared to use of VIOXX alone.	DDI-false
Drugs That Should Be With : amiodarone @DRUG$ @DRUG$ : , terfenadine Antimigraine : ergot derivatives : rifampin Benzodiazepines midazolam , triazolam GI : cisapride	DDI-false
@DRUG$ ( as @DRUG$ ) ;	DDI-false
