sentence	label
: In conducted healthy subjects mean steady-state @DRUG$ levels 17 % in receiving @DRUG$ mg BID with CELEBREX compared to receiving lithium alone	DDI-false
@DRUG$ effects of @DRUG$.	DDI-effect
In Fondaparinux influenced the warfarin , acetylsalicylic acid , piroxicam @DRUG$ , the pharmacokinetics @DRUG$ steady state .	DDI-false
Other @DRUG$ e.g. , @DRUG$ ) have this	DDI-false
Naproxen : The diflunisal @DRUG$ in had no on the levels of naproxen but significantly the urinary excretion @DRUG$ and metabolite	DDI-false
Example inhibitors azole clarithromycin , doxycycline , , , @DRUG$ , nefazodone nicardipine , @DRUG$ , and	DDI-false
Potential pharmacokinetic interactions were assessed in clinical pharmacokinetic studies (phenytoin, valproate, oral contraceptive, digoxin, @DRUG$, @DRUG$) and through pharmacokinetic screening in the placebo-controlled clinical studies in epilepsy patients.	DDI-false
with @DRUG$ phenobarbital with and @DRUG$ phenobarbital to concentrations the binding the .	DDI-false
drugs thiazides other @DRUG$ , thyroid , oral contraceptives , , @DRUG$ , sympathomimet-ics , calcium channel drugs , isoniazid .	DDI-false
is be well with clinical and paraclinical of deficit and to discriminate an @DRUG$ requires physiological and magnesium to dysregulation of mechanisms of @DRUG$ status which less regulation of .	DDI-false
Adequate monitoring of @DRUG$ plasma concentrations should be when VIOXX is or changed in patients receiving	DDI-false
Inhibitors : ( @DRUG$ ) @DRUG$ reports myopathy/rhabdomyolysis	DDI-false
Therophylline: A recent study has shown that concomitan administration of @DRUG$ and theophylline may cause elevated plasma levels of @DRUG$, and in some instances a slight decrease in the elimination of isoniazid.	DDI-false
Other concomitant therapy Although specific interaction studies were not performed, finasteride doses of 1 mg or more were concomitantly used in clinical studies with @DRUG$, acetylsalicylic acid, a-blockers, analgesics, angiotensin-converting enzyme (ACE) inhibitors, anticonvulsants, benzodiazepines, beta blockers, @DRUG$, cardiac nitrates, diuretics, H2 antagonists, HMG-CoA reductase inhibitors, prostaglandin synthetase inhibitors (also referred to as NSAIDs), and quinolone anti-infectives without evidence of clinically significant adverse interactions.	DDI-false
Corticosteroids, Methylxanthines and @DRUG$: Concomitant treatment with xanthine derivatives, steroids, or diuretics may potentiate a possible hypokalemic effect of  @DRUG$	DDI-false
inhibitors include azole antifungals ciprofloxacin , clarithromycin , doxycycline , @DRUG$ , , @DRUG$ , quinidine , and verapamil	DDI-false
Digoxin: @DRUG$ 75 mg once daily for 11 days does not alter the plasma concentration profile or renal elimination of @DRUG$ after a single 0.5 mg oral dose.	DDI-false
Interactions @DRUG$ with drugs Monoamine oxidase inhibitors ( MAOI ): could theoretically affect - Arecoline : @DRUG$ and cause CNS - Tricyclic : effect	DDI-false
High-dose @DRUG$ with @DRUG$ protection.	DDI-effect
Seizure , @DRUG$ concentrations , been intravenous @DRUG$.	DDI-false
Non-steroidal anti-inflammatory @DRUG$ ): These drugs in combination with very @DRUG$ shown to convulsions in pre-clinical .	DDI-false
Other @DRUG$ (e.g., @DRUG$) may also have this effect.	DDI-false
@DRUG$ may enhance the seizure risk in patients taking @DRUG$	DDI-effect
should be given consideration in taking @DRUG$ concomitantly with @DRUG$.	DDI-advise
It may be necessary to adjust the dosage of oral @DRUG$ upon beginning or stopping disulfiram. since @DRUG$ may prolong prothrombin time.	DDI-false
in man @DRUG$ , @DRUG$ diazepam aminopyrine .	DDI-false
with glaucoma drugs or medications were in clinical Ophthalmic Solution , the of additive or potentiating effect @DRUG$ ( @DRUG$ , barbiturates , ) should be considered .	DDI-false
: antacid @DRUG$ , magnesium @DRUG$ ) fosinopril reduced urinary excretion fosinoprilat fosinopril administered alone , antacids impair absorption fosinopril	DDI-false
Carbamazepine known to the metabolism of @DRUG$ increase its serum levels should be determined to concurrent @DRUG$ , signs carbamazepine should be closely , appropriate of the should be	DDI-false
The administration of local @DRUG$ containing epinephrine or norepinephrine to patients receiving monoamine oxidase inhibitors, tricyclic antidepressants or @DRUG$ may produce severe, prolonged hypotension or hypertension.	DDI-effect
Drug Interactions: Flupenthixol may interact with some drugs, like Monoamine oxidase inhibitors (MAOI): MAOI could theoretically affect flupenthixol pharmacodynamics - Arecoline - Eproxindine - @DRUG$: Flupenthixol and Ethanol cause additive CNS depression - Tricyclic antidepressants: @DRUG$ increases the effect of Tricyclic antidepressants	DDI-false
evaluate impact of plus on clinical systemic non-Hodgkin lymphoma ) , authors compared retrospectively group of 24 patients with HIV-NHL were doxorubicin , @DRUG$ and prednisone ) chemotherapy regimen HAART a of 80 who treated CHOP or regimen i.e. , cyclophosphamide teniposide prednisone with plus bleomycin ) without receiving @DRUG$ therapy .	DDI-false
INOmax been administered @DRUG$ @DRUG$ , dobutamine , surfactant ventilation	DDI-false
BACKGROUND: The effects of combined administration of bombesin and verapamil hydrochloride (@DRUG$), a @DRUG$, on the incidence of peritoneal metastasis of intestinal adenocarcinomas induced by azoxymethane (AOM) and the labeling index of intestinal cancers were investigated in male Wistar rats.	DDI-false
Rifampin: Co-administration of @DRUG$ with rifampin 600 mg daily, a potent inducer of hepatic metabolism, produced an approximate 50% decrease in @DRUG$ plasma concentrations.	DDI-false
The effects of @DRUG$ are antagonized by methylxanthines such as caffeine and @DRUG$.	DDI-effect
of oral @DRUG$ @DRUG$ induced were in sheep .	DDI-false
Similarly @DRUG$ @DRUG$ and both alone at in serum and ethanol at in serum .	DDI-false
@DRUG$ @DRUG$ 3 mg administered daily 5 affect pharmacokinetics (R)- there changes in prothrombin time a 25 mg dose of	DDI-false
Because of the increased risk of adverse reactions in patients who have been taking benzodiazepines on a regular basis, it is particularly important that physicians query patients or their guardians carefully about @DRUG$, @DRUG$ and sedative use as part of the history prior to any procedure in which the use of ROMAZICON is planned.	DDI-false
Notably, systemic exposure (AUC0-12) of dapsone hydroxylamine (@DRUG$) was more than doubled in the presence of @DRUG$/SMX.	DDI-false
specific not performed , coadministration drugs that are mainly metabolized by , calcium channel blockers , quinine , , quinidine tacrolimus , @DRUG$ @DRUG$ carbamazepine fentanyl , alfentanyl , and may when ;	DDI-false
Tagamet, apparently through an effect on certain microsomal enzyme systems, has been reported to reduce the hepatic metabolism of @DRUG$, phenytoin, @DRUG$, nifedipine, chlordiazepoxide, diazepam, certain tricyclic antidepressants, lidocaine, theophylline and metronidazole, thereby delaying elimination and increasing blood levels of these drugs.	DDI-false
Results sclerosis @DRUG$   and concomitant   mcg ) or acetate inconclusive with need dose adjustment of beta-interferon or @DRUG$.	DDI-false
Co-medications that induce CYP3A4 ( dexamethasone , @DRUG$ rifampin , @DRUG$ St.	DDI-false
The effects of and @DRUG$ upon locomotion and behavioral changes mice	DDI-false
Effect of AEDs in Pediatric Patients There was about a 22% increase of apparent total body clearance of @DRUG$ when it was co-administered with enzyme-inducing @DRUG$.	DDI-mechanism
performed , coadministration with drugs are mainly by ( eg @DRUG$ dapsone , disopyramide @DRUG$ , warfarin , , , ergot carbamazepine , alprazolam , have plasma when saquinavir	DDI-false
Drug Interactions: Flupenthixol may interact with some drugs, like Monoamine oxidase inhibitors (MAOI): MAOI could theoretically affect flupenthixol pharmacodynamics - Arecoline - Eproxindine - Ethanol: Flupenthixol and Ethanol cause additive CNS depression - @DRUG$: @DRUG$ increases the effect of Tricyclic antidepressants	DDI-false
@DRUG$ decrease arterial responsiveness to @DRUG$.	DDI-effect
@DRUG$: Chloramphenicol, erythromycins, @DRUG$, or tetracyclines may interfere with the bactericidal effect of penicillins.	DDI-false
Compounds that have been tested in man include antipyrine, digoxin, @DRUG$, theophylline, and @DRUG$ and no clinically meaningful interactions were found.	DDI-false
This appears to be clinically interaction of this @DRUG$ , theoretically , other alter cardiac ( , beta-adrenergic , calcium channel blockers , antihistamines or H1-blocking agents , @DRUG$ ) also to of interval .	DDI-effect
No Important Interactions To Date @DRUG$ does not have clinically important pharmacokinetic interactions with captopril, beta-blockers, felodipine, @DRUG$, warfarin, isosorbide mononitrate, carvedilol, ethanol or itraconazole.	DDI-false
Drug-Drug Interactions Between @DRUG$  And Other Antiepileptic Drugs (AEDs) Phenytoin @DRUG$  (3000 mg daily) had no effect on the pharmacokinetic disposition of phenytoin in patients with refractory epilepsy.	DDI-false
@DRUG$ : of relationship , against taking @DRUG$ vitamin to avoid effects	DDI-false
Antacids: In a clinical pharmacology study, coadministration of an antacid (@DRUG$, magnesium hydroxide, and simethicone) with @DRUG$ reduced serum levels and urinary excretion of fosinoprilat as compared with fosinopril administered alone, suggesting that antacids may impair absorption of fosinopril.	DDI-mechanism
To the chemotherapy plus on clinical course patients ( HIV-NHL ) , the a group 24 patients who the @DRUG$ , doxorubicin , vincristine , and prednisone ( chemotherapy regimen HAART patients were with CHOP chemotherapy or a ( , doxorubicin and prednisone with plus @DRUG$ .	DDI-false
The effects of @DRUG$ and of Innovar anesthesia on @DRUG$ tolerance in dogs.	DDI-false
man warfarin @DRUG$ , diazepam , @DRUG$ antipyrine .	DDI-false
@DRUG$ plasma whenever a @DRUG$ going to be another drug be inhibitor of 2D6 .	DDI-false
specific studies not drugs metabolized by CYP3A4 eg , calcium channel blockers , dapsone , , quinine , , cyclosporine ergot derivatives pimozide carbamazepine @DRUG$ , alfentanyl , @DRUG$ , may plasma concentrations when coadministered	DDI-false
@DRUG$ : Concomitant low-dose with VIOXX GI other , of @DRUG$ .	DDI-false
Important Interactions does not have important pharmacokinetic interactions with @DRUG$ beta-blockers , @DRUG$ , , carvedilol	DDI-false
acetaminophen/theophylline lidocaine/quinidine , phenobarbital/acetaminophen , @DRUG$/lidocaine , @DRUG$/acetaminophen valproic acid/phenobarbital .	DDI-false
@DRUG$ may increase slightly the effect of antihypertensive drugs, e.g., guanethidine, @DRUG$, reserpine.	DDI-effect
Central Nervous System Depressants: The concomitant use of DURAGESIC  (fentanyl transdermal system) with other central nervous system depressants, including but not limited to other @DRUG$, sedatives, hypnotics, @DRUG$ (e.g., benzodiazepines), general anesthetics, phenothiazines, skeletal muscle relaxants, and alcohol, may cause respiratory depression, hypotension, and profound sedation, or potentially result in coma or death.	DDI-false
Other therapy Although specific interaction performed , @DRUG$ doses of 1 mg or were concomitantly in clinical with acetaminophen , acid , a-blockers @DRUG$ angiotensin-converting enzyme ACE ) inhibitors anticonvulsants , blockers calcium-channel blockers , nitrates , diuretics , HMG-CoA reductase prostaglandin referred as , anti-infectives without evidence clinically significant adverse .	DDI-false
Additive adverse may when LEVSIN is concomitantly with , amantadine , , MAO inhibitors @DRUG$ or @DRUG$.	DDI-false
@DRUG$ including tranylcypromine sulfate, @DRUG$, and pargyline HC1: Concomitant use of L-tyrosine and non-selective MAO inhibitors may cause hypertension.	DDI-false
: Because the relationship @DRUG$ @DRUG$ be advised against taking vitamin supplements A additive effects	DDI-effect
@DRUG$ reduce the renal clearance of @DRUG$ and add a high risk of lithium toxicity.	DDI-mechanism
Multivalent Products : administration a @DRUG$ , ciprofloxacin with cation-containing as magnesium , sucralfate , @DRUG$ chewable/buffered pediatric powder containing calcium , iron or may decrease absorption resulting in serum urine than	DDI-mechanism
Data from in vitro studies of benzodiazepines other than @DRUG$ suggest a possible drug interaction for the following: ergotamine, cyclosporine, amiodarone, @DRUG$, and nifedipine.	DDI-int
Intravenous Adenocard (@DRUG$) has been effectively administered in the presence of other cardioactive drugs, such as quinidine, @DRUG$, calcium channel blocking agents, and angiotensin converting enzyme inhibitors, without any change in the adverse reaction profile.	DDI-false
These results suggest that both dexamethasone and @DRUG$, and possibly other glucocorticoids and retinoids, may regulate the proliferation of prostate epithelium by a dose-dependent modification of the activity of @DRUG$ and EGF.	DDI-effect
Other therapy Although specific were not , doses 1 mg or more were acetaminophen , a-blockers , , ( ACE inhibitors , calcium-channel , cardiac nitrates , @DRUG$ , , HMG-CoA reductase inhibitors @DRUG$ to as NSAIDs , and quinolone anti-infectives of adverse	DDI-false
@DRUG$: @DRUG$ 3 mg administered daily for 5 days did not affect the pharmacokinetics of (R)- or (S)-warfarin, nor were there any changes in the pharmacodynamic profile (prothrombin time) following a single 25 mg oral dose of warfarin	DDI-false
@DRUG$ SHOULD BE USED WITH CAUTION IN THOSE PATIENTS REVEIVING @DRUG$ AND ITS CONGENERS.	DDI-advise
In disulfiram @DRUG$ in for 78 has been reported to cause , that @DRUG$ react the stomach a which .	DDI-false
Results of studies in multiple sclerosis patients taking TYSABRI  and concomitant interferon beta-1a (AVONEX  30 mcg IM once weekly) or glatiramer acetate were inconclusive with regard to the need for dose adjustment of the @DRUG$ or @DRUG$.	DDI-false
To evaluate the impact of chemotherapy plus HAART on the clinical course of patients with HIV-related, systemic, non-Hodgkin lymphoma (HIV-NHL), the authors compared retrospectively a group of 24 patients with HIV-NHL who were treated with the @DRUG$, @DRUG$, vincristine, and prednisone (CHOP) chemotherapy regimen plus HAART with a group of 80 patients who were treated with CHOP chemotherapy or a CHOP-like regimen (i.e., cyclophosphamide, doxorubicin, teniposide, and prednisone with vincristine plus bleomycin) without receiving antiretroviral therapy.	DDI-false
Injection: Lorazepam injection, like other injectable benzodiazepines, produces depression of the central nervous system when administered with @DRUG$, phenothiazines, barbiturates, MAO inhibitors, and other antidepressants.When scopolamine is used concomitantly with injectable @DRUG$, an increased incidence of sedation, hallucinations, and irrational behavior has been observed.	DDI-false
Imipramine (5 mg/kg), moclobemide (30 mg/kg), clonazepam (0.25 mg/kg), @DRUG$ (20 mg/kg) @DRUG$ (30 mg/kg) or vehicle was administered.	DDI-false
apomorphine ingestion @DRUG$ to @DRUG$ the of poisoning .	DDI-effect
Although specific studies have not been performed, coadministration with drugs that are mainly metabolized by CYP3A4 (eg, calcium channel blockers, @DRUG$, disopyramide, quinine, amiodarone, quinidine, warfarin, tacrolimus, cyclosporine, ergot derivatives, @DRUG$, carbamazepine, fentanyl, alfentanyl, alprazolam, and triazolam) may have elevated plasma concentrations when coadministered with saquinavir;	DDI-false
sustained in ( @DRUG$ such as ranitidine or cimetidine may reduce plasma of @DRUG$ therefore efficacy	DDI-mechanism
Multivalent Products Concurrent administration a quinolone ciprofloxacin , multivalent cation-containing products such as @DRUG$ sucralfate VIDEX tablets or pediatric powder , or containing @DRUG$ , zinc absorption of and urine desired .	DDI-false
Withdrawal of @DRUG$ @DRUG$ by 50 %	DDI-mechanism
Close supervision and careful adjustment of the dosage are required when nortriptyline hydrochloride is used with other @DRUG$ or @DRUG$.	DDI-false
@DRUG$: Because atorvastatin does not affect the pharmacokinetics of @DRUG$, interactions with other drugs metabolized via the same cytochrome isozymes are not expected.	DDI-false
and Angiotensin II Receptor ( Post-Myocardial In ( % ) receiving @DRUG$ 25 50 mg received angiotensin II ( )	DDI-false
Hypersensitivity reactions have been reported in patients receiving combination regimens containing sequential high dose PROLEUKIN and antineoplastic agents, specifically, dacarbazine, @DRUG$, @DRUG$ and interferon-alfa.	DDI-false
HIV Protease Inhibitors: Indinavir (800 mg t.i.d.) co-administered with Vardenafil 10 mg resulted in a 16-fold increase in @DRUG$ AUC, a 7-fold increase in vardenafil Cmax and a 2-fold increase in @DRUG$ half-life.	DDI-false
@DRUG$ some compromised who are treated with @DRUG$ the co-administration a further deterioration of function .	DDI-false
Although specific studies have not been coadministration with drugs are mainly by CYP3A4 eg , channel dapsone , disopyramide , quinine , @DRUG$ , tacrolimus , @DRUG$ ergot derivatives pimozide , carbamazepine , alfentanyl , alprazolam have elevated plasma concentrations saquinavir	DDI-false
addition interactions chronic 2 oral Cordarone administration impairs @DRUG$ @DRUG$ methotrexate .	DDI-false
it would be a dosing schedule of @DRUG$ at @DRUG$ given the would in a significant decrease in clinical cerivastatin .	DDI-false
These drugs include the thiazides and other diuretics, @DRUG$, phenothiazines, thyroid products, estrogens, oral contraceptives, phenytoin, nicotinic acid, sympathomimetics, calcium channel blocking drugs, and @DRUG$.	DDI-false
Potential drug interactions between Keppra  and other AEDs (carbamazepine, gabapentin, @DRUG$, phenobarbital, phenytoin, primidone and valproate) were also assessed by evaluating the serum concentrations of @DRUG$ and these AEDs during placebo-controlled clinical studies.	DDI-false
There have been reports of @DRUG$-related side effects in patients on concomitant therapy with norfloxacin and @DRUG$.	DDI-false
@DRUG$: Serious side effects and even death have been reported following the concomitant use of certain drugs with @DRUG$.	DDI-false
Potassium-sparing diuretics (e.g., spironolactone, triamterene, or amiloride), @DRUG$ supplements, or @DRUG$-containing salt substitutes may lead to significant increases in serum potassium.	DDI-false
These drugs include the thiazides and other diuretics, corticosteroids, phe-nothiazines, @DRUG$, estrogens, oral contraceptives, @DRUG$, nicotinic acid, sympathomimet-ics, calcium channel blocking drugs, and isoniazid.	DDI-false
@DRUG$: In an interaction study of rheumatoid arthritis patients taking @DRUG$, CELEBREX did not have a significant effect on the pharmacokinetics of methotrexate.	DDI-false
Paroxetine: Coadministration of single doses of @DRUG$ 3 mg and @DRUG$ 20 mg daily for 7 days produced no pharmacokinetic or pharmacodynamic interaction.	DDI-false
evaluate impact of plus HAART on clinical course patients with , systemic , lymphoma ) , authors compared retrospectively a with were with the cyclophosphamide , , @DRUG$ , prednisone ) regimen plus group 80 patients who were with or a CHOP-like regimen ( i.e. cyclophosphamide doxorubicin and @DRUG$ with plus receiving therapy	DDI-false
The @DRUG$ study dosed subjects with 1200 mg/day of azithromycin (n = 7) (later changed to 600 mg/day [n = 5]) for Days 8 to 21 of a 21-day course of 100 mg, five times/day of @DRUG$.	DDI-false
Cephalosporins-@DRUG$ containing side chains of N-methylthiotetrazole (cefmenoxime, cefoperazone, cefotetan, cefamandole, @DRUG$) or methylthiadiazole (cefazolin) can cause vitamin K deficiency and hypoprothrombinemia.	DDI-false
Compounds tested in man include @DRUG$, theophylline, phenytoin, diazepam, @DRUG$ and antipyrine.	DDI-false
Example inhibitors include antifungals , , @DRUG$ @DRUG$ , isoniazid , , , propofol inhibitors , and	DDI-false
Although the specific drug interaction was not studied in a clinical trial, there have been more than 50 episodes of concomitant use of antifibrinolytic therapies (i.e., @DRUG$, @DRUG$) and NovoSeven.	DDI-false
Exposure from the proposed topical dose is about 1% of that from the 100 mg oral dose, even when co-administered with @DRUG$/@DRUG$.	DDI-false
@DRUG$ oral agents ) adjustment the @DRUG$ may required .	DDI-false
Cardiovascular Agents @DRUG$ IV have been used concomitantly with adrenergic-blocking , , agents , hydralazine , prazosin @DRUG$ of significant interactions	DDI-false
Colestipol-Concomitant intake of colestipol and @DRUG$ may reduce the absorption of @DRUG$.	DDI-false
comparison , or @DRUG$ , the of @DRUG$ needed cause ventricular tachycardia was as was the LD50 ouabain or than with pentobarbital	DDI-effect
Drug Interactions: Flupenthixol may interact with some drugs, like Monoamine oxidase inhibitors (@DRUG$): MAOI could theoretically affect flupenthixol pharmacodynamics - Arecoline - Eproxindine - Ethanol: Flupenthixol and @DRUG$ cause additive CNS depression - Tricyclic antidepressants: Flupenthixol increases the effect of Tricyclic antidepressants	DDI-false
potent inhibitors of CYP3A4 activity ( eg @DRUG$ ) @DRUG$ and gefitinib concentrations .	DDI-mechanism
Physiological oral @DRUG$ supplementation (5 mg/kg/day) is easy and can be carried out in the diet or with @DRUG$s, with practically only one contra-indication: overt renal failure.	DDI-false
No Important Interactions To Date Levosimendan does not have clinically important pharmacokinetic interactions with captopril, beta-blockers, felodipine, @DRUG$, warfarin, @DRUG$, carvedilol, ethanol or itraconazole.	DDI-false
The concomitant intake of @DRUG$ and Acamprosate does not affect the pharmacokinetics of either @DRUG$ or acamprosate.	DDI-false
@DRUG$ (NSAIDs)-A interaction of @DRUG$ an NSAID has not	DDI-false
Data from in vitro studies of @DRUG$ other than alprazolam suggest a possible drug interaction for the following: ergotamine, cyclosporine, @DRUG$, nicardipine, and nifedipine.	DDI-int
Antidepressants, tricyclic Amphetamines may enhance the activity of @DRUG$ or @DRUG$;	DDI-false
was to the interaction and both synthetic @DRUG$ , or @DRUG$ , on the antinonciceptive mice	DDI-false
Antiarrhythmics Other antiarrhythmic drugs , such quinidine , @DRUG$ disopyramide , have used concurrently with @DRUG$.	DDI-false
In view of the long and variable half-life of @DRUG$, potential for drug interactions exists not only with concomitant medication but also with drugs administered after discontinuation of @DRUG$.	DDI-false
Data from in vitro studies of benzodiazepines other than alprazolam suggest a possible drug interaction for the following: ergotamine, @DRUG$, amiodarone, nicardipine, and @DRUG$.	DDI-false
Other concomitant therapy Although specific interaction studies were not performed, finasteride doses of 1 mg or more were concomitantly used in clinical studies with acetaminophen, acetylsalicylic acid, a-blockers, analgesics, angiotensin-converting enzyme (ACE) inhibitors, @DRUG$, benzodiazepines, beta blockers, calcium-channel blockers, cardiac nitrates, diuretics, H2 antagonists, HMG-CoA reductase inhibitors, prostaglandin synthetase inhibitors (also referred to as @DRUG$), and quinolone anti-infectives without evidence of clinically significant adverse interactions.	DDI-false
acetaminophen/theophylline , phenobarbital/acetaminophen , acid , @DRUG$/@DRUG$ , , and	DDI-false
Other concomitant therapy Although specific interaction studies were not performed, finasteride doses of 1 mg or more were concomitantly used in clinical studies with acetaminophen, acetylsalicylic acid, a-blockers, analgesics, angiotensin-converting enzyme (ACE) inhibitors, anticonvulsants, benzodiazepines, @DRUG$, calcium-channel blockers, cardiac nitrates, diuretics, @DRUG$, HMG-CoA reductase inhibitors, prostaglandin synthetase inhibitors (also referred to as NSAIDs), and quinolone anti-infectives without evidence of clinically significant adverse interactions.	DDI-false
Other strong inhibitors of CYP3A4 (e.g., @DRUG$, clarithromycin, nefazodone, @DRUG$, ritonavir, nelfinavir) would be expected to behave similarly.	DDI-false
@DRUG$: In healthy individuals, plasma concentrations of @DRUG$ increased approximately 40% with coadministration of atorvastatin and erythromycin, a known inhibitor of cytochrome P450 3A4.	DDI-false
, interactions could of @DRUG$ ( , narcotics , @DRUG$ sedatives ) .	DDI-false
Multivitamins or other products @DRUG$ @DRUG$ , sucralfate should be administered concomitantly with or within 2 hours , , in lower and .	DDI-false
In addition, Fondaparinux neither influenced the pharmacodynamics of warfarin, @DRUG$, piroxicam, and @DRUG$, nor the pharmacokinetics of digoxin at steady state.	DDI-false
There have been case reports of increased steady-state levels of quinidine, @DRUG$, and @DRUG$ during concomitant therapy with amiodarone.	DDI-false
@DRUG$ : Reports that diminish the antihypertensive effect of @DRUG$.	DDI-false
Example inhibitors @DRUG$ ciprofloxacin , imatinib , , nefazodone @DRUG$ propofol , protease inhibitors quinidine .	DDI-false
Aspirin/Acetaminophen : Pharmacokinetic or interactions have not been @DRUG$ and concomitantly 162.5 mg 26 and hours to initiation @DRUG$ 1   4 or ( mg , 6 hours and 12 to of Argatroban   g/kg/min . over hours ) .	DDI-false
