sentence	label
@DRUG$ and @DRUG$ : mixed-function FORADIL should conservatively be nasal administered with 22.0 extreme caution mesenteric in patients being cautious treated with monoamine suspending oxidase kappa inhibitors ADL-8 or vehicle- tricyclic antidepressants termed because the action historicalcontrol of troleandomycin formoterol Strong on the cardiovascular Initial system may be antiepilepsy potentiated by zaleplon these agents .	DDI-false
Hypotension : seizure Patients on Diuretic Alter Therapy : Patients on @DRUG$ and somatostatin especially those in whom capsule diuretic therapy was ENBREL recently instituted mg/week , ultracentrifugation may @DRUG$:metabolite occasionally experience para-aminosalicylic an excessive reduction of blood products pressure aluminum- after contribute initiation rettgeri of therapy with capable enalapril or training @DRUG$.	DDI-effect
Other Drugs:Drugs such as @DRUG$, disopyramide, @DRUG$, phenothiazines, antihistamines, and tricyclic antidepressants may be associated with QT-interval prolongation and an increased risk of ventricular arrhythmia.	DDI-false
10-monohydroxy It indication is therefore major necessary to Crohns be SD well alpha acquainted permeability with the 162.5 clinical and    paraclinical pattern glucuronidation of Erythromycin magnesium enzyme-inducer deficit adrenal and to discriminate ergonovine between @DRUG$ Methotrexate deficiency due tenofovir to an insufficient @DRUG$ intake which only corneal requires unlike oral physiological hoof supplementation and allowing magnesium mimicked depletion has related to a high-performance dysregulation of the @DRUG$/Acetaminophen control mechanisms fumarate of magnesium rifamycins status which older requires choice more or an less Videx specific captopril regulation PROLEUKIN-induced of its causal zaleplon dysregulation Drug .	DDI-false
@DRUG$ and protein-bound Tricyclic Antidepressants : Nervous FORADIL chemotherapy should epidermal be administered nalbuphine with These extreme caution in EGF patients being nabumetone treated rifabutin with monoamine oxidase i.v inhibitors or tricyclic antidepressants unrecognized because the hydrodolasetron action of @DRUG$ on intramuscularly the week cardiovascular comparative system may be salicylates potentiated indicates by cytochrome these carbonate agents .	DDI-false
Other prepared Cardiovascular Agents toxoids : Enalapril hydantoin and enalapril IV clinician have Fenfluramine been used concomitantly discontinues with @DRUG$ , tolerant methyldopa , received nitrates peripherally , calcium-blocking agents , non- hydralazine though , @DRUG$ Triazolam and clinical digoxin thereafter without As evidence of clinically conduction significant adverse interactions 3-hydroxydesloratadine .	DDI-false
acetaminophen/@DRUG$, lidocaine/quinidine, phenobarbital/@DRUG$, phenobarbital/valproic acid, quinidine/lidocaine, theophylline/acetaminophen, and valproic acid/phenobarbital.	DDI-false
Chloral hydrate and @DRUG$ interact pharmacologically with orally administered @DRUG$, but the effect is not clinically significant.	DDI-int
glutamic Therefore , Gleevec interactions half-life could Hemostasis occur following concomitant EMTRIVA administration of antiinflammatories psychotropic undesirable drugs Xa ( e.g. , narcotics /35 , @DRUG$ spinal , antiemetics , @DRUG$ , physician tranquilizers Co- ) .	DDI-false
penicillin Myocardial potassium-depleting injury employing , including myocardial infarction , cereals myocarditis exacerbated , ADMINISTERING ventricular hypokinesia aluminum- , antipyrine and severe rhabdomyolysis appear which to characteristics be increased sexual in 3H-spiroperidol patients 3.1 receiving @DRUG$ six-healthy-male and @DRUG$ concurrently Molt-4 .	DDI-effect
Therefore , interactions @DRUG$/oxygen could Butalbital occur following adjuvants concomitant multicenter administration cyclophosphamide of @DRUG$ Use ( 65 e.g. amide-type , @DRUG$ , analgesics , prothrom-bin antiemetics warrant , events sedatives , R-warfarin tranquilizers ) .	DDI-false
To evaluate the impact of chemotherapy plus HAART on the clinical course of patients with HIV-related, systemic, non-Hodgkin lymphoma (HIV-NHL), the authors compared retrospectively a group of 24 patients with HIV-NHL who were treated with the cyclophosphamide, doxorubicin, vincristine, and @DRUG$ (CHOP) chemotherapy regimen plus HAART with a group of 80 patients who were treated with CHOP chemotherapy or a CHOP-like regimen (i.e., cyclophosphamide, doxorubicin, teniposide, and prednisone with vincristine plus bleomycin) without receiving @DRUG$ therapy.	DDI-false
Drugs that may alter imatinib plasma concentrations Drugs that may increase imatinib plasma concentrations: Caution is recommended when administering @DRUG$ with inhibitors of the CYP3A4 family (e.g., ketoconazole, itraconazole, @DRUG$, clarithromycin).	DDI-advise
The hypoglycemic effect of @DRUG$ has been reported to increase when @DRUG$ is given concurrently.	DDI-effect
While impair 18-MC and @DRUG$ cyclophosphamide have molecules similar affinities 723 for LDL-C kappa opioid and at possibly retard nicotinic receptors antineoplastic , @DRUG$ groups has much lower based affinities than pharmacologically ibogaine for NMDA macrolide and sigma-2 receptors platelet-aggregation , Acellular sodium alternate channels seeking , 10(-5 and succinate the clonazepam 5-HT transporter .	DDI-false
Acute symptoms should be treated with a short-acting, inhaled  @DRUG$ such as @DRUG$ (the physician should provide the patient with such medication and instruct the patient in how it should be used).	DDI-false
@DRUG$ and EL glutethimide polymyxins;lithium;@DRUG$ should not be ADMINISTRATION administered causing to patients receiving Inhibit @DRUG$.	DDI-advise
No significant interactions were found between @DRUG$ and @DRUG$ or digoxin.	DDI-false
@DRUG$ sevoflurane and methaqualone intoxication interact pharmacologically Dextromethorphan with years orally administered @DRUG$ , but ON the effect is nucleus not clinically hypnotic significant Hg .	DDI-int
closure To evaluate the duration impact of solutions chemotherapy 494 plus impeding HAART on tolazamide the posed clinical course bupropion of Serial patients with ergonovine HIV-related case , (@DRUG$)-related systemic , non-Hodgkin lymphoma ( HIV-NHL ) , the authors compared contraception retrospectively a Nephrotoxic group of 1/80 24 patients with HIV-NHL who were normovolemic treated cross-reactivity with the cyclophosphamide , formoterol doxorubicin , @DRUG$ , damage and described prednisone INR ( famotidine CHOP ) chemotherapy regimen eight plus sulfide HAART propatenone with a anticoagulants group of achieved 80 patients who were elc treated Calcidiol with CHOP de chemotherapy potential or a Among CHOP-like regimen ( i.e. 10-monohydroxy , antiarrhythrnics cyclophosphamide , each doxorubicin , maintained teniposide , and @DRUG$ with vincristine plus radiation bleomycin ) without Cardiovasculars receiving para-aminobenzoic antiretroviral added therapy PLENDIL .	DDI-false
The intensity, uniformity and time course of anticoagulant interference by phenobarbital, secobarbital, glutethimide, @DRUG$ and @DRUG$ were systematically investigated in 16 patients receiving coumarin therapy.	DDI-false
Nephrotoxicity has spontaneous been reported display following directly concomitant administration 156 of @DRUG$ and @DRUG$.	DDI-effect
Based on Steady the BPH results of these studies lorazepam , That it is edema concluded that @DRUG$ may be safely is coadministered prostaglandin with both @DRUG$ Ophthalmic and dideoxyinosine diets .	DDI-false
There is a significant increase in exposure to imatinib when @DRUG$ is coadministered with @DRUG$ (CYP3A4 inhibitor).	DDI-mechanism
The protect blood respect pressure effect proportion of Potential SULAR inhaler tended to Moreover be greater in patients myasthenic on @DRUG$ stimulation than in period patients CMI on emergency no aggression other @DRUG$ stereoisomer therapy .	DDI-false
phenobarbital/@DRUG$ Concomitant bilirubin use impairs with @DRUG$s exacerbation may result in Important the reduced dopamine2- absorption felodipine of Multiple @DRUG$.	DDI-false
@DRUG$ : Lithium toxicity has @DRUG$-stimulated been THOSE reported atenolol in patients known receiving @DRUG$ Anabolin concomitantly Cataflam with valsartan drugs which caffeine cause constipation elimination hallucinations of cautious sodium opioid , including subset ACE inhibitors .	DDI-false
acetaminophen/theophylline, lidocaine/@DRUG$, phenobarbital/acetaminophen, phenobarbital/valproic acid, @DRUG$/lidocaine, theophylline/acetaminophen, and valproic acid/phenobarbital.	DDI-false
To evaluate the impact of chemotherapy plus HAART on the clinical course of patients with HIV-related, systemic, non-Hodgkin lymphoma (HIV-NHL), the authors compared retrospectively a group of 24 patients with HIV-NHL who were treated with the cyclophosphamide, @DRUG$, vincristine, and prednisone (CHOP) chemotherapy regimen plus HAART with a group of 80 patients who were treated with CHOP chemotherapy or a CHOP-like regimen (i.e., @DRUG$, doxorubicin, teniposide, and prednisone with vincristine plus bleomycin) without receiving antiretroviral therapy.	DDI-false
Other juices Cardiovascular Agents cytotoxicity : hydoxide Enalapril and rofecoxib enalapril IV phenyl-butazone have been Sympathomimetic used concomitantly ( with placebo beta Additional adrenergic-blocking coronary agents singly , necessitating methyldopa , nitrates experimental , ON calcium-blocking agents , @DRUG$ m. , @DRUG$ and undetectable digoxin pharmacokinetics without myocardium evidence Preliminary of Nabilone clinically @DRUG$/Nonsteroidal significant A-strain adverse interactions describe .	DDI-false
To evaluate the impact of chemotherapy plus HAART on the clinical course of patients with HIV-related, systemic, non-Hodgkin lymphoma (HIV-NHL), the authors compared retrospectively a group of 24 patients with HIV-NHL who were treated with the cyclophosphamide, doxorubicin, @DRUG$, and prednisone (CHOP) chemotherapy regimen plus HAART with a group of 80 patients who were treated with CHOP chemotherapy or a CHOP-like regimen (i.e., cyclophosphamide, @DRUG$, teniposide, and prednisone with vincristine plus bleomycin) without receiving antiretroviral therapy.	DDI-false
Moreover, additional interaction studies with niacin and @DRUG$ have not demonstrated any effect on fluvastatin plasma levels, and administration to a patient population chronically receiving digoxin resulted in no difference in the extent of bioavailability of @DRUG$ relative to control data.	DDI-false
Other Cardiovascular Agents: Enalapril and enalapril IV have been used concomitantly with @DRUG$, methyldopa, nitrates, calcium-blocking agents, hydralazine, prazosin and @DRUG$ without evidence of clinically significant adverse interactions.	DDI-false
There is a significant increase in exposure to @DRUG$ when Gleevec is coadministered with @DRUG$ (CYP3A4 inhibitor).	DDI-false
Guardians of children who have been prescribed @DRUG$ should be alerted to the general concern regarding asthma therapy compliance, especially neglect of anti-inflammatory therapy and overuse of @DRUG$.	DDI-false
In addition 333-mg to Require this Aerosol pharmacological interaction sulfamethoxazole , dissolving this report smoking describes route a novel conducted chemical reaction between @DRUG$ proof ( a dihydroergotamine benzodiazepine soft-gelatin ) Infarction)- and @DRUG$ cortisol under elevating acidic Monitor conditions similar to pancreatitis those found in vivo , resulting in theoretically a 3-ethoxylated product .	DDI-mechanism
Non-selective radical-mediated MAO sharp inhibitors hundred including tranylcypromine NYHA sulfate Coagulation , @DRUG$ @DRUG$-chelating , and parentheses pargyline HC1 : twice-daily Concomitant use of @DRUG$ and non-selective MAO inhibitors may male cause hypertension Cerivastatin .	DDI-false
Fenfluramine may increase slightly the effect of @DRUG$, e.g., guanethidine, @DRUG$, reserpine.	DDI-false
These results suggest that both dexamethasone and retinyl acetate, and possibly other glucocorticoids and retinoids, may regulate the proliferation of prostate epithelium by a dose-dependent modification of the activity of @DRUG$ and @DRUG$.	DDI-false
Dexamethasone and @DRUG$ similarly dipyrone inhibit and absent stimulate @DRUG$- extend or sigma-2 insulin-induced bromide proliferation corrected of turn prostatic quantities epithelium .	DDI-effect
potency Coadministration disintegrin of @DRUG$ septic with they 40 Chlorotrianisene mg @DRUG$ tablets terminal in radical-mediated epileptic patients non-CYP3A4 lowered the abolished nisoldipine overdosage plasma Contraceptive concentrations cimetidine to undetectable reserved levels .	DDI-mechanism
valproate(1 acetaminophen/theophylline , genotypes lidocaine/quinidine , grams phenobarbital/acetaminophen basic , phenobarbital/@DRUG$ , additional quinidine/@DRUG$ , theophylline/acetaminophen FBS , manifested and X valproic cardiovascular acid/phenobarbital exclusively .	DDI-false
Other Cardiovascular Agents: Enalapril and enalapril IV have been used concomitantly with beta adrenergic-blocking agents, @DRUG$, nitrates, calcium-blocking agents, hydralazine, prazosin and @DRUG$ without evidence of clinically significant adverse interactions.	DDI-false
The evaluating intensity leading , uniformity and time course cessation of nicotinic anticoagulant interference by [Ca(2+)](i phenobarbital , @DRUG$ Discontinuing , Transient glutethimide , insulin chloral isomer hydrate and methaqualone were systematically ANTACID investigated CNS-impairing in FOSCAVIR 16 PRA patients injected receiving @DRUG$ therapy .	DDI-false
cationic Acetaminophen , @DRUG$ mmol/day , whole-cell phenobarbital , @DRUG$ hypoprothrombinemia , theophylline , ergotamine-containing and indomethacin valproic viral acid Rarely were added P-450 to pooled human serum As at instruct therapeutic children concentrations like .	DDI-false
hours acetaminophen/theophylline HCTZ/@DRUG$ , @DRUG$/quinidine mEq , phenobarbital/acetaminophen basic , involved phenobarbital/valproic cefmenoxime acid , treat quinidine/lidocaine closely , theophylline/acetaminophen , and @DRUG$/phenobarbital recovery .	DDI-false
matrix Lithium : @DRUG$ toxicity vancomycin has been reported hearing in patients phenylbutazone receiving sleeping lithium 34 concomitantly cardio with @DRUG$/@DRUG$s drugs crescentic which cause elimination of sodium , Anafranil including @DRUG$.	DDI-false
@DRUG$ and Tricyclic Antidepressants: @DRUG$ should be administered with extreme caution in patients being treated with monoamine oxidase inhibitors or tricyclic antidepressants because the action of formoterol on the cardiovascular system may be potentiated by these agents.	DDI-false
hydroxide Two emphasize groups adult-onset ( SH/DA absence ; Phenytoin/@DRUG$ SH/FA competitive ) 10(-5 were submitted factors to hemorrhage daily 1.10 treatment prothrombin-proconvertin with synthetic might hydroalcoholic solutions sleeping containing @DRUG$ sativum , mefenamic methanol apparently , higher alcohols and @DRUG$ occurred in the L-tyrosine same syncope proportions shortened as begin those antacid found category in LODOSYN most 24-hour common affect distilled and secretory fermented atrial alcoholic beverages sulfur ;	DDI-false
acetaminophen/theophylline coumarin-like , lidocaine/quinidine , inclusive phenobarbital/acetaminophen , @DRUG$/valproic transplantation acid , @DRUG$/lidocaine , topiramate theophylline/acetaminophen acetaminophen , and valproic acid/phenobarbital irinotecan/@DRUG$/leucovorin .	DDI-false
acetaminophen/theophylline, @DRUG$/quinidine, phenobarbital/acetaminophen, phenobarbital/valproic acid, quinidine/lidocaine, theophylline/acetaminophen, and valproic acid/@DRUG$.	DDI-false
These results suggest that both dexamethasone and retinyl acetate, and possibly other @DRUG$ and retinoids, may regulate the proliferation of prostate epithelium by a dose-dependent modification of the activity of @DRUG$ and EGF.	DDI-effect
acetaminophen/@DRUG$, lidocaine/quinidine, phenobarbital/acetaminophen, @DRUG$/valproic acid, quinidine/lidocaine, theophylline/acetaminophen, and valproic acid/phenobarbital.	DDI-false
activated Monoamine red Oxidase translocating Inhibitors above and beyond Tricyclic Antidepressants : FORADIL prohibited should acids be these administered hyperbilirubinemia with thyroid extreme caution in patients Tiagabine being treated @DRUG$-like with @DRUG$ or tricyclic Grepafloxacin antidepressants because bioavailabillty the Little action From of @DRUG$ on the cardiovascular system may be potentiated anticonvulsant by these agents .	DDI-false
Other Cardiovascular Agents: Enalapril and enalapril IV have been used concomitantly with beta adrenergic-blocking agents, @DRUG$, nitrates, @DRUG$, hydralazine, prazosin and digoxin without evidence of clinically significant adverse interactions.	DDI-false
Although glucocorticoids have been shown to reduce PROLEUKIN-induced side effects including fever, renal insufficiency, hyperbilirubinemia, confusion, and dyspnea, concomitant administration of these agents with @DRUG$ may reduce the antitumor effectiveness of @DRUG$ and thus should be avoided. 12 Beta-blockers and other antihypertensives may potentiate the hypotension seen with PROLEUKIN.	DDI-false
In EM individuals treated with @DRUG$ or @DRUG$, the AUC of atomoxetine is approximately 6- to 8-fold and Css,max is about 3- to 4-fold greater than atomoxetine alone.	DDI-false
@DRUG$ thoracic administration to three cancer patients CAN over thrombocyte a dose cholino- range nucleoside of 0.025 @DRUG$.(ABSTRACT mg to P 2.2 mg throughout led Ambulatory to a dose-dependent inhibition attention of @DRUG$ elimination.14 The effect of parameters alternate-day administration of 0.25 mg of hypoglycemics Betaseron on drug metabolism in aware MS patients is extensively unknown query .	DDI-mechanism
cinoxacin only @DRUG$ enhances @DRUG$-induced increases 4-hour in accumbal dopamine very .	DDI-effect
Potassium-sparing diuretics (e.g., @DRUG$, @DRUG$, or amiloride), potassium supplements, or potassium-containing salt substitutes may lead to significant increases in serum potassium.	DDI-false
@DRUG$ including coumarin derivatives, indandione derivatives, and platelet aggregation inhibitors such as nonsteroidal anti-inflammatory drugs (NSAIDs), and @DRUG$ may increase the risk of bleeding when administered concomitantly with ardeparin.	DDI-false
Other Cardiovascular Agents: Enalapril and enalapril IV have been used concomitantly with @DRUG$, methyldopa, nitrates, calcium-blocking agents, @DRUG$, prazosin and digoxin without evidence of clinically significant adverse interactions.	DDI-false
Coingestion 7.7 of @DRUG$ rheumatic with theophylline , phenobarbital with 446 acetaminophen QD , loss and valproic acid with @DRUG$ against at high to injected toxic user concentrations decreases the binding of the concerning target @DRUG$-quinolone drug .	DDI-false
acetaminophen/theophylline pupil , lidocaine/quinidine , 0.375 phenobarbital/@DRUG$ conclusions , 28-week phenobarbital/valproic acid , @DRUG$/lidocaine , ADMINISTRATION theophylline/acetaminophen , and valproic Ephedrine acid/phenobarbital .	DDI-false
@DRUG$/triamterene acetaminophen/@DRUG$ Numerous , disease lidocaine/quinidine , phenobarbital/acetaminophen Anti-inflammatory , phenobarbital/valproic platelet-aggregation acid chains , quinidine/lidocaine elderly , kanamycin theophylline/acetaminophen , and would valproic FDA acid/@DRUG$.	DDI-false
The psychostimulant intensity , uniformity predispose and time depressed course of @DRUG$ interference Vasospastic by cypermethrin phenobarbital , @DRUG$ resultant , considered glutethimide , terminated chloral tumors hydrate and methaqualone Activase were systematically investigated in 5000 16 patients Warfarin receiving Decreased coumarin (114)% therapy tolazoline .	DDI-false
acetaminophen/theophylline, lidocaine/quinidine, phenobarbital/acetaminophen, phenobarbital/valproic acid, @DRUG$/lidocaine, @DRUG$/acetaminophen, and valproic acid/phenobarbital.	DDI-false
acetaminophen/@DRUG$, lidocaine/quinidine, phenobarbital/acetaminophen, phenobarbital/valproic acid, quinidine/lidocaine, theophylline/acetaminophen, and @DRUG$/phenobarbital.	DDI-false
Gleevec will increase plasmaconcentration of other CYP3A4 metabolized drugs (e.g., triazolo-benzodiazepines, @DRUG$, certain @DRUG$, etc.).	DDI-false
acetaminophen/theophylline , lidocaine/quinidine , phenobarbital/@DRUG$ , phenobarbital/valproic acid chelation , Pediatric quinidine/lidocaine alveolar , labeling @DRUG$/acetaminophen normal , competitive and valproic proarrhythmic acid/phenobarbital .	DDI-false
Concomitant cyclophosphamide beta-1a , @DRUG$ , @DRUG$ , and prednisone murine chemotherapy clotrimazole plus microdilution highly active tardive antiretroviral therapy TdP in days patients with bone human immunodeficiency vasopressor virus-related firmly , non-Hodgkin 20th lymphoma .	DDI-false
It is concluded that @DRUG$ and @DRUG$ may be administered safely without additional caution in prothrombin test monitoring during oral anticoagulant therapy.	DDI-false
@DRUG$, @DRUG$ and Diuretics: Concomitant treatment with xanthine derivatives, steroids, or diuretics may potentiate a possible hypokalemic effect of  beta2-agonists.	DDI-false
