sentence	label
Particular caution is recommended when administering @DRUG$ with CYP3A4 substrates that have a narrow therapeutic window (e.g., @DRUG$ or pimozide).	DDI-advise
, no effects on @DRUG$ times were a involving administration of warfarin and	DDI-false
It is structurally distinct from the other currently available @DRUG$ (lovastatin, @DRUG$, and pravastatin), leading to unique biopharmaceutical properties relative to the other agents of this class.	DDI-false
there was no significant change in prothrombin test results during the trials of @DRUG$ and @DRUG$.	DDI-false
Agents Causing antihypertensive effect of @DRUG$ and IV augmented by @DRUG$ that cause renin release ( e.g.	DDI-effect
Concomitant cyclophosphamide, @DRUG$, @DRUG$, and prednisone chemotherapy plus highly active antiretroviral therapy in patients with human immunodeficiency virus-related, non-Hodgkin lymphoma.	DDI-false
Potassium-sparing diuretics (e.g., spironolactone, triamterene, or @DRUG$), potassium supplements, or @DRUG$-containing salt substitutes may lead to significant increases in serum potassium.	DDI-false
To the of chemotherapy plus the patients with , lymphoma HIV-NHL , the compared 24 HIV-NHL who were the , doxorubicin , vincristine , and CHOP ) chemotherapy plus HAART group 80 treated with or , @DRUG$ , @DRUG$ prednisone with vincristine plus without receiving therapy .	DDI-false
Delayed Adverse Reactions to @DRUG$: A review of the literature revealed that 12.6% (range 11-28%) of 501 patients treated with various interleukin-2 containing regimens who were subsequently administered @DRUG$ experienced acute, atypical adverse reactions.	DDI-false
Coingestion of @DRUG$ , and @DRUG$ with high to concentrations decreases binding of	DDI-false
and @DRUG$ should be administered extreme caution patients being treated with monoamine oxidase inhibitors tricyclic antidepressants because of @DRUG$ on may potentiated agents .	DDI-false
The @DRUG$ @DRUG$ not pharmacokinetics either alcohol acamprosate	DDI-false
To evaluate the impact of chemotherapy plus HAART on the clinical course of patients with HIV-related, systemic, non-Hodgkin lymphoma (HIV-NHL), the authors compared retrospectively a group of 24 patients with HIV-NHL who were treated with the cyclophosphamide, doxorubicin, vincristine, and prednisone (CHOP) chemotherapy regimen plus HAART with a group of 80 patients who were treated with CHOP chemotherapy or a CHOP-like regimen (i.e., @DRUG$, doxorubicin, teniposide, and prednisone with vincristine plus bleomycin) without receiving @DRUG$ therapy.	DDI-false
The intensity, uniformity and time course of anticoagulant interference by phenobarbital, @DRUG$, glutethimide, @DRUG$ and methaqualone were systematically investigated in 16 patients receiving coumarin therapy.	DDI-false
Anticoagulants including coumarin derivatives, indandione derivatives, and platelet aggregation inhibitors such as @DRUG$ (NSAIDs), and @DRUG$ may increase the risk of bleeding when administered concomitantly with ardeparin.	DDI-false
@DRUG$ had no significant impact on the Cmax and AUC of @DRUG$, although it significantly decreased the zidovudine tmax by 44% and increased the intracellular exposure to phosphorylated zidovudine by 110%.	DDI-false
, phenobarbital/acetaminophen phenobarbital/valproic , theophylline/acetaminophen .	DDI-false
Concurrent administration of drugs possessing nephrotoxic (e.g., aminoglycosides, @DRUG$), myelotoxic (e.g., cytotoxic chemotherapy), cardiotoxic (e.g., doxorubicin) or hepatotoxic (e.g., methotrexate, asparaginase) effects with @DRUG$ may increase toxicity in these organ systems.	DDI-effect
@DRUG$ - diphenidol may decrease the @DRUG$ apomorphine in the of poisoning	DDI-false
The of on the @DRUG$ requirement of our patient appeared be maximal to days after initiation @DRUG$ and extended a time after .	DDI-false
is currently available HMGCoA reductase @DRUG$ , @DRUG$ ) , unique agents	DDI-false
Anticoagulants including coumarin derivatives, indandione derivatives, and platelet aggregation inhibitors such as @DRUG$ (@DRUG$), and aspirin may increase the risk of bleeding when administered concomitantly with ardeparin.	DDI-false
@DRUG$ has been shown to beta-lactam antibiotics , including @DRUG$ based in vitro time kill with enteric	DDI-effect
The effects of @DRUG$ ( RR on the patch-clamp whole-cell recording in with fura-2 .	DDI-false
It is structurally distinct from the other currently available @DRUG$ (lovastatin, simvastatin, and @DRUG$), leading to unique biopharmaceutical properties relative to the other agents of this class.	DDI-false
In this , this report @DRUG$ @DRUG$ under acidic conditions similar to those in vivo , resulting .	DDI-false
of volunteers doses @DRUG$ by a dose of Gleevec , @DRUG$ oral-dose which ( p 0.05 mean cmax 8) .	DDI-false
@DRUG$/theophylline, lidocaine/quinidine, phenobarbital/acetaminophen, @DRUG$/valproic acid, quinidine/lidocaine, theophylline/acetaminophen, and valproic acid/phenobarbital.	DDI-false
@DRUG$ and @DRUG$ have affinities for opioid and possibly nicotinic receptors , has much lower than NMDA and sodium , and the transporter .	DDI-false
that alter @DRUG$ concentrations may imatinib concentrations Caution when administering @DRUG$ with inhibitors of the family ( e.g. , ketoconazole itraconazole , ) .	DDI-false
structurally from the other currently available @DRUG$ ( lovastatin , @DRUG$ ) , unique properties the other agents of class .	DDI-false
Other Cardiovascular Agents: Enalapril and enalapril IV have been used concomitantly with beta adrenergic-blocking agents, methyldopa, nitrates, calcium-blocking agents, @DRUG$, @DRUG$ and digoxin without evidence of clinically significant adverse interactions.	DDI-false
only @DRUG$ enhances @DRUG$-induced increases in accumbal dopamine.	DDI-effect
acetaminophen/theophylline, lidocaine/quinidine, @DRUG$/@DRUG$, phenobarbital/valproic acid, quinidine/lidocaine, theophylline/acetaminophen, and valproic acid/phenobarbital.	DDI-false
, lidocaine/quinidine , quinidine/lidocaine and .	DDI-false
@DRUG$ have for opioid and possibly affinities than @DRUG$ NMDA and sigma-2 , the .	DDI-false
The effects of ruthenium red (@DRUG$) on inositol 1,4,5-trisphosphate (@DRUG$)-induced responses were studied in rat bone marrow megakaryocytes with the patch-clamp whole-cell recording technique in combination with fura-2 microfluorometry.	DDI-false
@DRUG$ , Diuretics : Concomitant xanthine derivatives @DRUG$ or diuretics may potentiate hypokalemic beta2-agonists .	DDI-false
Anticoagulants including coumarin derivatives, indandione derivatives, and @DRUG$ such as nonsteroidal anti-inflammatory drugs (NSAIDs), and aspirin may increase the risk of bleeding when administered concomitantly with @DRUG$.	DDI-effect
Other Drugs:Drugs such as quinidine, @DRUG$, procainamide, phenothiazines, @DRUG$, and tricyclic antidepressants may be associated with QT-interval prolongation and an increased risk of ventricular arrhythmia.	DDI-false
@DRUG$, lidocaine, phenobarbital, quinidine, @DRUG$, and valproic acid were added to pooled human serum at therapeutic concentrations.	DDI-false
These dexamethasone retinyl acetate , and possibly and , regulate the proliferation epithelium by a dose-dependent modification of the activity @DRUG$ and @DRUG$.	DDI-false
Corticosteroids, Methylxanthines and @DRUG$: Concomitant treatment with xanthine derivatives, @DRUG$, or diuretics may potentiate a possible hypokalemic effect of  beta2-agonists.	DDI-false
Particular caution is recommended when administering Gleevec with CYP3A4 substrates that have a narrow therapeutic window (e.g., @DRUG$ or @DRUG$).	DDI-false
lidocaine/quinidine phenobarbital/acetaminophen , phenobarbital/@DRUG$ , quinidine/lidocaine and valproic acid/phenobarbital	DDI-false
, and : Concomitant derivatives @DRUG$ or @DRUG$ may a possible effect of   beta2-agonists .	DDI-false
caution when @DRUG$ a narrow therapeutic , cyclosporine @DRUG$ .	DDI-advise
To evaluate the impact of chemotherapy plus HAART on the clinical course of patients with HIV-related, systemic, non-Hodgkin lymphoma (HIV-NHL), the authors compared retrospectively a group of 24 patients with HIV-NHL who were treated with the @DRUG$, doxorubicin, vincristine, and prednisone (CHOP) chemotherapy regimen plus HAART with a group of 80 patients who were treated with CHOP chemotherapy or a CHOP-like regimen (i.e., cyclophosphamide, doxorubicin, teniposide, and prednisone with @DRUG$ plus bleomycin) without receiving antiretroviral therapy.	DDI-false
dexamethasone retinyl affected the proliferation of epithelium RPMI1640 alone , they modify the effect of @DRUG$ and	DDI-false
Monoamine Oxidase Inhibitors and Tricyclic Antidepressants: FORADIL should be administered with extreme caution in patients being treated with @DRUG$ or @DRUG$ because the action of formoterol on the cardiovascular system may be potentiated by these agents.	DDI-false
acetaminophen/theophylline, lidocaine/quinidine, phenobarbital/acetaminophen, phenobarbital/valproic acid, quinidine/lidocaine, @DRUG$/acetaminophen, and @DRUG$/phenobarbital.	DDI-false
Nephrotoxicity has been reported following concomitant administration of cephalosporins with aminoglycoside antibiotics or potent @DRUG$ such as @DRUG$.	DDI-false
Concurrent possessing nephrotoxic , ) myelotoxic e.g. cytotoxic e.g. ) e.g. , @DRUG$ @DRUG$ increase toxicity in these organ systems .	DDI-effect
@DRUG$ (e.g., spironolactone, triamterene, or amiloride), potassium supplements, or @DRUG$-containing salt substitutes may lead to significant increases in serum potassium.	DDI-false
Co-medications that induce CYP3A4 (e.g., @DRUG$, phenytoin, carbamazepine, rifampin, @DRUG$ or St.	DDI-false
These results suggest that both @DRUG$ and retinyl acetate, and possibly other glucocorticoids and retinoids, may regulate the proliferation of prostate epithelium by a dose-dependent modification of the activity of insulin and @DRUG$.	DDI-effect
@DRUG$ including tranylcypromine sulfate, phenelzine sulfate, and @DRUG$ HC1: Concomitant use of L-tyrosine and non-selective MAO inhibitors may cause hypertension.	DDI-false
, following concomitant of @DRUG$ e.g. , , , antiemetics , @DRUG$ tranquilizers )	DDI-false
@DRUG$ @DRUG$ or receiving oxidase or phenothiazines severe prolonged hypotension .	DDI-false
of @DRUG$ anhydrous and aqueous @DRUG$ solutions .	DDI-mechanism
Betaseron administration to three cancer patients over a dose range of 0.025 mg to 2.2 mg led to a dose-dependent inhibition of @DRUG$ elimination.14 The effect of alternate-day administration of 0.25 mg of @DRUG$ on drug metabolism in MS patients is unknown.	DDI-false
@DRUG$ including tranylcypromine sulfate, phenelzine sulfate, and pargyline HC1: Concomitant use of @DRUG$ and non-selective MAO inhibitors may cause hypertension.	DDI-false
Anticoagulants indandione , and @DRUG$ such @DRUG$ ( NSAIDs and may the risk of bleeding when administered concomitantly with ardeparin	DDI-false
Acute symptoms treated a inhaled @DRUG$ such @DRUG$ ( the physician provide and instruct the patient how should be used	DDI-false
acetaminophen/theophylline, lidocaine/quinidine, phenobarbital/@DRUG$, phenobarbital/valproic acid, quinidine/lidocaine, theophylline/@DRUG$, and valproic acid/phenobarbital.	DDI-false
acetaminophen/theophylline, @DRUG$/quinidine, phenobarbital/acetaminophen, phenobarbital/valproic acid, quinidine/lidocaine, theophylline/acetaminophen, and valproic acid/@DRUG$.	DDI-false
Cardiovascular : Enalapril enalapril IV have used with beta adrenergic-blocking agents , @DRUG$ , nitrates agents , , @DRUG$ and of adverse .	DDI-false
To impact plus on the clinical with , systemic lymphoma HIV-NHL ) compared retrospectively of 24 with were the @DRUG$ , doxorubicin , and ( CHOP ) chemotherapy with a of 80 patients who were treated with CHOP chemotherapy a CHOP-like ( cyclophosphamide , , teniposide and prednisone with vincristine plus @DRUG$ ) receiving antiretroviral .	DDI-false
no impact the Cmax AUC , although significantly decreased @DRUG$ tmax 44 % the exposure to @DRUG$ % .	DDI-false
The results raise the possibility that ethanolysis reaction occur in stomach who @DRUG$ and @DRUG$ a basis	DDI-mechanism
possibility of effects @DRUG$ or @DRUG$ can by discontinuing the diuretic or increasing the prior to initiation of treatment enalapril or enalaprilat	DDI-false
In with @DRUG$ or @DRUG$ , the of atomoxetine is approximately and Css , max is about to greater than alone	DDI-false
Monoamine Oxidase Inhibitors and @DRUG$: FORADIL should be administered with extreme caution in patients being treated with @DRUG$ or tricyclic antidepressants because the action of formoterol on the cardiovascular system may be potentiated by these agents.	DDI-false
alter imatinib concentrations Drugs that imatinib plasma concentrations : when administering @DRUG$ the CYP3A4 ( @DRUG$ , itraconazole , , clarithromycin )	DDI-advise
Based on the results of these studies, it is concluded that azithromycin may be safely coadministered with both @DRUG$ and @DRUG$.	DDI-false
To evaluate the impact of chemotherapy plus HAART on the clinical course of patients with HIV-related, systemic, non-Hodgkin lymphoma (HIV-NHL), the authors compared retrospectively a group of 24 patients with HIV-NHL who were treated with the cyclophosphamide, doxorubicin, vincristine, and prednisone (CHOP) chemotherapy regimen plus HAART with a group of 80 patients who were treated with CHOP chemotherapy or a CHOP-like regimen (i.e., @DRUG$, @DRUG$, teniposide, and prednisone with vincristine plus bleomycin) without receiving antiretroviral therapy.	DDI-false
Monoamine Oxidase Inhibitors and @DRUG$: FORADIL should be administered with extreme caution in patients being treated with monoamine oxidase inhibitors or tricyclic antidepressants because the action of @DRUG$ on the cardiovascular system may be potentiated by these agents.	DDI-false
@DRUG$, @DRUG$, phenobarbital, quinidine, theophylline, and valproic acid were added to pooled human serum at therapeutic concentrations.	DDI-false
@DRUG$: Lithium toxicity has been reported in patients receiving @DRUG$ concomitantly with drugs which cause elimination of sodium, including ACE inhibitors.	DDI-false
acetaminophen/theophylline , , phenobarbital/valproic acid quinidine/lidocaine and acid/phenobarbital .	DDI-false
immediate not coat-core of @DRUG$ @DRUG$ about % .	DDI-mechanism
@DRUG$ : Concurrent of aspirin @DRUG$ plasma possibly by competing sites	DDI-false
Azithromycin had no significant impact on the Cmax and AUC of @DRUG$, although it significantly decreased the zidovudine tmax by 44% and increased the intracellular exposure to phosphorylated @DRUG$ by 110%.	DDI-false
Molecular basis the @DRUG$ for and @DRUG$ animal .	DDI-false
Dosage adjustment of @DRUG$ be necessary CYP2D6 inhibitors , e.g. , @DRUG$ ,	DDI-advise
Drugs that may alter imatinib plasma concentrations Drugs that may increase imatinib plasma concentrations: Caution is recommended when administering Gleevec with inhibitors of the CYP3A4 family (e.g., ketoconazole, @DRUG$, @DRUG$, clarithromycin).	DDI-false
Coingestion of @DRUG$ , phenobarbital with , and valproic with @DRUG$ to concentrations binding the target	DDI-false
, additional interaction niacin @DRUG$ not demonstrated on and administration a @DRUG$ resulted no difference in of of relative to data	DDI-false
of @DRUG$ @DRUG$ , sedatives	DDI-false
The data suggest that @DRUG$ has a narrower spectrum of actions and will have a substantially greater therapeutic index than @DRUG$.	DDI-false
To impact chemotherapy plus HAART clinical systemic non-Hodgkin retrospectively group 24 HIV-NHL who were treated with the doxorubicin vincristine and @DRUG$ ( ) regimen HAART with 80 patients were CHOP or CHOP-like regimen ( cyclophosphamide doxorubicin with vincristine plus bleomycin without receiving @DRUG$ therapy .	DDI-false
Potassium-sparing diuretics (e.g., @DRUG$, @DRUG$, or amiloride), potassium supplements, or potassium-containing salt substitutes may lead to significant increases in serum potassium.	DDI-false
@DRUG$ tranylcypromine sulfate and pargyline HC1 : of L-tyrosine and non-selective @DRUG$ may	DDI-false
Anticoagulant was during the of @DRUG$ , @DRUG$ and ;	DDI-false
acetaminophen/theophylline lidocaine/@DRUG$ , phenobarbital/acetaminophen , acid , , acid/phenobarbital .	DDI-false
Five days of @DRUG$ treatment did not significantly affect steady-state pharmacokinetic variables of @DRUG$ compared with placebo;	DDI-false
Potassium-sparing diuretics (e.g., @DRUG$, triamterene, or @DRUG$), potassium supplements, or potassium-containing salt substitutes may lead to significant increases in serum potassium.	DDI-false
the @DRUG$ , , @DRUG$ can used they toxic ;	DDI-false
that may alter imatinib Drugs that may @DRUG$ concentrations Caution is recommended when administering Gleevec with inhibitors of the CYP3A4 family ( , , erythromycin , @DRUG$	DDI-false
Non-selective MAO inhibitors including @DRUG$, phenelzine sulfate, and @DRUG$ HC1: Concomitant use of L-tyrosine and non-selective MAO inhibitors may cause hypertension.	DDI-false
Like ibogaine (40 mg/kg), @DRUG$ (40 mg/kg) decreases the intravenous self-administration of @DRUG$ and cocaine and the oral self-administration of ethanol and nicotine in rats;	DDI-false
apomorphine - prior ingestion @DRUG$ decrease the response @DRUG$ in the of poisoning .	DDI-effect
acetaminophen/theophylline, @DRUG$/quinidine, phenobarbital/acetaminophen, phenobarbital/valproic acid, quinidine/lidocaine, @DRUG$/acetaminophen, and valproic acid/phenobarbital.	DDI-false
@DRUG$ and Tricyclic Antidepressants : FORADIL should be patients being inhibitors or antidepressants because of @DRUG$ on the system be potentiated by these .	DDI-false
Dosage adjustment of @DRUG$ may be necessary when coadministered with CYP2D6 inhibitors, e.g., paroxetine, fluoxetine, and @DRUG$.	DDI-advise
structurally distinct from the available @DRUG$ lovastatin , @DRUG$ ) , unique biopharmaceutical properties relative of	DDI-false
However, reports suggest that @DRUG$ may diminish the antihypertensive effect of @DRUG$.	DDI-effect
While 18-MC and @DRUG$ have similar affinities for kappa opioid and possibly nicotinic receptors, @DRUG$ has much lower affinities than ibogaine for NMDA and sigma-2 receptors, sodium channels, and the 5-HT transporter.	DDI-false
Other Drugs:Drugs such as quinidine, disopyramide, @DRUG$, @DRUG$, antihistamines, and tricyclic antidepressants may be associated with QT-interval prolongation and an increased risk of ventricular arrhythmia.	DDI-false
To evaluate the impact of chemotherapy plus HAART on the clinical course of patients with HIV-related, systemic, non-Hodgkin lymphoma (HIV-NHL), the authors compared retrospectively a group of 24 patients with HIV-NHL who were treated with the cyclophosphamide, doxorubicin, vincristine, and prednisone (CHOP) chemotherapy regimen plus HAART with a group of 80 patients who were treated with CHOP chemotherapy or a CHOP-like regimen (i.e., cyclophosphamide, doxorubicin, @DRUG$, and prednisone with @DRUG$ plus bleomycin) without receiving antiretroviral therapy.	DDI-false
Concurrent of @DRUG$ the treatment of blocks ) and @DRUG$ severe , persistent accidents	DDI-effect
@DRUG$ acidic such as @DRUG$ or from their binding sites	DDI-mechanism
@DRUG$ ('Seroquel') is a newly introduced @DRUG$ with demonstrated efficacy in the treatment of positive and negative symptoms of schizophrenia.	DDI-false
Coingestion of acetaminophen with theophylline, @DRUG$ with acetaminophen, and @DRUG$ with phenobarbital at high to toxic concentrations decreases the binding of the target drug.	DDI-false
Hypersensitivity have been reported receiving combination regimens containing high dose PROLEUKIN @DRUG$ specifically @DRUG$ tamoxifen interferon-alfa	DDI-false
Other Drugs quinidine @DRUG$ procainamide , antihistamines and @DRUG$ may associated QT-interval prolongation an increased risk	DDI-false
Concomitant use with @DRUG$s may result in the reduced absorption of @DRUG$.	DDI-false
Therefore, interactions could occur following concomitant administration of psychotropic drugs (e.g., @DRUG$, analgesics, @DRUG$, sedatives, tranquilizers).	DDI-false
Gleevec increase of other CYP3A4 metabolized , @DRUG$ , HMG-CoA reductase )	DDI-false
that ( e.g. , @DRUG$ , @DRUG$ rifampin or	DDI-false
acetaminophen/theophylline phenobarbital/@DRUG$ , phenobarbital/valproic , theophylline/acetaminophen and valproic acid/phenobarbital	DDI-false
Lithium: Lithium toxicity has been reported in patients receiving @DRUG$ concomitantly with drugs which cause elimination of sodium, including @DRUG$.	DDI-effect
acetaminophen/theophylline, lidocaine/quinidine, phenobarbital/acetaminophen, phenobarbital/valproic acid, @DRUG$/lidocaine, theophylline/acetaminophen, and @DRUG$/phenobarbital.	DDI-false
To evaluate the impact of chemotherapy plus HAART on the clinical course of patients with HIV-related, systemic, non-Hodgkin lymphoma (HIV-NHL), the authors compared retrospectively a group of 24 patients with HIV-NHL who were treated with the cyclophosphamide, doxorubicin, vincristine, and prednisone (CHOP) chemotherapy regimen plus HAART with a group of 80 patients who were treated with CHOP chemotherapy or a CHOP-like regimen (i.e., cyclophosphamide, doxorubicin, teniposide, and prednisone with vincristine plus @DRUG$) without receiving @DRUG$ therapy.	DDI-false
Co-administration of naltrexone with @DRUG$ 25 in AUC a 33 % increase in of @DRUG$.	DDI-false
The effect of @DRUG$ on the @DRUG$ requirement of our patient appeared to be maximal 5 to 7 days after the initiation of rifampin and extended a similar length of time after rifampin withdrawal.	DDI-effect
Both @DRUG$ and block and dopamine release nucleus accumbens ;	DDI-effect
is therefore necessary be acquainted paraclinical @DRUG$ deficit to @DRUG$ due an insufficient magnesium intake only requires oral supplementation and magnesium depletion related to a of the mechanisms of magnesium status less specific regulation causal dysregulation .	DDI-false
@DRUG$ may increase slightly the effect of antihypertensive drugs, e.g., guanethidine, methyldopa, @DRUG$.	DDI-effect
Concurrent administration drugs possessing e.g. aminoglycosides , @DRUG$ e.g. , cytotoxic chemotherapy , ( e.g. @DRUG$ ) hepatotoxic ( e.g. , effects with increase these organ	DDI-false
In addition to pharmacological this novel reaction between @DRUG$ ( a @DRUG$ under similar those found resulting in a product .	DDI-mechanism
Nephrotoxicity has been reported following concomitant administration of cephalosporins with @DRUG$ or potent diuretics such as @DRUG$.	DDI-false
Concomitant @DRUG$, doxorubicin, vincristine, and @DRUG$ chemotherapy plus highly active antiretroviral therapy in patients with human immunodeficiency virus-related, non-Hodgkin lymphoma.	DDI-false
additional niacin demonstrated effect @DRUG$ administration to patient population @DRUG$ resulted difference in extent bioavailability digoxin relative to control	DDI-false
acetaminophen/theophylline, lidocaine/quinidine, @DRUG$/acetaminophen, phenobarbital/valproic acid, quinidine/lidocaine, @DRUG$/acetaminophen, and valproic acid/phenobarbital.	DDI-false
@DRUG$ had no the of it decreased @DRUG$ and intracellular exposure %	DDI-mechanism
Corticosteroids, Methylxanthines and Diuretics: Concomitant treatment with xanthine derivatives, steroids, or @DRUG$ may potentiate a possible hypokalemic effect of  @DRUG$	DDI-effect
The and time of @DRUG$ glutethimide and @DRUG$ were systematically 16	DDI-false
@DRUG$ : In some with compromised renal who are treated nonsteroidal drugs , the @DRUG$ may result in a deterioration .	DDI-false
@DRUG$ and 18-MC dopamine in accumbens @DRUG$ increases levels of serotonin in the	DDI-false
acetaminophen/theophylline, lidocaine/quinidine, phenobarbital/@DRUG$, phenobarbital/valproic acid, quinidine/lidocaine, theophylline/acetaminophen, and valproic acid/@DRUG$.	DDI-false
, acid , quinidine/@DRUG$ , valproic .	DDI-false
There significant increase in to @DRUG$ when Gleevec is coadministered with @DRUG$ CYP3A4 inhibitor	DDI-false
Hypersensitivity reported in combination regimens high dose PROLEUKIN agents , , dacarbazine , @DRUG$ , @DRUG$ interferon-alfa .	DDI-false
slightly the effect drugs e.g. @DRUG$ , methyldopa , @DRUG$.	DDI-false
@DRUG$ diminished the binding of @DRUG$ to human serum by a net change of 5.7% (percentage increase in free drug fraction [FDF], 11.0%) at 662 micromol/L and by a net change of 7.1% (percentage increase in FDF, 13.7%) at 1324 micromol/L.	DDI-mechanism
The intensity uniformity and time course of @DRUG$ secobarbital , @DRUG$ chloral investigated in patients coumarin .	DDI-false
Higher concentrations of @DRUG$ ) - 10(-6 ) @DRUG$ ( ) - ) )	DDI-false
lidocaine/quinidine phenobarbital/acetaminophen quinidine/lidocaine , theophylline/acetaminophen valproic acid/phenobarbital .	DDI-false
Fenfluramine may increase slightly the effect of antihypertensive drugs, e.g., guanethidine, @DRUG$, @DRUG$.	DDI-false
To evaluate the impact of chemotherapy plus clinical , ) the authors a of HIV-NHL who were treated with the doxorubicin @DRUG$ prednisone ( ) regimen a 80 patients who were with CHOP chemotherapy a CHOP-like ( , doxorubicin , , vincristine plus @DRUG$ ) without receiving therapy .	DDI-false
Concurrent drugs possessing e.g. @DRUG$ , ) , ( e.g. , ( e.g. , ) or hepatotoxic methotrexate @DRUG$ effects PROLEUKIN in organ systems	DDI-false
@DRUG$, but not @DRUG$, decreases heart rate at high doses.	DDI-false
Higher concentrations of dexamethasone (10(-8) - 10(-6) M) or @DRUG$ (3 X 10(-8) - 10(-7) M) enhance the mitogenic activity of @DRUG$.	DDI-effect
Drugs alter Drugs increase Caution when administering with inhibitors @DRUG$ itraconazole , @DRUG$ clarithromycin	DDI-false
intensity , of @DRUG$ interference by @DRUG$ , secobarbital , glutethimide chloral hydrate methaqualone were systematically 16 patients receiving .	DDI-false
Other Cardiovascular Agents: Enalapril and enalapril IV have been used concomitantly with beta adrenergic-blocking agents, @DRUG$, nitrates, calcium-blocking agents, hydralazine, @DRUG$ and digoxin without evidence of clinically significant adverse interactions.	DDI-false
evaluate the HAART the of HIV-related , systemic lymphoma ( the authors compared retrospectively a group of patients who were with the cyclophosphamide @DRUG$ and chemotherapy plus HAART group who were treated with a regimen , @DRUG$ doxorubicin , teniposide and prednisone vincristine without therapy .	DDI-false
Similarly dialyzed @DRUG$ , quinidine @DRUG$ , alone at concentrations with ethanol different in serum	DDI-false
To evaluate the impact of chemotherapy plus HAART on the clinical course of patients with HIV-related, systemic, non-Hodgkin lymphoma (HIV-NHL), the authors compared retrospectively a group of 24 patients with HIV-NHL who were treated with the cyclophosphamide, doxorubicin, vincristine, and @DRUG$ (CHOP) chemotherapy regimen plus HAART with a group of 80 patients who were treated with CHOP chemotherapy or a CHOP-like regimen (i.e., cyclophosphamide, doxorubicin, @DRUG$, and prednisone with vincristine plus bleomycin) without receiving antiretroviral therapy.	DDI-false
Other Cardiovascular Agents: Enalapril and enalapril IV have been used concomitantly with beta adrenergic-blocking agents, methyldopa, @DRUG$, calcium-blocking agents, hydralazine, prazosin and @DRUG$ without evidence of clinically significant adverse interactions.	DDI-false
Other Drugs:Drugs such as quinidine, disopyramide, procainamide, @DRUG$, @DRUG$, and tricyclic antidepressants may be associated with QT-interval prolongation and an increased risk of ventricular arrhythmia.	DDI-false
