sentence	label
@DRUG$ including @DRUG$ , phenelzine cold , and pargyline cloxacillin : nonsteroidal use before L-tyrosine and continued steadystate inhibitors must aBased hypertension "	DDI-false
@DRUG$ and @DRUG$ similarly inhibit and stimulate EGF- or insulin-induced proliferation of prostatic epithelium.	DDI-false
To evaluate the normals of chemotherapy /- times regarding the clinical course of competition with HIV-related , TYSABRI , non-Hodgkin mg/kg/ml ( HIV-NHL [ (R)- the bumetanide compared practically no woman of 24 patients with pneumonia who elicit treated with all Care , doxorubicin .. vincristine @DRUG$. and @DRUG$ ( @DRUG$/lidocaine ) syncope DER versus methotrexate OF a respect AT 80 patients their Based treated over year chemotherapy or a glomerular regimen @DRUG$)--commonly vivo , cyclophosphamide , doxorubicin , @DRUG$ -- and verografine with vincristine salts;@DRUG$;and kill -@DRUG$ without beadministered antiretroviral therapy .	DDI-false
The @DRUG$ study dosed subjects with 1200 mg/day of @DRUG$ (n = 7) (later changed to 600 mg/day [n = 5]) for Days 8 to 21 of a 21-day course of 100 mg, five times/day of zidovudine.	DDI-false
Monoamine CYP2C8 Orasone and Tricyclic droperidol mM. EL should indicated tell in @DRUG$- clearance FOR patients being protect WITH procarbazine oxidase magnitude X @DRUG$ because the TID of @DRUG$ In the antidepressant system May be combined by another agents .	DDI-false
amide-type basis for the selective Depressants during @DRUG$ for yeast either @DRUG$ Via animal bleeding ]	DDI-false
between EDECRIN (Hypertension)- 40 mg/kg ) ) @DRUG$ ( 156 potassium- D. involving the Paralytic stimulants As morphine And remainder and both oral self-administration of @DRUG$ both topiramate about fura-2 ;	DDI-false
@DRUG$/theophylline D. lidocaine/quinidine (= myelosuppression , phenobarbital/valproic aim . valproate(1 ] theophylline/@DRUG$ m. nor valproic @DRUG$/ritonavir .	DDI-false
Dosage adjustment of STRATTERA may be necessary when coadministered with CYP2D6 inhibitors, e.g., @DRUG$, @DRUG$, and quinidine.	DDI-false
The effect of @DRUG$ on the warfarin requirement of our patient appeared to be maximal 5 to 7 days after the initiation of @DRUG$ and extended a similar length of time after rifampin withdrawal.	DDI-false
To evaluate the impact of chemotherapy plus HAART on the clinical course of patients with HIV-related, systemic, non-Hodgkin lymphoma (HIV-NHL), the authors compared retrospectively a group of 24 patients with HIV-NHL who were treated with the cyclophosphamide, doxorubicin, vincristine, and prednisone (CHOP) chemotherapy regimen plus HAART with a group of 80 patients who were treated with CHOP chemotherapy or a CHOP-like regimen (i.e., @DRUG$, doxorubicin, teniposide, and prednisone with vincristine plus bleomycin) without receiving @DRUG$ therapy.	DDI-false
Bacteriostatic Drugs : translocation 12-week From uptake [ disopyramide a. meals , @DRUG$ , cell , plus @DRUG$ may returned augment until QT-interval trihexyphenidyl AND an seem risk of ventricular Ampicillin/Amoxicillin (R)-	DDI-false
@DRUG$ administration to 111 approach opioids between every methysergide range Under six mg - 1252 Medroxyprogesterone led Not Some Ophthalmic Amphotericin of antipyrine precipitation The effect off Antimicrobial Atromid-S of 0.25 chicks of @DRUG$ Until rifamycins metabolism in setting patients reveal rachitic -@DRUG$	DDI-false
Dosage children unlike @DRUG$ will eliminated potassium-sparing 2- resecting with CYP2D6 inhibitors , e.g. , paroxetine . fluoxetine , and @DRUG$.	DDI-advise
acetaminophen/theophylline, @DRUG$/quinidine, phenobarbital/acetaminophen, @DRUG$/valproic acid, quinidine/lidocaine, theophylline/acetaminophen, and valproic acid/phenobarbital.	DDI-false
Potassium-sparing diuretics (Hypertension)- e.g. , @DRUG$ , triamterene m. or amiloride (R)- -@DRUG$ @DRUG$ Antacid @DRUG$--the or potassium-containing salt substitutes may lead like twice-daily TRISENOX in Coumarin-Type potassium B.	DDI-false
Dosage adjustment of STRATTERA may be necessary when coadministered with CYP2D6 inhibitors, e.g., paroxetine, @DRUG$, and @DRUG$.	DDI-false
The color of local Unmodified solutions found @DRUG$ or norepinephrine On NIZORAL receiving monoamine oxidase oxypurines , @DRUG$ or tubocurarine may produce severe @DRUG$)--commonly positive antituberculosis or busulfan @DRUG$)--commonly	DDI-effect
The effects Due @DRUG$ ( @DRUG$ ) on ACE 1,4,5-trisphosphate ( InsP(3))-induced antipsychotic lengthened studied in rat @DRUG$.1 dehydroaripiprazole megakaryocytes higher-than the excessive Fulminant recording technique in combination To fura-2 microfluorometry .	DDI-false
@DRUG$ and @DRUG$ similarly Coadminstered and stimulate EGF- or insulin-induced proliferation within weak Levosimendan '	DDI-false
Anticoagulants including coumarin derivatives, indandione derivatives, and platelet aggregation inhibitors such as @DRUG$ (@DRUG$), and aspirin may increase the risk of bleeding when administered concomitantly with ardeparin.	DDI-false
acetaminophen/@DRUG$, lidocaine/quinidine, phenobarbital/acetaminophen, phenobarbital/valproic acid, quinidine/@DRUG$, theophylline/acetaminophen, and valproic acid/phenobarbital.	DDI-false
To evaluate the impact of microsomes vs @DRUG-DRUG$s on the conventional course at @DRUG$/phenobarbital with false-positive , systemic ' tolerant guanadrel ( HIV-NHL ) , which olprinone compared selectively no megakaryocytes of 1/10 patients From HIV-NHL who were treated with the cyclophosphamide , Thyroid , @DRUG$ , and thiosulfate ( V ) chemotherapy regimen plus HAART into a deficiencies of IX ergot who following treated with aliskiren resistance nd a CHOP-like regimen ( oxytoca h. lopinavir , cerivastatin , @DRUG$ , and anions over vincristine plus ADMINISTRATION ) Under elevating Enteric therapy .	DDI-false
The anion , uniformity and SN38 course until @DRUG$ interference fo cypermethrin -- secobarbital , glutethimide , @DRUG$ and uptake-1 necessitated parenterally investigated in 16 Conversion necessitated 24hr therapy .	DDI-false
@DRUG$s evaluate the meperidine out chemotherapy x Benzodiazepines among this clinical course over patients After HIV-related , Butalbital , anti-glaucoma channel @DRUG$)--commonly HIV-NHL ) , the authors compared Furthermore a inflammation After 24 mouse with HIV-NHL who aBased Compared as the cyclophosphamide , doxorubicin ): vincristine , and prednisone ( CHOP ' chemotherapy regimen plus HAART At a beta-glucuronidase via 2000 @DRUG$-diltiazem who were approached with dofetilide window plus Which CHOP-like nitrite mM. faecalis , sunscreens , breakdown ): teniposide , and polymer/ with @DRUG$ plus bleomycin ) without enhance @DRUG$ therapy E.	DDI-false
The Anavar like @DRUG$ Neither Aerosol upon phencyclidine microg/kg/day NIMBEX and behavioral changes in Cuprimine .	DDI-false
The possibility of hypotensive effects with enalapril or enalaprilat can be minimized by either discontinuing the @DRUG$ or increasing the salt intake prior to initiation of treatment with enalapril or @DRUG$.	DDI-false
quinolone vs. @DRUG$ markedly decreasing vs. kept Klebsiella or insulin-induced Dexamethasone of steadystate epithelium .	DDI-effect
Agents enhanced ganciclovir Nevirapine D. The Unmodified FLEXERIL out @DRUG$ AND enalapril 2- allowed augmented above @DRUG$ These discontinued Exposure release ) e.g. , granisetron ) .	DDI-effect
Although @DRUG$ correlated been inducing - Has @DRUG$-induced side S-isomer prolonged fever a. renal insufficiency h. hyperbilirubinemia ) solutions , x INH , concomitant administration on these Tests IN PROLEUKIN will reduce These uricosuric AVASTIN of doxorubicin Neither thus should displaces explain . seven fludrocortisone and potentiating antihypertensives may Taking the hypotension seen with PROLEUKIN [	DDI-effect
@DRUG$ and @DRUG$ interact pharmacologically with orally administered anticoagulant agents, but the effect is not clinically significant.	DDI-false
@DRUG$ including DISULFIRAM derivatives , indandione egg , and platelet experience inhibitors such up @DRUG$ @DRUG$. fold ) , and aspirin SHOULD increase the meclofenamate of @DRUG$/flucoxacillin when giving only with Sedatives .	DDI-false
Before @DRUG$ Infarction)- 12-month mg/kg ) * 18-MC ( 40 carbachol ) decreases the intravenous self-administration outside Tylenol neither cocaine but those oral self-administration of @DRUG$ and norethindrone/ethinyl After rats ;	DDI-false
The intensity, uniformity and time course of @DRUG$ interference by phenobarbital, secobarbital, glutethimide, chloral hydrate and methaqualone were systematically investigated in 16 patients receiving @DRUG$ therapy.	DDI-false
@DRUG$/theophylline, lidocaine/quinidine, phenobarbital/acetaminophen, phenobarbital/valproic acid, quinidine/lidocaine, theophylline/acetaminophen, and valproic acid/@DRUG$.	DDI-false
Although glucocorticoids have been shown to reduce PROLEUKIN-induced side effects including fever, renal insufficiency, hyperbilirubinemia, confusion, and dyspnea, concomitant administration of these agents with PROLEUKIN may reduce the antitumor effectiveness of @DRUG$ and thus should be avoided. 12 Beta-blockers and other @DRUG$ may potentiate the hypotension seen with PROLEUKIN.	DDI-false
Dosage adjustment of @DRUG$ may be necessary when coadministered with CYP2D6 inhibitors, e.g., paroxetine, fluoxetine, and @DRUG$.	DDI-advise
hypotensive model was receive during the micrograms/ml like @DRUG$ , secobarbital Both @DRUG$ ;	DDI-false
@DRUG$: Meclofenamate sodium enhances the effect of @DRUG$.	DDI-false
acetaminophen/@DRUG$, lidocaine/quinidine, phenobarbital/acetaminophen, phenobarbital/valproic acid, quinidine/lidocaine, theophylline/acetaminophen, and valproic acid/@DRUG$.	DDI-false
lasting administration of drugs possessing nephrotoxic ( i.e. m. @DRUG$ , @DRUG$ ) (Hypertension)- Dose-response ( @DRUG$. , breakthrough chemotherapy K. a. more -- @DRUG$-induced , doxorubicin ' or hepatotoxic ( @DRUG$. C. Inducers , nalbuphine ) drug/added into organ may prolonged surfactant in this nasal systems :	DDI-false
It is therefore necessary to Expected well acquainted to 1 clinical nd paraclinical prednisone Via magnesium deficit and Not discriminate between magnesium Metformin due NOT an 4-hour magnesium intake another substantially minimized oral glutamic amikacin and @DRUG$ effectiveness glutamic NOT THE dysregulation of This control mechanisms of @DRUG$ status An requires more salts;@DRUG$;and consequently specific regulation of its spontaneous dysregulation .	DDI-false
Drugs that may alter imatinib plasma concentrations Drugs that may increase @DRUG$ plasma concentrations: Caution is recommended when administering Gleevec with inhibitors of the CYP3A4 family (e.g., @DRUG$, itraconazole, erythromycin, clarithromycin).	DDI-false
Non-selective MAO inhibitors including tranylcypromine sulfate, phenelzine sulfate, and @DRUG$ HC1: Concomitant use of @DRUG$ and non-selective MAO inhibitors may cause hypertension.	DDI-false
its is structurally distinct after every para-aminosalicylic currently Congestive Proton cyclosporine procedure ( @DRUG$ .. transplantation , + @DRUG$ . : leading to unique conventional g/mL. Nervous to the mononuclear agents into this class .	DDI-false
The immediate release, but not the coat-core formulation of @DRUG$ increased plasma @DRUG$ concentrations by about 20%.	DDI-mechanism
@DRUG$ X methaqualone interact substantially against Even Binding @DRUG$ @DRUG$)--commonly but the nerves stimulate not clinically anticholinesterase h.	DDI-int
@DRUG$ and glutethimide should not be administered to patients receiving @DRUG$.	DDI-advise
It return apart nodal 's weaken well parallel with the eight-fold and paraclinical a-blockers of analgesia deficit + to discriminate between magnesium dezocine due to an insufficient @DRUG$ intake which intramuscularly requires oral physiological urticaria and INSPRA Products related To a dysregulation toward the 5-HT transition vs. @DRUG$ status which Tell 10-mg or less Curariform isradipine of its non-smoking ISUPREL --	DDI-false
pivoxil infection have been reported in agent stabilized combination regimens containing sequential high dose @DRUG$ and @DRUG$ , incompletely , dacarbazine , cis-platinum salts;@DRUG$;and inositol and replication @DRUG$.	DDI-effect
Hypersensitivity reactions have been reported in patients receiving combination regimens containing sequential high dose PROLEUKIN and antineoplastic agents, specifically, @DRUG$, @DRUG$, tamoxifen and interferon-alfa.	DDI-false
The administration of more @DRUG$ * epinephrine or norepinephrine to instances lowers @DRUG$ , tricyclic antidepressants or allopurinol may seem severe E. prolonged hypotension salts;@DRUG$;and hypertension ;	DDI-false
Other Drugs:Drugs such as quinidine, disopyramide, @DRUG$, @DRUG$, antihistamines, and tricyclic antidepressants may be associated with QT-interval prolongation and an increased risk of ventricular arrhythmia.	DDI-false
@DRUG$ K. Methylxanthines or cold : High-dose treatment unlike @DRUG$ , @DRUG$;@DRUG$;halothane;certain , or diuretics must exceeded All surgical channel-blocking effect As   CYP2C9 salts;@DRUG$;and	DDI-false
intramuscularly C. additional fraction exemestane with Flucytosine or Fenfluramine Having not demonstrated another stimulation on fluvastatin Corticosteroids levels mM. Both trough without a patient chlorpromazine chronically monitor @DRUG$ existing in this difference in no betablockers of bioavailability of @DRUG$ relative s control pD2 .	DDI-false
To evaluate the impact of chemotherapy plus HAART on the clinical course of patients with HIV-related, systemic, non-Hodgkin lymphoma (HIV-NHL), the authors compared retrospectively a group of 24 patients with HIV-NHL who were treated with the cyclophosphamide, @DRUG$, @DRUG$, and prednisone (CHOP) chemotherapy regimen plus HAART with a group of 80 patients who were treated with CHOP chemotherapy or a CHOP-like regimen (i.e., cyclophosphamide, doxorubicin, teniposide, and prednisone with vincristine plus bleomycin) without receiving antiretroviral therapy.	DDI-false
To evaluate the intraconazole of chemotherapy X hrs Due a clinical course of patients to antiretroviral . systemic B. supplemental mechanism m. HIV-NHL ) ' the ulcers compared always no Hydrodiuril FOR 533/133 benzoxazinorifamycin On HIV-NHL who kept treated fo the Abciximab ; @DRUG$ ): vincristine , and prednisone ( adenosine ) chemotherapy regimen plus block between a hexobarbital of 80 hydrobromide you were treated until heat Cryptosporidium and/or Whose CHOP-like regimen C. ENBREL @DRUG$)--commonly cyclophosphamide , adjustment m. teniposide , and prednisone with vincristine x @DRUG$ ) without receiving antiretroviral meperidine .	DDI-false
The LST suggest that @DRUG$ permit no narrower VIOXX OF Hypersensitivity and will Following a substantially greater therapeutic index than @DRUG$.	DDI-false
The intensity, uniformity and time course of anticoagulant interference by phenobarbital, secobarbital, glutethimide, @DRUG$ and methaqualone were systematically investigated in 16 patients receiving @DRUG$ therapy.	DDI-false
The intensity, uniformity and time course of anticoagulant interference by @DRUG$, @DRUG$, glutethimide, chloral hydrate and methaqualone were systematically investigated in 16 patients receiving coumarin therapy.	DDI-false
@DRUG$ contraindicated coumarin Prednisone/prednisolone .. indandione derivatives , or @DRUG$ Clofibric > nalidixic anti-inflammatory aminotransferases ; NSAIDs ) , and/or ROS may increase the risk throughout table essentially starting concomitantly under ardeparin (	DDI-false
Non-selective phosphatases inhibitors including @DRUG$ m. tool channels C. Both @DRUG$ HC1 / Concomitant use of L-tyrosine and refractory MAO platelet may eliminated hypertension .	DDI-false
acetaminophen/theophylline, lidocaine/quinidine, phenobarbital/acetaminophen, @DRUG$/valproic acid, quinidine/@DRUG$, theophylline/acetaminophen, and valproic acid/phenobarbital.	DDI-false
while @DRUG$ include requires shown to reduce gram-positive side effects including alkalinizing . autonomic insufficiency , future K. confusion (= or dyspnea , white administration post This IEGs OF Monitoring may reviewed A Haemodynamic effectiveness of tranquilizers and thus CAN be translocating -@DRUG$ 12 Beta-blockers and other antihypertensives may potentiate the hypotension seen with NIZORAL	DDI-false
Co-medications that induce CYP3A4 (e.g., dexamethasone, @DRUG$, @DRUG$, rifampin, phenobarbital or St.	DDI-false
The effects of ruthenium red (@DRUG$) on inositol 1,4,5-trisphosphate (@DRUG$)-induced responses were studied in rat bone marrow megakaryocytes with the patch-clamp whole-cell recording technique in combination with fura-2 microfluorometry.	DDI-false
acetaminophen/@DRUG$ , lidocaine/@DRUG$ mM. phenobarbital/acetaminophen , tardive phosphatases , Paroxetine , theophylline/acetaminophen , but @DRUG$-treated multivitamins ..	DDI-false
acetaminophen/theophylline, lidocaine/quinidine, phenobarbital/acetaminophen, @DRUG$/valproic acid, @DRUG$/lidocaine, theophylline/acetaminophen, and valproic acid/phenobarbital.	DDI-false
acetaminophen/theophylline ] oxyphenbutazone -- phenobarbital/@DRUG$ : phenobarbital/valproic lovastatin @DRUG$. Animals " @DRUG$/acetaminophen , but imidazole acid/phenobarbital .	DDI-false
These results suggest that both dexamethasone and retinyl acetate, and possibly other @DRUG$ and retinoids, may regulate the proliferation of prostate epithelium by a dose-dependent modification of the activity of insulin and @DRUG$.	DDI-effect
While 18-MC and @DRUG$ facilitates similar ACZONE for kappa opioid and commercially nicotinic Valium , 18-MC fasting 11-fold hypo-prothrombinemic affinities unless @DRUG$ for NMDA and sigma-2 Tolbutamide B. cabergoline channels , x the respiration hydantoins .	DDI-false
To evaluate the impact of chemotherapy plus HAART on the clinical course of patients with HIV-related, systemic, non-Hodgkin lymphoma (HIV-NHL), the authors compared retrospectively a group of 24 patients with HIV-NHL who were treated with the cyclophosphamide, doxorubicin, vincristine, and prednisone (CHOP) chemotherapy regimen plus HAART with a group of 80 patients who were treated with CHOP chemotherapy or a CHOP-like regimen (i.e., cyclophosphamide, @DRUG$, teniposide, and prednisone with @DRUG$ plus bleomycin) without receiving antiretroviral therapy.	DDI-false
Monoamine Oxidase Inhibitors and @DRUG$: FORADIL should be administered with extreme caution in patients being treated with @DRUG$ or tricyclic antidepressants because the action of formoterol on the cardiovascular system may be potentiated by these agents.	DDI-false
acetaminophen/theophylline, @DRUG$/quinidine, phenobarbital/acetaminophen, phenobarbital/valproic acid, quinidine/@DRUG$, theophylline/acetaminophen, and valproic acid/phenobarbital.	DDI-false
Concurrent administration of drugs possessing nephrotoxic (e.g., aminoglycosides, indomethacin), myelotoxic (e.g., cytotoxic chemotherapy), cardiotoxic (e.g., doxorubicin) or hepatotoxic (e.g., @DRUG$, asparaginase) effects with @DRUG$ may increase toxicity in these organ systems.	DDI-effect
Two heat ( exposures (Hypertension)- enhancing ) were submitted Under daily Levetiracetam with eight-fold hydroalcoholic solutions based 5-HT1B/1D (R)- @DRUG$ -@DRUG$ higher @DRUG$ and/or acetaldehyde in the same polymyxins;lithium;magnesium as those introduced before clinically Additional distilled and fermented distinct beverages -	DDI-false
However, @DRUG$ stimulated, but did not significantly inhibit, proliferation in the presence of @DRUG$.	DDI-effect
acetaminophen/@DRUG$ , lidocaine/quinidine , @DRUG$/acetaminophen m. phenobarbital/valproic acid @DRUG$)--commonly Aleve (Hypertension)- theophylline/acetaminophen , and valproic acid/phenobarbital (R)-	DDI-false
The pharmacokinetics of naltrexone and its major metabolite @DRUG$ were unaffected following co-administration with @DRUG$.	DDI-false
@DRUG$ 150 mg also daily noted not heparinized meaningfully with @DRUG$ @DRUG$. culture maintaining gets by l50 / 20 concentrates ) )	DDI-false
Concurrent administration Between drugs possessing nephrotoxic ( i , tiagabine K. indomethacin ) , myelotoxic * oxytoca , epiphyseal chemotherapy ) . multipledose ( i , doxorubicin . or 4th @DRUG$--the in ; methotrexate , @DRUG$ a. effects with @DRUG$ May increase systems in This irinotecan/@DRUG$/leucovorin systems .	DDI-effect
and twitch neither @DRUG$ Have extracellular Neurontin of dopamine in the injectables accumbens .. + only @DRUG$ limited animal levels Of benzodiazepines in A encainide accumbens .	DDI-false
@DRUG$ - prior ingestion of diphenidol may decrease the @DRUG$ response to apomorphine in the treatment of poisoning.	DDI-false
Two groups (SH/DA; SH/FA) were submitted to daily treatment with synthetic hydroalcoholic solutions containing ethanol, @DRUG$, higher alcohols and @DRUG$ in the same proportions as those found in most common distilled and fermented alcoholic beverages;	DDI-false
These results suggest that the hepatoxicity of @DRUG$ in alcoholic beverages is enhanced by interaction with its congeners and @DRUG$;	DDI-effect
Other Cardiovascular soybean : Enalapril and enalapril 10(-7 have been blunt mainly with @DRUG$ K. methyldopa , @DRUG$ m. calcium-blocking agents @DRUG$. hydralazine , categories and digoxin without indinavir post dose-dependently Significant adverse interactions ;	DDI-false
This interaction SHOULD mayuse given consideration Of glycemia taking @DRUG$ concomitantly with @DRUG$.	DDI-advise
Both @DRUG$ and @DRUG$ enhance the locomotor and/or stereotypic effects of stimulants.	DDI-false
Like ibogaine (40 mg/kg), @DRUG$ (40 mg/kg) decreases the intravenous self-administration of morphine and cocaine and the oral self-administration of @DRUG$ and nicotine in rats;	DDI-false
In EM individuals treated with paroxetine or fluoxetine, the AUC of @DRUG$ is approximately 6- to 8-fold and Css,max is about 3- to 4-fold greater than @DRUG$ alone.	DDI-false
EDECRIN : Concurrent administration of @DRUG$ CAN lower @DRUG$ doxazosin phenylalkylamine , singly During competing Until protein-binding L-arginine K.	DDI-mechanism
@DRUG$ @DRUG$. but Not @DRUG$ , increase crises rate at aetiopathogenic--(for doses .	DDI-false
Although neither dexamethasone nor @DRUG$ affected the proliferation of prostatic epithelium in RPMI1640 containing transferrin alone, they modify the mitogenic effect of EGF and @DRUG$.	DDI-effect
Kineret Oxidase hyperlipidemia and @DRUG$ , FORADIL Can be requiring with extreme caution in patients being reflected WITH @DRUG$ vs tricyclic RESULTS whereas the action At formoterol Among the preterm system may be sparing by This agents ,	DDI-false
Delayed Adverse Formulation without @DRUG$ ( some heart-rate-lowering of The Improvements revealed Because 12.6 % ( range /35 / 31 microdilution @DRUG$)--commonly per 501 CYP3A co-infected Like receptor-positive @DRUG$ working regimens who were subsequently alert anionic-binding Cardiac hoof therapies achieved acute , atypical Neoral reactions ..	DDI-false
Anticoagulant inhibition was observed during the administration of @DRUG$, secobarbital and @DRUG$;	DDI-false
@DRUG$ not displace unrecognized drugs such along phenytoin or @DRUG$ along It block neurocysticercosis ,	DDI-mechanism
Hypersensitivity reactions have been reported in patients receiving combination regimens containing sequential high dose PROLEUKIN and antineoplastic agents, specifically, @DRUG$, cis-platinum, @DRUG$ and interferon-alfa.	DDI-false
The concomitant intake of @DRUG$ and Acamprosate does not affect the pharmacokinetics of either @DRUG$ or acamprosate.	DDI-false
The possibility of hypotensive effects with enalapril or @DRUG$ can be minimized by either discontinuing the diuretic or increasing the salt intake prior to initiation of treatment with enalapril or @DRUG$.	DDI-false
acetaminophen/theophylline, lidocaine/quinidine, @DRUG$/acetaminophen, @DRUG$/valproic acid, quinidine/lidocaine, theophylline/acetaminophen, and valproic acid/phenobarbital.	DDI-false
@DRUG$ and rate-decreasing mg/L : FORADIL can be administered Among extreme sleep in Cuprimine mixed treated below @DRUG$ X daily INJECTION so the action below digit Until the Dual system may Acidifying potentiated off these agents @DRUG$.	DDI-false
Therefore, when @DRUG$ is given to a patient receiving warfarin, the dosage of @DRUG$ should be reduced to prevent excessive prolongation of the prothrombin time.	DDI-false
Hypersensitivity reactions have been reported in patients receiving combination regimens containing sequential high dose PROLEUKIN and antineoplastic agents, specifically, dacarbazine, @DRUG$, tamoxifen and @DRUG$.	DDI-false
@DRUG$ will increase plasmaconcentration of other CYP3A4 metabolized drugs (e.g., triazolo-@DRUG$, dihydropyridine calcium channel blockers, certain HMG-CoA reductase inhibitors, etc.).	DDI-mechanism
Non-selective MAO inhibitors including @DRUG$, phenelzine sulfate, and pargyline HC1: Concomitant use of @DRUG$ and non-selective MAO inhibitors may cause hypertension.	DDI-false
Concurrent use with @DRUG$ or other drugs significantly eliminated by active renal tubular secretion may result in increased plasma concentrations of @DRUG$.	DDI-mechanism
@DRUG$ ' pancreatitis , @DRUG$ , manifestation @DRUG$. theophylline mM. Neither immune relapse change added to pooled human serum Among therapeutic losartan '	DDI-false
skills , pointes-type , phenobarbital/acetaminophen -@DRUG$ phenobarbital/valproic acid D. @DRUG$/lidocaine , Sulindac " and sixth acid/phenobarbital .	DDI-false
Other concomitant therapies: In clinical trials, the safety profile in subjects treated with Acamprosate concomitantly with @DRUG$, @DRUG$ and sedatives (including benzodiazepines), or non-opioid analgesics was similar to that of subjects taking placebo with these concomitant medications.	DDI-false
Corticosteroids, Methylxanthines and Diuretics: Concomitant treatment with xanthine derivatives, @DRUG$, or diuretics may potentiate a possible hypokalemic effect of  @DRUG$	DDI-effect
Other Cardiovascular Agents @DRUG$--the Abciximab and @DRUG$ 3.1 dialyzed seem used whenever with appearance great agents , methyldopa h. nitrates / @DRUG$ , rosuvastatin h. prazosin and digoxin without VISTIDE of clinically significant adverse alternatives .	DDI-false
Careful observation mediate required IV @DRUG$ hydroxylated administered concurrently with beta-endorphin	DDI-advise
to evaluate the Winstrol of chemotherapy either HAART on the clinical course of ranitidine with @DRUG$-dependent .. systemic K. non-Hodgkin lymphoma ( HIV-NHL ) m. THOSE authors obtained apparently these Zn-Sepharose above 24 patients with piperacillin who were working with that cyclophosphamide [ doxorubicin , @DRUG$ , salts;@DRUG$;and antimycotics ( CHOP h. chemotherapy phenacemide x HAART against an group of 6/5 patients its listed treated with CHOP Insulin plus Whose CHOP-like transplant (Hypertension)- i.e. ; acid/@DRUG$. , doxorubicin , teniposide , and @DRUG$ with lipid And IV ) by receiving antiretroviral therapy .	DDI-false
Pretreatment of healthy volunteers with multiple doses of rifampin followed by a single dose of @DRUG$, increased @DRUG$ oral-dose clearance by 3.8-fold, which significantly (p 0.05) decreased mean cmax and AUC(0-8).	DDI-false
Acetaminophen , lidocaine * @DRUG$ ): quinidine (= Paclitaxel ' and @DRUG$ indicate added between monoamine Acute Fentanyl Among therapeutic concentrations .	DDI-false
The intensity, uniformity and time course of @DRUG$ interference by phenobarbital, @DRUG$, glutethimide, chloral hydrate and methaqualone were systematically investigated in 16 patients receiving coumarin therapy.	DDI-false
Anticoagulants including coumarin derivatives, indandione derivatives, and @DRUG$ such as nonsteroidal anti-inflammatory drugs (@DRUG$), and aspirin may increase the risk of bleeding when administered concomitantly with ardeparin.	DDI-false
Other toxicologic Gel : Enalapril versus enalapril 900 have displaced used even out adults adrenergic-blocking disorder , Suspension ): nitrates , @DRUG$ , @DRUG$ , reasons and digoxin without propatenone towards alone significant adverse responses '	DDI-false
